% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 10 2022, 17:18
% Dimension:          3
% Nodes:              665
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
0.6                       -0.3                     0.3                      -9.99818770934819E-11-6.207718065876663E-12i
0.6                       -0.3                     -0.3                     9.96700571225629E-11+6.279512747313472E-12i
0.3                       -0.6                     0.3                      -9.994627317712041E-11-6.199868558134853E-12i
0.3                       -0.6                     -0.3                     9.969263316242199E-11+6.2873619709484685E-12i
0.9                       -0.3                     0                        -9.106915530414124E-14+3.774816199609031E-14i
0.3                       -0.9                     0                        -1.6513824127078485E-13+4.2627363638539375E-14i
0.3                       -0.3                     0.6                      -1.8780005178892904E-10-1.1593986264609111E-11i
0.3                       -0.3                     -0.6                     1.875233148690701E-10+1.1675288356024002E-11i
-0.6                      -0.6                     0                        -3.62527214563703E-14+6.485554935674941E-14i
-0.6                      -0.3                     0.3                      -9.988046109118719E-11-6.187838445110509E-12i
-0.6                      -0.3                     -0.3                     9.979334511723318E-11+6.3099424098420504E-12i
-0.3                      -0.6                     0.3                      -9.99576869009085E-11-6.19293158519408E-12i
-0.3                      -0.6                     -0.3                     9.971127760894071E-11+6.3010202805575974E-12i
-0.9                      -0.3                     0                        -2.9560690667072335E-14+6.572870239741786E-14i
-0.3                      -0.9                     0                        -1.010263954358924E-13+5.812808352528142E-14i
-0.3                      -0.3                     0.6                      -1.8779304076893542E-10-1.1588318911435576E-11i
-0.3                      -0.3                     -0.6                     1.8763908384034866E-10+1.1696826948649638E-11i
0.6                       0                        0.6                      -1.9241187439672194E-10-1.1921147035052569E-11i
0.9                       0                        0.3                      -1.0384579804033684E-10-6.474014445551668E-12i
0.3                       0                        0.9                      -2.6550529268745367E-10-1.6263949998046684E-11i
-0.6                      0                        0.6                      -1.9236604806420945E-10-1.1910618707239326E-11i
-0.9                      0                        0.3                      -1.0375690528042537E-10-6.452856398771344E-12i
-0.3                      0                        0.9                      -2.65446711257926E-10-1.625716806541715E-11i
0.6                       0                        -0.6                     1.9220263054604446E-10+1.1994931199346762E-11i
0.9                       0                        -0.3                     1.0361775272022601E-10+6.5421205151847244E-12i
0.3                       0                        -0.9                     2.6532889869065944E-10+1.6346371299619813E-11i
-0.6                      0                        -0.6                     1.9230676903668396E-10+1.2027651575755733E-11i
-0.9                      0                        -0.3                     1.0374218151370577E-10+6.579264962467364E-12i
-0.3                      0                        -0.9                     2.6545544806359896E-10+1.6370239544261142E-11i
0                         0.6                      0.6                      -1.9238343679112314E-10-1.1924470932073251E-11i
0                         0.9                      0.3                      -1.0377793686626429E-10-6.4713374957435616E-12i
0                         0.3                      0.9                      -2.6558512138361786E-10-1.627398444253026E-11i
0                         -0.6                     0.6                      -1.924403001653637E-10-1.1911469957151021E-11i
0                         -0.9                     0.3                      -1.0391976069520364E-10-6.4633060802883894E-12i
0                         -0.3                     0.9                      -2.655073618436483E-10-1.625778895563851E-11i
0                         0.6                      -0.6                     1.9238537841188626E-10+1.2017474686462501E-11i
0                         0.9                      -0.3                     1.0377045322543372E-10+6.561455370643641E-12i
0                         0.3                      -0.9                     2.6533446521628776E-10+1.6353732429013993E-11i
0                         -0.6                     -0.6                     1.9216912818391196E-10+1.2007429117399151E-11i
0                         -0.9                     -0.3                     1.0359971372615498E-10+6.5597506658098386E-12i
0                         -0.3                     -0.9                     2.652684234751043E-10+1.6350229183392062E-11i
1.2                       0                        0                        -1.9859096416926786E-13+2.663326506281796E-14i
-1.2                      0                        0                        2.052188837832836E-14+6.780759385360469E-14i
0                         1.2                      0                        -3.249461830959906E-14+4.098331231344304E-14i
0                         -1.2                     0                        -1.5493695483441923E-13+5.009888402138694E-14i
0                         0                        1.2                      -3.2577661319218814E-10-1.9688787366125736E-11i
0                         0                        -1.2                     3.256042080503799E-10+1.9779628491730133E-11i
0.9                       0.9                      0                        -4.321096447935185E-14+3.1592788171376886E-14i
0.9                       0.6                      0.3                      -1.0993019436008985E-10-6.942833240689227E-12i
0.9                       0.6                      -0.3                     1.0970034646522315E-10+7.000890711949402E-12i
0.6                       0.9                      0.3                      -1.0985000741041176E-10-6.938502176197842E-12i
0.6                       0.9                      -0.3                     1.0976859835256973E-10+7.00678305033966E-12i
1.2                       0.6                      0                        -1.230045721415586E-13+2.731599914659797E-14i
0.6                       1.2                      0                        -3.1316531396660707E-14+3.296223685444399E-14i
0.6                       0.6                      0.6                      -2.0333685847372882E-10-1.2736208181405837E-11i
0.6                       0.6                      -0.6                     2.0317879397068953E-10+1.2802509209191642E-11i
0.9                       0.3                      0.6                      -2.0669431971124267E-10-1.2940404699034416E-11i
1.2                       0.3                      0.3                      -1.1183813586142864E-10-7.035324811150356E-12i
0.6                       0.3                      0.9                      -2.808977963495703E-10-1.737252911625799E-11i
0.9                       0.3                      -0.6                     2.064449615222861E-10+1.3000364636955461E-11i
1.2                       0.3                      -0.3                     1.1158438574274403E-10+7.094107170677797E-12i
0.6                       0.3                      -0.9                     2.8072518936611E-10+1.7441880711789434E-11i
0.3                       0.9                      0.6                      -2.0663259985074502E-10-1.2940053973592992E-11i
0.3                       1.2                      0.3                      -1.1171676378460651E-10-7.029399446235884E-12i
0.3                       0.6                      0.9                      -2.808036715488487E-10-1.7369073999860238E-11i
0.3                       0.9                      -0.6                     2.0659558446820987E-10+1.3018038794699584E-11i
0.3                       1.2                      -0.3                     1.1171763489134723E-10+7.107333640614242E-12i
0.3                       0.6                      -0.9                     2.8075773477106687E-10+1.744968822365194E-11i
1.5                       0.3                      0                        -1.752849776193297E-13+2.5504426265330642E-14i
0.3                       1.5                      0                        -7.877764354082332E-14+3.228034230142916E-14i
0.3                       0.3                      1.2                      -3.356326956331278E-10-2.039950849645768E-11i
0.3                       0.3                      -1.2                     3.3553392241617897E-10+2.0481551950977287E-11i
-0.9                      0.9                      0                        1.0668753084859184E-13+6.5614265439718E-14i
-0.9                      0.6                      0.3                      -1.0976585169638639E-10-6.9177483065874535E-12i
-0.9                      0.6                      -0.3                     1.0984611251008189E-10+7.041984505494414E-12i
-0.6                      0.9                      0.3                      -1.0971467088288872E-10-6.918508427935663E-12i
-0.6                      0.9                      -0.3                     1.0989362020149853E-10+7.040057723927273E-12i
-1.2                      0.6                      0                        1.472912415354117E-13+7.27073363045794E-14i
-0.6                      1.2                      0                        7.033313880309215E-14+5.817237384256162E-14i
-0.6                      0.6                      0.6                      -2.0322294553978217E-10-1.272288391197856E-11i
-0.6                      0.6                      -0.6                     2.0330880296261625E-10+1.2839944831599887E-11i
-0.9                      0.3                      0.6                      -2.0658402039175454E-10-1.2924105643729736E-11i
-1.2                      0.3                      0.3                      -1.1169719119222186E-10-7.008619106519699E-12i
-0.6                      0.3                      0.9                      -2.807942687479743E-10-1.7362057193679155E-11i
-0.9                      0.3                      -0.6                     2.0669601525413475E-10+1.3054995969785315E-11i
-1.2                      0.3                      -0.3                     1.1179488945134378E-10+7.142350668930455E-12i
-0.6                      0.3                      -0.9                     2.808692962039572E-10+1.7482543296066942E-11i
-0.3                      0.9                      0.6                      -2.0656507066683713E-10-1.2933502615024065E-11i
-0.3                      1.2                      0.3                      -1.1170555975669212E-10-7.023635108398566E-12i
-0.3                      0.6                      0.9                      -2.807746713160797E-10-1.7366702804491077E-11i
-0.3                      0.9                      -0.6                     2.0665881829422053E-10+1.3039468507578295E-11i
-0.3                      1.2                      -0.3                     1.1180133349134918E-10+7.127091603569563E-12i
-0.3                      0.6                      -0.9                     2.80830058897218E-10+1.7472493638625587E-11i
-1.5                      0.3                      0                        2.4947988211736312E-14+6.586354220090507E-14i
-0.3                      1.5                      0                        -2.3098780118693668E-15+4.731563056196758E-14i
-0.3                      0.3                      1.2                      -3.356092714587052E-10-2.0398584581097316E-11i
-0.3                      0.3                      -1.2                     3.3564338937405687E-10+2.0506878206653892E-11i
0.9                       -0.9                     0                        -1.8471930283162204E-13+3.3455064438736626E-14i
0.9                       -0.6                     0.3                      -1.0997956345196445E-10-6.934993984630005E-12i
0.9                       -0.6                     -0.3                     1.0954522273582356E-10+6.994700856381377E-12i
0.6                       -0.9                     0.3                      -1.0993241315371078E-10-6.927431386135515E-12i
0.6                       -0.9                     -0.3                     1.096252219518794E-10+7.0057204250798754E-12i
1.2                       -0.6                     0                        -1.734648243808027E-13+3.22546592833429E-14i
0.6                       -1.2                     0                        -2.243935270908606E-13+3.473482945151667E-14i
0.6                       -0.6                     0.6                      -2.0341142432970403E-10-1.272548500221556E-11i
0.6                       -0.6                     -0.6                     2.030582571377611E-10+1.2796585944728246E-11i
0.9                       -0.3                     0.6                      -2.0676971129955722E-10-1.2937216548262756E-11i
1.2                       -0.3                     0.3                      -1.1187087073435321E-10-7.0309860009324E-12i
0.6                       -0.3                     0.9                      -2.8093223070495613E-10-1.7364976112922573E-11i
0.9                       -0.3                     -0.6                     2.0635837388002053E-10+1.2994807657764179E-11i
1.2                       -0.3                     -0.3                     1.1146213705728597E-10+7.086748962922436E-12i
0.6                       -0.3                     -0.9                     2.805541408883506E-10+1.7429388991604215E-11i
0.3                       -0.9                     0.6                      -2.067067826800723E-10-1.2923946842100426E-11i
0.3                       -1.2                     0.3                      -1.1181013578669888E-10-7.015059753559302E-12i
0.3                       -0.6                     0.9                      -2.8093395587154047E-10-1.7359797523944748E-11i
0.3                       -0.9                     -0.6                     2.0631014245692128E-10+1.3003093525241183E-11i
0.3                       -1.2                     -0.3                     1.1150704913382435E-10+7.104538690483588E-12i
0.3                       -0.6                     -0.9                     2.8049902807366575E-10+1.743323965255812E-11i
1.5                       -0.3                     0                        -2.2852860814859745E-13+2.613194976999979E-14i
0.3                       -1.5                     0                        -2.1909027718254347E-13+4.0148705772454067E-14i
0.3                       -0.3                     1.2                      -3.356765971463956E-10-2.0391802625308464E-11i
0.3                       -0.3                     -1.2                     3.3545433097007665E-10+2.0476007159637126E-11i
-0.9                      -0.9                     0                        -5.0228458305772424E-14+7.119956495547817E-14i
-0.9                      -0.6                     0.3                      -1.0984617994290544E-10-6.905563350575614E-12i
-0.9                      -0.6                     -0.3                     1.0978138008234295E-10+7.044031979756911E-12i
-0.6                      -0.9                     0.3                      -1.0983402262145926E-10-6.9046820976391304E-12i
-0.6                      -0.9                     -0.3                     1.0975320545485331E-10+7.040181493059464E-12i
-1.2                      -0.6                     0                        -1.6620027496066772E-14+7.257128880899126E-14i
-0.6                      -1.2                     0                        -8.04246310132638E-14+6.671726888539411E-14i
-0.6                      -0.6                     0.6                      -2.0326359537902208E-10-1.2704165733137763E-11i
-0.6                      -0.6                     -0.6                     2.0321168161094448E-10+1.2836398945835921E-11i
-0.9                      -0.3                     0.6                      -2.0659354628412847E-10-1.2912679762013045E-11i
-1.2                      -0.3                     0.3                      -1.116954798751525E-10-6.99858728300044E-12i
-0.6                      -0.3                     0.9                      -2.808062058781816E-10-1.7349037048655714E-11i
-0.9                      -0.3                     -0.6                     2.066170167425509E-10+1.3050080540652611E-11i
-1.2                      -0.3                     -0.3                     1.1168921275913893E-10+7.138386062559549E-12i
-0.6                      -0.3                     -0.9                     2.80701790234421E-10+1.7470212040963818E-11i
-0.3                      -0.9                     0.6                      -2.0661349863195902E-10-1.2911127405462043E-11i
-0.3                      -1.2                     0.3                      -1.1188303696176358E-10-7.0122775768895785E-12i
-0.3                      -0.6                     0.9                      -2.8076173328598437E-10-1.7342809830522217E-11i
-0.3                      -0.9                     -0.6                     2.064353304456021E-10+1.3029066655224531E-11i
-0.3                      -1.2                     -0.3                     1.1155342593460187E-10+7.121964523629269E-12i
-0.3                      -0.6                     -0.9                     2.806413787517585E-10+1.7460086977972577E-11i
-1.5                      -0.3                     0                        -3.9490043664496355E-14+6.727630105844401E-14i
-0.3                      -1.5                     0                        -1.2496399241345666E-13+5.864829454986038E-14i
-0.3                      -0.3                     1.2                      -3.35648553626881E-10-2.0387676687870828E-11i
-0.3                      -0.3                     -1.2                     3.3552835429395636E-10+2.0497739996618946E-11i
0.9                       0                        0.9                      -2.944192641430508E-10-1.8281349295185994E-11i
1.2                       0                        0.6                      -2.1677782500805375E-10-1.3583636411266204E-11i
0.6                       0                        1.2                      -3.4544955518172684E-10-2.107855413250666E-11i
1.5                       0                        0.3                      -1.1601055898122265E-10-7.273306207076722E-12i
0.3                       0                        1.5                      -3.759522898541541E-10-2.239226282832724E-11i
-0.9                      0                        0.9                      -2.94346360868002E-10-1.827075594861555E-11i
-1.2                      0                        0.6                      -2.167031585840964E-10-1.3567377781911831E-11i
-0.6                      0                        1.2                      -3.454711901018066E-10-2.1077193808978382E-11i
-1.5                      0                        0.3                      -1.1591832428774198E-10-7.248787273133006E-12i
-0.3                      0                        1.5                      -3.75940689945557E-10-2.23905603386529E-11i
0.9                       0                        -0.9                     2.941665339583748E-10+1.8345085417947383E-11i
1.2                       0                        -0.6                     2.1653586222008612E-10+1.3646666567124735E-11i
0.6                       0                        -1.2                     3.451987175258132E-10+2.1147444970981804E-11i
1.5                       0                        -0.3                     1.157175152374853E-10+7.33393125503899E-12i
0.3                       0                        -1.5                     3.757286170715435E-10+2.2470317703231326E-11i
-0.9                      0                        -0.9                     2.943977828082821E-10+1.8402673110431967E-11i
-1.2                      0                        -0.6                     2.167574024273709E-10+1.3703949850628674E-11i
-0.6                      0                        -1.2                     3.4536952007623033E-10+2.119079344107397E-11i
-1.5                      0                        -0.3                     1.15985400087183E-10+7.387907892180022E-12i
-0.3                      0                        -1.5                     3.758878927563347E-10+2.2498934941131726E-11i
0                         0.9                      0.9                      -2.943796477425792E-10-1.8289998366014465E-11i
0                         1.2                      0.6                      -2.1672485716981414E-10-1.3589506301776484E-11i
0                         0.6                      1.2                      -3.4535939737175504E-10-2.1082011607949847E-11i
0                         1.5                      0.3                      -1.1590835683681602E-10-7.27056168613759E-12i
0                         0.3                      1.5                      -3.759466817531567E-10-2.2397508558306612E-11i
0                         -0.9                     0.9                      -2.9452827936250886E-10-1.827478698336753E-11i
0                         -1.2                     0.6                      -2.1676141219288502E-10-1.3564970445838922E-11i
0                         -0.6                     1.2                      -3.454676337674993E-10-2.106855465997764E-11i
0                         -1.5                     0.3                      -1.1601338817556199E-10-7.254541239451127E-12i
0                         -0.3                     1.5                      -3.759880444733254E-10-2.2388378761195827E-11i
0                         0.9                      -0.9                     2.9447061842205226E-10+1.838661026700252E-11i
0                         1.2                      -0.6                     2.1678667863861868E-10+1.3680209167921698E-11i
0                         0.6                      -1.2                     3.4538642495904766E-10+2.117701689611168E-11i
0                         1.5                      -0.3                     1.1594108229769313E-10+7.359150043521014E-12i
0                         0.3                      -1.5                     3.758793822001875E-10+2.2489957968861784E-11i
0                         -0.9                     -0.9                     2.9414463479574853E-10+1.836618228636547E-11i
0                         -1.2                     -0.6                     2.1654361670003055E-10+1.3672520194512263E-11i
0                         -0.6                     -1.2                     3.452506337363117E-10+2.1167009724697392E-11i
0                         -1.5                     -0.3                     1.1571959002021889E-10+7.357203023309651E-12i
0                         -0.3                     -1.5                     3.7574053409306454E-10+2.2480185152806557E-11i
1.2                       1.2                      0                        -3.888497141937064E-14+2.9615636107731175E-14i
1.2                       0.9                      0.3                      -1.253188594563187E-10-8.087154572509252E-12i
1.2                       0.9                      -0.3                     1.2509702731622516E-10+8.136455900022368E-12i
0.9                       1.2                      0.3                      -1.2524866310045704E-10-8.082517266397935E-12i
0.9                       1.2                      -0.3                     1.2505598717107852E-10+8.133062356480786E-12i
1.5                       0.9                      0                        -1.1420760392216735E-13+2.5203880214126174E-14i
0.9                       1.5                      0                        -1.196020854700265E-13+2.2780398662306938E-14i
0.9                       0.9                      0.6                      -2.3083014026510492E-10-1.478291068038787E-11i
0.9                       0.9                      -0.6                     2.306766192363929E-10+1.483834572721914E-11i
1.2                       0.6                      0.6                      -2.3101155213418806E-10-1.471400191222952E-11i
1.5                       0.6                      0.3                      -1.235335554555508E-10-7.873304022838782E-12i
0.9                       0.6                      0.9                      -3.1379465425942464E-10-1.9789627408210926E-11i
1.2                       0.6                      -0.6                     2.308513493393176E-10+1.4771178531492833E-11i
1.5                       0.6                      -0.3                     1.2337728093850054E-10+7.933889011180173E-12i
0.9                       0.6                      -0.9                     3.1368377010584235E-10+1.9852795353104313E-11i
0.6                       1.2                      0.6                      -2.3103211119374474E-10-1.4718883640207095E-11i
0.6                       1.5                      0.3                      -1.235538537404648E-10-7.877888053647057E-12i
0.6                       0.9                      0.9                      -3.137911200490852E-10-1.9792496773340667E-11i
0.6                       1.2                      -0.6                     2.3082696111653736E-10+1.4771666221756524E-11i
0.6                       1.5                      -0.3                     1.2339895146808833E-10+7.935050469258695E-12i
0.6                       0.9                      -0.9                     3.136798261176302E-10+1.985473892228629E-11i
0.6                       0.6                      1.2                      -3.6774314002223605E-10-2.2746300725696837E-11i
0.6                       0.6                      -1.2                     3.67665935267577E-10+2.2816489921878163E-11i
1.2                       0.3                      0.9                      -3.226902992134575E-10-2.025895250720676E-11i
1.5                       0.3                      0.6                      -2.3339507764045484E-10-1.4711516778867342E-11i
0.9                       0.3                      1.2                      -3.7699788894597513E-10-2.3324774031234682E-11i
0.6                       0.3                      1.5                      -3.9931812369535703E-10-2.4069197537157528E-11i
1.2                       0.3                      -0.9                     3.2215597682840655E-10+2.0294067445100615E-11i
1.5                       0.3                      -0.6                     2.3309370217089603E-10+1.4764834391599717E-11i
0.9                       0.3                      -1.2                     3.7672741618646585E-10+2.3380103129079E-11i
0.6                       0.3                      -1.5                     3.991384912261054E-10+2.4138291919896815E-11i
0.3                       1.2                      0.9                      -3.2219568993723464E-10-2.0230654823678114E-11i
0.3                       1.5                      0.6                      -2.332841174168261E-10-1.4708926139055084E-11i
0.3                       0.9                      1.2                      -3.7692537852041114E-10-2.3326942653403576E-11i
0.3                       0.6                      1.5                      -3.9926894723264057E-10-2.407057061472598E-11i
0.3                       1.2                      -0.9                     3.225072151951331E-10+2.0330134122486826E-11i
0.3                       1.5                      -0.6                     2.333109212612409E-10+1.478715925392645E-11i
0.3                       0.9                      -1.2                     3.7687117275679963E-10+2.340371750249731E-11i
0.3                       0.6                      -1.5                     3.9927666089444637E-10+2.4156311157014875E-11i
-1.2                      1.2                      0                        1.3142081655596818E-13+7.153493631707106E-14i
-1.2                      0.9                      0.3                      -1.251050992059892E-10-8.054441126689658E-12i
-1.2                      0.9                      -0.3                     1.2533628203984412E-10+8.195718995553914E-12i
-0.9                      1.2                      0.3                      -1.251220655558789E-10-8.059436724081815E-12i
-0.9                      1.2                      -0.3                     1.2530519348037657E-10+8.190209772989785E-12i
-1.5                      0.9                      0                        1.0851984225085746E-13+7.033067948841999E-14i
-0.9                      1.5                      0                        2.9755324615855984E-14+5.989803886703688E-14i
-0.9                      0.9                      0.6                      -2.3064386730226256E-10-1.4762882772245473E-11i
-0.9                      0.9                      -0.6                     2.3097054468399077E-10+1.4909082531359135E-11i
-1.2                      0.6                      0.6                      -2.309796081251616E-10-1.470438233709626E-11i
-1.5                      0.6                      0.3                      -1.2341945079914537E-10-7.848695202407639E-12i
-0.9                      0.6                      0.9                      -3.1381727230869314E-10-1.979079179468037E-11i
-1.2                      0.6                      -0.6                     2.311781875332551E-10+1.4845689121458136E-11i
-1.5                      0.6                      -0.3                     1.2356578624558732E-10+7.985834366621197E-12i
-0.9                      0.6                      -0.9                     3.13995213031262E-10+1.9925827131700813E-11i
-0.6                      1.2                      0.6                      -2.3095718308090248E-10-1.4710422456615054E-11i
-0.6                      1.5                      0.3                      -1.2336378562517624E-10-7.853953047672417E-12i
-0.6                      0.9                      0.9                      -3.136633623131936E-10-1.9782335628403495E-11i
-0.6                      1.2                      -0.6                     2.312093429315695E-10+1.48395175453927E-11i
-0.6                      1.5                      -0.3                     1.2356821484495345E-10+7.976494788962634E-12i
-0.6                      0.9                      -0.9                     3.1394201621318857E-10+1.9916396557459376E-11i
-0.6                      0.6                      1.2                      -3.6772825984714404E-10-2.2746641839936605E-11i
-0.6                      0.6                      -1.2                     3.6795898995940796E-10+2.2876681492592678E-11i
-1.2                      0.3                      0.9                      -3.223017653385534E-10-2.022623763792988E-11i
-1.5                      0.3                      0.6                      -2.333952566270606E-10-1.47015983284202E-11i
-0.9                      0.3                      1.2                      -3.769560894951347E-10-2.3318656713932074E-11i
-0.6                      0.3                      1.5                      -3.99301777656391E-10-2.406718233343563E-11i
-1.2                      0.3                      -0.9                     3.226076548198208E-10+2.0378453504802233E-11i
-1.5                      0.3                      -0.6                     2.3346723814414495E-10+1.4837220715187387E-11i
-0.9                      0.3                      -1.2                     3.769913295504681E-10+2.344646946950892E-11i
-0.6                      0.3                      -1.5                     3.9936462302947807E-10+2.418745462722198E-11i
-0.3                      1.2                      0.9                      -3.2236648465882703E-10-2.024487699543252E-11i
-0.3                      1.5                      0.6                      -2.332928578473148E-10-1.4709202979821367E-11i
-0.3                      0.9                      1.2                      -3.7685024177931144E-10-2.3322745997417893E-11i
-0.3                      0.6                      1.5                      -3.9926248135361336E-10-2.4072044753219235E-11i
-0.3                      1.2                      -0.9                     3.2260143013445926E-10+2.03615799368349E-11i
-0.3                      1.5                      -0.6                     2.33453005675725E-10+1.481899692659414E-11i
-0.3                      0.9                      -1.2                     3.77008671135954E-10+2.343517759951577E-11i
-0.3                      0.6                      -1.5                     3.993293849394908E-10+2.4178333799304766E-11i
1.2                       -1.2                     0                        -3.282966118174651E-13+2.190035190486865E-14i
1.2                       -0.9                     0.3                      -1.2532387268887772E-10-8.069369939811792E-12i
1.2                       -0.9                     -0.3                     1.2490766571083027E-10+8.13036381411931E-12i
0.9                       -1.2                     0.3                      -1.2532243509659394E-10-8.067132175848497E-12i
0.9                       -1.2                     -0.3                     1.2489143334601016E-10+8.13123185574266E-12i
1.5                       -0.9                     0                        -2.364946304519698E-13+2.8582007240586005E-14i
0.9                       -1.5                     0                        -2.489180223517556E-13+3.065474579250519E-14i
0.9                       -0.9                     0.6                      -2.3079312694257016E-10-1.4756465207662298E-11i
0.9                       -0.9                     -0.6                     2.3027558826540795E-10+1.480881796691556E-11i
1.2                       -0.6                     0.6                      -2.3113322482868188E-10-1.4706773500492982E-11i
1.5                       -0.6                     0.3                      -1.2366270127058385E-10-7.870866551298926E-12i
0.9                       -0.6                     0.9                      -3.1386895357160743E-10-1.9773907918130323E-11i
1.2                       -0.6                     -0.6                     2.306609705843715E-10+1.4757581373294318E-11i
1.5                       -0.6                     -0.3                     1.2319155358840568E-10+7.924408364458754E-12i
0.9                       -0.6                     -0.9                     3.1331842288783016E-10+1.982114454571733E-11i
0.6                       -1.2                     0.6                      -2.310710116090184E-10-1.469544854419024E-11i
0.6                       -1.5                     0.3                      -1.2364946251001278E-10-7.863305609058508E-12i
0.6                       -0.9                     0.9                      -3.1377940113037363E-10-1.9763615073226468E-11i
0.6                       -1.2                     -0.6                     2.306023617339571E-10+1.476129467677906E-11i
0.6                       -1.5                     -0.3                     1.23192859166064E-10+7.933349896885097E-12i
0.6                       -0.9                     -0.9                     3.132822323642197E-10+1.9824859028672874E-11i
0.6                       -0.6                     1.2                      -3.6779008534266267E-10-2.2727132184971887E-11i
0.6                       -0.6                     -1.2                     3.674008841362805E-10+2.279221963271737E-11i
1.2                       -0.3                     0.9                      -3.2231086370235186E-10-2.0220704802799475E-11i
1.5                       -0.3                     0.6                      -2.334695826239742E-10-1.4709108171623678E-11i
0.9                       -0.3                     1.2                      -3.768425358019764E-10-2.3301518272521348E-11i
0.6                       -0.3                     1.5                      -3.9931367503751235E-10-2.40573631615301E-11i
1.2                       -0.3                     -0.9                     3.2215283108990027E-10+2.0290084972319928E-11i
1.5                       -0.3                     -0.6                     2.330785542674027E-10+1.476336468318517E-11i
0.9                       -0.3                     -1.2                     3.765901815929442E-10+2.336612376109795E-11i
0.6                       -0.3                     -1.5                     3.989562275302091E-10+2.412262933775461E-11i
0.3                       -1.2                     0.9                      -3.224032898659606E-10-2.0217460848632398E-11i
0.3                       -1.5                     0.6                      -2.3349283873250564E-10-1.4699379428616503E-11i
0.3                       -0.9                     1.2                      -3.768958845798311E-10-2.3297364782539177E-11i
0.3                       -0.6                     1.5                      -3.993610686798086E-10-2.405668536940397E-11i
0.3                       -1.2                     -0.9                     3.2202718402570257E-10+2.0298321674653264E-11i
0.3                       -1.5                     -0.6                     2.329800647584712E-10+1.477279918458408E-11i
0.3                       -0.9                     -1.2                     3.7658800334239343E-10+2.337938106351577E-11i
0.3                       -0.6                     -1.5                     3.9898615696417027E-10+2.4134642275519728E-11i
-1.2                      -1.2                     0                        4.191365252344316E-15+8.109036807079795E-14i
-1.2                      -0.9                     0.3                      -1.2516528667623173E-10-8.033109628398305E-12i
