% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 10 2022, 11:37
% Dimension:          3
% Nodes:              665
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
1.2                       0                        0                        1.3509382844623736E-13-6.833535105961577E-14i
-1.2                      0                        0                        7.641518109557858E-14-5.884119455833828E-14i
0                         1.2                      0                        1.0640816025871243E-13-7.399295099090407E-14i
0                         -1.2                     0                        1.274647006311131E-13-3.194377442828705E-14i
0                         0                        1.2                      1.804554408517159E-10-5.883313387069754E-10i
0                         0                        -1.2                     -1.8025314193042407E-10+5.88226178368711E-10i
0.9                       0.9                      0                        2.1319741780406027E-14-1.7410260736506847E-15i
0.9                       0.6                      0.3                      7.606265262842127E-11-1.7824424490497973E-10i
0.9                       0.6                      -0.3                     -7.589213082701106E-11+1.781124318771569E-10i
0.6                       0.9                      0.3                      7.600140467070365E-11-1.781890754384837E-10i
0.6                       0.9                      -0.3                     -7.592806580525096E-11+1.7815332622518118E-10i
1.2                       0.6                      0                        8.782854255099992E-14-5.112978374112119E-14i
0.6                       1.2                      0                        3.3718858288918146E-14-3.795675039327078E-14i
0.6                       0.6                      0.6                      1.3433658284692676E-10-3.3839654151076317E-10i
0.6                       0.6                      -0.6                     -1.3420728120004057E-10+3.3833779928133764E-10i
0.9                       0.3                      0.6                      1.3785132663898115E-10-3.4394325254918314E-10i
1.2                       0.3                      0.3                      7.784805849168426E-11-1.8277587209336988E-10i
0.6                       0.3                      0.9                      1.754074728519767E-10-4.819142658717803E-10i
0.9                       0.3                      -0.6                     -1.3768667458499844E-10+3.438799053064813E-10i
1.2                       0.3                      -0.3                     -7.770068851121937E-11+1.8272422489620276E-10i
0.6                       0.3                      -0.9                     -1.7529963364618506E-10+4.819012653057687E-10i
0.3                       0.9                      0.6                      1.3782752996218607E-10-3.4399110110818116E-10i
0.3                       1.2                      0.3                      7.77854048659854E-11-1.8277513295362716E-10i
0.3                       0.6                      0.9                      1.7532644872184965E-10-4.818790262661374E-10i
0.3                       0.9                      -0.6                     -1.3773984589686692E-10+3.439025601513934E-10i
0.3                       1.2                      -0.3                     -7.771775623410086E-11+1.827468343218435E-10i
0.3                       0.6                      -0.9                     -1.752585688283515E-10+4.818392583819358E-10i
1.5                       0.3                      0                        1.3261626736213024E-13-5.210057808416723E-14i
0.3                       1.5                      0                        1.22176044091706E-13-7.739684719368279E-14i
0.3                       0.3                      1.2                      1.9136571730141043E-10-5.991734028823822E-10i
0.3                       0.3                      -1.2                     -1.9128053807112978E-10+5.991545471877974E-10i
-0.9                      0.9                      0                        5.967033443526198E-14-4.4484918087814495E-14i
-0.9                      0.6                      0.3                      7.601192699726624E-11-1.7823959526251854E-10i
-0.9                      0.6                      -0.3                     -7.579816322324658E-11+1.7803700705883966E-10i
-0.6                      0.9                      0.3                      7.595463100679889E-11-1.7819884935615307E-10i
-0.6                      0.9                      -0.3                     -7.585395378626464E-11+1.7807859154380044E-10i
-1.2                      0.6                      0                        -1.4111863055293547E-15-2.4909931808016428E-14i
-0.6                      1.2                      0                        8.160319616230222E-14-6.794320567223074E-14i
-0.6                      0.6                      0.6                      1.3427883253431915E-10-3.384032402939972E-10i
-0.6                      0.6                      -0.6                     -1.3410782650581393E-10+3.3826924771206783E-10i
-0.9                      0.3                      0.6                      1.378192580109121E-10-3.4400741206235284E-10i
-1.2                      0.3                      0.3                      7.783069713058969E-11-1.8283952947053936E-10i
-0.6                      0.3                      0.9                      1.7534897613131417E-10-4.819532988092747E-10i
-0.9                      0.3                      -0.6                     -1.3769054823796014E-10+3.438830967262632E-10i
-1.2                      0.3                      -0.3                     -7.766863427083664E-11+1.8273054703103712E-10i
-0.6                      0.3                      -0.9                     -1.7522183740786692E-10+4.81831881730201E-10i
-0.3                      0.9                      0.6                      1.377971695387412E-10-3.4397021084293857E-10i
-0.3                      1.2                      0.3                      7.782432550894462E-11-1.828459749790216E-10i
-0.3                      0.6                      0.9                      1.7532256277403717E-10-4.819237739659822E-10i
-0.3                      0.9                      -0.6                     -1.3765770290176369E-10+3.438561831923518E-10i
-0.3                      1.2                      -0.3                     -7.7694059817781E-11+1.8272100183033048E-10i
-0.3                      0.6                      -0.9                     -1.751821200317645E-10+4.817986318385375E-10i
-1.5                      0.3                      0                        1.0490317618887166E-13-7.407910592598701E-14i
-0.3                      1.5                      0                        1.2121129897932535E-13-7.660045738926919E-14i
-0.3                      0.3                      1.2                      1.9136403698342655E-10-5.991845128294825E-10i
-0.3                      0.3                      -1.2                     -1.9126198572550747E-10+5.991130634056594E-10i
0.9                       -0.9                     0                        7.704752435767219E-14+3.480284778021745E-14i
0.9                       -0.6                     0.3                      7.606778010701467E-11-1.781806255881204E-10i
0.9                       -0.6                     -0.3                     -7.582460094544627E-11+1.7813298820720608E-10i
0.6                       -0.9                     0.3                      7.602113368704218E-11-1.781570222838646E-10i
0.6                       -0.9                     -0.3                     -7.590304823419729E-11+1.7818094732684774E-10i
1.2                       -0.6                     0                        6.324165764789968E-14+2.7122853614002602E-15i
0.6                       -1.2                     0                        1.355954729160103E-13-4.088067136624011E-14i
0.6                       -0.6                     0.6                      1.3437776994442566E-10-3.384307014819705E-10i
0.6                       -0.6                     -0.6                     -1.3419409670204025E-10+3.384194560963476E-10i
0.9                       -0.3                     0.6                      1.3791181993832958E-10-3.4400848801377353E-10i
1.2                       -0.3                     0.3                      7.784891153063739E-11-1.8279821256036852E-10i
0.6                       -0.3                     0.9                      1.7543350812371726E-10-4.819281354298641E-10i
0.9                       -0.3                     -0.6                     -1.3766939478635514E-10+3.4391347387129574E-10i
1.2                       -0.3                     -0.3                     -7.761821233108147E-11+1.8272194476951504E-10i
0.6                       -0.3                     -0.9                     -1.7518965769056033E-10+4.818657092779776E-10i
0.3                       -0.9                     0.6                      1.3785137149997595E-10-3.4394705906036193E-10i
0.3                       -1.2                     0.3                      7.780013923660677E-11-1.8275329205741086E-10i
0.3                       -0.6                     0.9                      1.754415701725738E-10-4.819448969240036E-10i
0.3                       -0.9                     -0.6                     -1.375779776866225E-10+3.439022943857265E-10i
0.3                       -1.2                     -0.3                     -7.763249599698424E-11+1.8276239791844674E-10i
0.3                       -0.6                     -0.9                     -1.7510614328888754E-10+4.818055702279475E-10i
1.5                       -0.3                     0                        1.4947799666471885E-13-4.619268890405484E-14i
0.3                       -1.5                     0                        1.5966977737751856E-13-4.350569812722367E-14i
0.3                       -0.3                     1.2                      1.9140435017329395E-10-5.991880352421969E-10i
0.3                       -0.3                     -1.2                     -1.912732493955741E-10+5.991994848300712E-10i
-0.9                      -0.9                     0                        1.0649483523833053E-13-5.361592326106117E-14i
-0.9                      -0.6                     0.3                      7.606565572410453E-11-1.782333978173379E-10i
-0.9                      -0.6                     -0.3                     -7.587503830134597E-11+1.7815607742384245E-10i
-0.6                      -0.9                     0.3                      7.602735833572782E-11-1.7817645590563097E-10i
-0.6                      -0.9                     -0.3                     -7.587895689756907E-11+1.7816486274610589E-10i
-1.2                      -0.6                     0                        8.810952513010853E-14-3.668528717893318E-14i
-0.6                      -1.2                     0                        1.1067655177144577E-13-4.5421655139619856E-14i
-0.6                      -0.6                     0.6                      1.3431694982800738E-10-3.3839180801320983E-10i
-0.6                      -0.6                     -0.6                     -1.3417797269355658E-10+3.383620865497823E-10i
-0.9                      -0.3                     0.6                      1.3783669554626092E-10-3.439715393421462E-10i
-1.2                      -0.3                     0.3                      7.781147414354446E-11-1.8280050348062256E-10i
-0.6                      -0.3                     0.9                      1.7537474811992983E-10-4.819353063023519E-10i
-0.9                      -0.3                     -0.6                     -1.377115515154429E-10+3.439263718952611E-10i
-1.2                      -0.3                     -0.3                     -7.764384099112646E-11+1.8269328904828103E-10i
-0.6                      -0.3                     -0.9                     -1.7514882099439755E-10+4.817785812420866E-10i
-0.3                      -0.9                     0.6                      1.3781619976085136E-10-3.4389209082343136E-10i
-0.3                      -1.2                     0.3                      7.794781085304381E-11-1.828554847525678E-10i
-0.3                      -0.6                     0.9                      1.7530309836283675E-10-4.818366308362262E-10i
-0.3                      -0.9                     -0.6                     -1.3761366495145935E-10+3.438797033523739E-10i
-0.3                      -1.2                     -0.3                     -7.759573311561173E-11+1.8273101521502224E-10i
-0.3                      -0.6                     -0.9                     -1.7514982268389147E-10+4.818112667479751E-10i
-1.5                      -0.3                     0                        1.2886251236694848E-13-5.688723780304718E-14i
-0.3                      -1.5                     0                        1.3032007286401876E-13-3.9351834428506406E-14i
-0.3                      -0.3                     1.2                      1.9141359343525315E-10-5.99205185997832E-10i
-0.3                      -0.3                     -1.2                     -1.9123881126540402E-10+5.991420922123219E-10i
0.9                       0                        0.9                      1.9012797024447677E-10-4.997657625695161E-10i
1.2                       0                        0.6                      1.4831014074580882E-10-3.5947007275924085E-10i
0.6                       0                        1.2                      2.0227394324467033E-10-6.108544607031761E-10i
1.5                       0                        0.3                      8.182303548536405E-11-1.9089008481691212E-10i
0.3                       0                        1.5                      1.9113224015510271E-10-7.004986746915699E-10i
-0.9                      0                        0.9                      1.9012138486857455E-10-4.998306932362152E-10i
-1.2                      0                        0.6                      1.483555528703313E-10-3.595306800622663E-10i
-0.6                      0                        1.2                      2.0235866867848962E-10-6.11013857434121E-10i
-1.5                      0                        0.3                      8.187242577394612E-11-1.9094458259275477E-10i
-0.3                      0                        1.5                      1.9114993901226712E-10-7.005410580231436E-10i
0.9                       0                        -0.9                     -1.9001464972452681E-10+4.997602325671441E-10i
1.2                       0                        -0.6                     -1.4822884200734028E-10+3.59492543643528E-10i
0.6                       0                        -1.2                     -2.021248956914059E-10+6.108174457936032E-10i
1.5                       0                        -0.3                     -8.167462600069538E-11+1.9085975208070074E-10i
0.3                       0                        -1.5                     -1.90952517773998E-10+7.004506973577795E-10i
-0.9                      0                        -0.9                     -1.899923588648316E-10+4.997059552091482E-10i
-1.2                      0                        -0.6                     -1.4819210995964984E-10+3.59431636864112E-10i
-0.6                      0                        -1.2                     -2.0209288802070933E-10+6.107922041104332E-10i
-1.5                      0                        -0.3                     -8.173588277233331E-11+1.9086695048765995E-10i
-0.3                      0                        -1.5                     -1.9101196632312713E-10+7.004743520964913E-10i
0                         0.9                      0.9                      1.9016176200832287E-10-4.998673851295411E-10i
0                         1.2                      0.6                      1.483404016868106E-10-3.595608423278528E-10i
0                         0.6                      1.2                      2.022168789190114E-10-6.108898586109287E-10i
0                         1.5                      0.3                      8.182648515959046E-11-1.909289538646321E-10i
0                         0.3                      1.5                      1.9114919411163443E-10-7.005461176277104E-10i
0                         -0.9                     0.9                      1.90264716161472E-10-4.998495430701891E-10i
0                         -1.2                     0.6                      1.483190779139752E-10-3.5945652943749275E-10i
0                         -0.6                     1.2                      2.023048913406631E-10-6.108799360214069E-10i
0                         -1.5                     0.3                      8.185919250928392E-11-1.9090289369789034E-10i
0                         -0.3                     1.5                      1.9119129087975225E-10-7.005488159273997E-10i
0                         0.9                      -0.9                     -1.9009023494769905E-10+4.997854904879247E-10i
0                         1.2                      -0.6                     -1.4824838399169888E-10+3.5949253722094865E-10i
0                         0.6                      -1.2                     -2.0213185115158836E-10+6.107983061732452E-10i
0                         1.5                      -0.3                     -8.17162691517687E-11+1.9084112376881216E-10i
0                         0.3                      -1.5                     -1.910195213063681E-10+7.004700118401195E-10i
0                         -0.9                     -0.9                     -1.8991647531905495E-10+4.997493246202099E-10i
0                         -1.2                     -0.6                     -1.4817955770643188E-10+3.594620517447271E-10i
0                         -0.6                     -1.2                     -2.0214381115703623E-10+6.109192697328141E-10i
0                         -1.5                     -0.3                     -8.162713380331982E-11+1.9086086495123553E-10i
0                         -0.3                     -1.5                     -1.9093969749407835E-10+7.004554653057203E-10i
1.2                       1.2                      0                        1.303134023399368E-14-5.696287516620327E-14i
1.2                       0.9                      0.3                      9.301033218526268E-11-1.9294239215235412E-10i
1.2                       0.9                      -0.3                     -9.284252655389262E-11+1.9287664555071587E-10i
0.9                       1.2                      0.3                      9.295177157676607E-11-1.9294583580546097E-10i
0.9                       1.2                      -0.3                     -9.276874632372778E-11+1.9282775579016286E-10i
1.5                       0.9                      0                        9.513640884350049E-14-4.948303215967031E-14i
0.9                       1.5                      0                        1.2389978418608484E-13-7.881436832865209E-14i
0.9                       0.9                      0.6                      1.6422233705006128E-10-3.6487332340714687E-10i
0.9                       0.9                      -0.6                     -1.6413484023569636E-10+3.648227095037373E-10i
1.2                       0.6                      0.6                      1.6405272593942784E-10-3.69570994734975E-10i
1.5                       0.6                      0.3                      9.043650533075427E-11-1.9599538881654206E-10i
0.9                       0.6                      0.9                      2.11185764930297E-10-5.153978369518569E-10i
1.2                       0.6                      -0.6                     -1.639899103728311E-10+3.69609034691073E-10i
1.5                       0.6                      -0.3                     -9.037009270915015E-11+1.959822398827935E-10i
0.9                       0.6                      -0.9                     -2.111732326066167E-10+5.154042130112531E-10i
0.6                       1.2                      0.6                      1.6411002842464661E-10-3.6963829778565767E-10i
0.6                       1.5                      0.3                      9.051250961201296E-11-1.9605476264027365E-10i
0.6                       0.9                      0.9                      2.1118824832815803E-10-5.154273088759045E-10i
0.6                       1.2                      -0.6                     -1.6390169953750607E-10+3.694873761432923E-10i
0.6                       1.5                      -0.3                     -9.032368007615594E-11+1.959044774637712E-10i
0.6                       0.9                      -0.9                     -2.1111142714912835E-10+5.154015115413053E-10i
0.6                       0.6                      1.2                      2.2673106089253953E-10-6.322639249322686E-10i
0.6                       0.6                      -1.2                     -2.2671751686988255E-10+6.322821263667317E-10i
1.2                       0.3                      0.9                      2.2049566945824352E-10-5.341530840180097E-10i
1.5                       0.3                      0.6                      1.6543935807774816E-10-3.8217683365197703E-10i
0.9                       0.3                      1.2                      2.371898879295291E-10-6.464051258002154E-10i
0.6                       0.3                      1.5                      2.1726875501673947E-10-7.260698499331812E-10i
1.2                       0.3                      -0.9                     -2.2003522230351745E-10+5.338425752043319E-10i
1.5                       0.3                      -0.6                     -1.6524780634192706E-10+3.8211775506200685E-10i
0.9                       0.3                      -1.2                     -2.3700762465313573E-10+6.463948732698647E-10i
0.6                       0.3                      -1.5                     -2.1717026364956636E-10+7.260481539397463E-10i
0.3                       1.2                      0.9                      2.1998580026826298E-10-5.338011220923989E-10i
0.3                       1.5                      0.6                      1.6538057552535603E-10-3.821968504099785E-10i
0.3                       0.9                      1.2                      2.3712650347003147E-10-6.464961082739734E-10i
0.3                       0.6                      1.5                      2.172268485339792E-10-7.260806746997207E-10i
0.3                       1.2                      -0.9                     -2.202976539941473E-10+5.339811222427085E-10i
0.3                       1.5                      -0.6                     -1.6534470663786809E-10+3.8216180199110584E-10i
0.3                       0.9                      -1.2                     -2.370241516637702E-10+6.463125624641498E-10i
0.3                       0.6                      -1.5                     -2.1723706565284353E-10+7.26032831388255E-10i
-1.2                      1.2                      0                        8.767799158787482E-14-8.728865149589652E-14i
-1.2                      0.9                      0.3                      9.292890496002026E-11-1.9297756435596782E-10i
-1.2                      0.9                      -0.3                     -9.274224417595275E-11+1.9283152685839263E-10i
-0.9                      1.2                      0.3                      9.295527347516598E-11-1.9298698372668015E-10i
-0.9                      1.2                      -0.3                     -9.271151326858444E-11+1.9280268125292938E-10i
-1.5                      0.9                      0                        8.405871053157955E-14-5.861607705524178E-14i
-0.9                      1.5                      0                        1.8600145769867926E-13-9.444354939961973E-14i
-0.9                      0.9                      0.6                      1.6410191825294223E-10-3.6490433558827723E-10i
-0.9                      0.9                      -0.6                     -1.6401125965368296E-10+3.6475651898876146E-10i
-1.2                      0.6                      0.6                      1.6411493340858508E-10-3.696856749611877E-10i
-1.5                      0.6                      0.3                      9.046201611071261E-11-1.9604454178462238E-10i
-0.9                      0.6                      0.9                      2.1126225326315454E-10-5.155643528143467E-10i
-1.2                      0.6                      -0.6                     -1.639322951452599E-10+3.6954160769581125E-10i
-1.5                      0.6                      -0.3                     -9.027015449960477E-11+1.9588646058109043E-10i
-0.9                      0.6                      -0.9                     -2.1107036748363354E-10+5.153888075000711E-10i
-0.6                      1.2                      0.6                      1.6409862722383773E-10-3.6970471669224123E-10i
-0.6                      1.5                      0.3                      9.039759760956306E-11-1.9600691615990428E-10i
-0.6                      0.9                      0.9                      2.111023734578109E-10-5.155174797985641E-10i
-0.6                      1.2                      -0.6                     -1.6397786328039978E-10+3.695503424567351E-10i
-0.6                      1.5                      -0.3                     -9.027351872512978E-11+1.9589729061659942E-10i
-0.6                      0.9                      -0.9                     -2.110095609839518E-10+5.153415537001294E-10i
-0.6                      0.6                      1.2                      2.2676191070398352E-10-6.324115951486898E-10i
-0.6                      0.6                      -1.2                     -2.266844372029716E-10+6.323133161239724E-10i
-1.2                      0.3                      0.9                      2.2010026153981914E-10-5.33968725299075E-10i
-1.5                      0.3                      0.6                      1.6555157636366778E-10-3.8233615060297807E-10i
-0.9                      0.3                      1.2                      2.371847028430069E-10-6.466670809872312E-10i
-0.6                      0.3                      1.5                      2.1730291987748586E-10-7.262297283766954E-10i
