% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 10 2022, 11:29
% Dimension:          3
% Nodes:              665
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
-0.3                      0.3                      0.6                      -7.11488581855154E-12-8.433210852743131E-10i
-0.3                      0.3                      -0.6                     1.0662325341088725E-11+8.427609187220523E-10i
0.6                       -0.6                     0                        2.3255170949677013E-12-1.637975784553347E-12i
0.6                       -0.3                     0.3                      1.3507343738496776E-11-4.552834657106291E-10i
0.6                       -0.3                     -0.3                     -9.373872120815346E-12+4.5252613922842977E-10i
0.3                       -0.6                     0.3                      1.3603202218545377E-11-4.5502523883868714E-10i
0.3                       -0.6                     -0.3                     -9.06795319218867E-12+4.52619651700495E-10i
0.9                       -0.3                     0                        1.8717644210133366E-12-1.1388317022904596E-12i
0.3                       -0.9                     0                        2.5036617950407643E-12-1.4967201587055781E-12i
0.3                       -0.3                     0.6                      -7.356354179308972E-12-8.435868734295039E-10i
0.3                       -0.3                     -0.6                     1.159383533404492E-11+8.412922069248541E-10i
-0.6                      -0.6                     0                        2.6507743451458547E-12-2.868822910364962E-15i
-0.6                      -0.3                     0.3                      1.39956249082785E-11-4.5416128386455647E-10i
-0.6                      -0.3                     -0.3                     -9.123875031566215E-12+4.538177864609026E-10i
-0.3                      -0.6                     0.3                      1.411254434142393E-11-4.54647740810289E-10i
-0.3                      -0.6                     -0.3                     -8.810697046757486E-12+4.532427174337566E-10i
-0.9                      -0.3                     0                        2.5294580554132465E-12+1.415831481616655E-14i
-0.3                      -0.9                     0                        2.740397464357129E-12-5.147852782647322E-13i
-0.3                      -0.3                     0.6                      -6.979707743149466E-12-8.433197479886619E-10i
-0.3                      -0.3                     -0.6                     1.1582880398976424E-11+8.422843982869776E-10i
0.6                       0                        0.6                      2.9008104979412835E-12-8.705752122585535E-10i
0.9                       0                        0.3                      1.9069896522687248E-11-4.784259994557921E-10i
0.3                       0                        0.9                      -5.6785649334696166E-11-1.1759875258986007E-9i
-0.6                      0                        0.6                      3.3189391105031374E-12-8.701070248962868E-10i
-0.9                      0                        0.3                      1.964573570230174E-11-4.776607922831738E-10i
-0.3                      0                        0.9                      -5.676655681688664E-11-1.1756738353914545E-9i
0.6                       0                        -0.6                     5.324898259711547E-13+8.688575038883083E-10i
0.9                       0                        -0.3                     -1.5713383339627862E-11+4.765462516270877E-10i
0.3                       0                        -0.9                     6.02747236638466E-11+1.1745212986068074E-9i
-0.6                      0                        -0.6                     8.801951525764593E-13+8.695492942990728E-10i
-0.9                      0                        -0.3                     -1.4980861803586496E-11+4.776068759070169E-10i
-0.3                      0                        -0.9                     6.041985317914589E-11+1.1754081422048065E-9i
0                         0.6                      0.6                      2.944574809956862E-12-8.702303195509995E-10i
0                         0.9                      0.3                      1.8820954418959087E-11-4.778926431884894E-10i
0                         0.3                      0.9                      -5.6472659069943914E-11-1.1764126888103462E-9i
0                         -0.6                     0.6                      3.2268209490310253E-12-8.706026619675926E-10i
0                         -0.9                     0.3                      1.9838581836537758E-11-4.7871518206369E-10i
0                         -0.3                     0.9                      -5.667210145567399E-11-1.1759834802347306E-9i
0                         0.6                      -0.6                     -1.5949392546243274E-13+8.699116988711448E-10i
0                         0.9                      -0.3                     -1.6172032623978025E-11+4.775265563506523E-10i
0                         0.3                      -0.9                     6.014632170444714E-11+1.174581670640967E-9i
0                         -0.6                     -0.6                     1.6569304536097624E-12+8.685401462134787E-10i
0                         -0.9                     -0.3                     -1.4403149835549178E-11+4.764717796565831E-10i
0                         -0.3                     -0.9                     6.123380582039096E-11+1.174270987858829E-9i
1.2                       0                        0                        2.036296389678009E-12-1.2980314608324737E-12i
-1.2                      0                        0                        2.3101560700853485E-12+1.4729745960474602E-13i
0                         1.2                      0                        1.6649392822779146E-12-2.0132009567020654E-13i
0                         -1.2                     0                        2.851416515704314E-12-1.0492775885721787E-12i
0                         0                        1.2                      -1.5377719660633988E-10-1.4082912222572801E-9i
0                         0                        -1.2                     1.5775905118197654E-10+1.4070429270061213E-9i
0.9                       0.9                      0                        9.624181918949871E-13+2.3805581176718654E-13i
0.9                       0.6                      0.3                      4.5373515468072526E-11-5.049522962413695E-10i
0.9                       0.6                      -0.3                     -4.289461614774356E-11+5.043350746295118E-10i
0.6                       0.9                      0.3                      4.516530054967129E-11-5.044828064308476E-10i
0.6                       0.9                      -0.3                     -4.30727885195875E-11+5.048064330276689E-10i
1.2                       0.6                      0                        1.35778860701915E-12-2.7856204129805223E-13i
0.6                       1.2                      0                        9.395929469043944E-13+2.0897025067592956E-13i
0.6                       0.6                      0.6                      4.155469414793428E-11-9.235272348170587E-10i
0.6                       0.6                      -0.6                     -3.905460784477852E-11+9.233895958154845E-10i
0.9                       0.3                      0.6                      4.011319143384823E-11-9.486442873047211E-10i
1.2                       0.3                      0.3                      3.5795774065851614E-11-5.222032427174047E-10i
0.6                       0.3                      0.9                      -1.252333140850788E-11-1.2609930336939629E-9i
0.9                       0.3                      -0.6                     -3.714298614538114E-11+9.473815054314265E-10i
1.2                       0.3                      -0.3                     -3.2721387967484116E-11+5.210636049340253E-10i
0.6                       0.3                      -0.9                     1.5345568568663353E-11+1.2603379698384757E-9i
0.3                       0.9                      0.6                      3.9681227905317285E-11-9.483118121870494E-10i
0.3                       1.2                      0.3                      3.532094487216253E-11-5.214742334818878E-10i
0.3                       0.6                      0.9                      -1.2985516744310655E-11-1.2605160850376296E-9i
0.3                       0.9                      -0.6                     -3.7768503160362446E-11+9.483856560158138E-10i
0.3                       1.2                      -0.3                     -3.30252232380912E-11+5.218380423203224E-10i
0.3                       0.6                      -0.9                     1.5102786004149174E-11+1.2605577587460182E-9i
1.5                       0.3                      0                        1.967860112415871E-12-7.497270359115727E-13i
0.3                       1.5                      0                        1.702463877422464E-12-1.2433475732924599E-13i
0.3                       0.3                      1.2                      -1.2554689641795975E-10-1.4643771827802042E-9i
0.3                       0.3                      -1.2                     1.2839984842024695E-10+1.4639590404146899E-9i
-0.9                      0.9                      0                        1.957962789057138E-12+1.0413547011480238E-13i
-0.9                      0.6                      0.3                      4.5614929045997414E-11-5.047894066896581E-10i
-0.9                      0.6                      -0.3                     -4.167766479698333E-11+5.044617859843028E-10i
-0.6                      0.9                      0.3                      4.5179011261831425E-11-5.046992687568892E-10i
-0.6                      0.9                      -0.3                     -4.206518911107052E-11+5.045867108859197E-10i
-1.2                      0.6                      0                        1.6648661639421294E-12+3.454904485895054E-13i
-0.6                      1.2                      0                        1.8866468312748787E-12-7.069808226951464E-14i
-0.6                      0.6                      0.6                      4.139676577483376E-11-9.236532650246413E-10i
-0.6                      0.6                      -0.6                     -3.7894451085313756E-11+9.233308980993818E-10i
-0.9                      0.3                      0.6                      4.010027198661394E-11-9.484227549287484E-10i
-1.2                      0.3                      0.3                      3.607281870828365E-11-5.217442259740542E-10i
-0.6                      0.3                      0.9                      -1.2855037706344926E-11-1.2609565892104934E-9i
-0.9                      0.3                      -0.6                     -3.648985358869245E-11+9.48455762638189E-10i
-1.2                      0.3                      -0.3                     -3.1705138219803335E-11+5.219359653171818E-10i
-0.6                      0.3                      -0.9                     1.6125208128471673E-11+1.2606893337146897E-9i
-0.3                      0.9                      0.6                      3.9652858977773466E-11-9.485977496795015E-10i
-0.3                      1.2                      0.3                      3.5505847137682315E-11-5.219586701384113E-10i
-0.3                      0.6                      0.9                      -1.3151078358523571E-11-1.260971344934274E-9i
-0.3                      0.9                      -0.6                     -3.6782471805999754E-11+9.480414288974972E-10i
-0.3                      1.2                      -0.3                     -3.244002987938581E-11+5.217502580581698E-10i
-0.3                      0.6                      -0.9                     1.6000498447439286E-11+1.2603338544248459E-9i
-1.5                      0.3                      0                        2.4113146890368386E-12+1.3412215939989371E-14i
-0.3                      1.5                      0                        2.1034942183689058E-12-2.0261571361191386E-13i
-0.3                      0.3                      1.2                      -1.2542908561971431E-10-1.464366583648595E-9i
-0.3                      0.3                      -1.2                     1.2861382642921532E-10+1.464050180920916E-9i
0.9                       -0.9                     0                        2.5238183089729478E-12-2.2364553930949613E-12i
0.9                       -0.6                     0.3                      4.555436850273224E-11-5.067827167057985E-10i
0.9                       -0.6                     -0.3                     -4.081687681630593E-11+5.024418556530861E-10i
0.6                       -0.9                     0.3                      4.531211957541844E-11-5.065596078434003E-10i
0.6                       -0.9                     -0.3                     -4.1039498477527744E-11+5.027104053131217E-10i
1.2                       -0.6                     0                        2.184908330059856E-12-2.066345159362994E-12i
0.6                       -1.2                     0                        2.6905154751036306E-12-2.298368332041094E-12i
0.6                       -0.6                     0.6                      4.0976149457141996E-11-9.254619051570708E-10i
0.6                       -0.6                     -0.6                     -3.673374647168773E-11+9.217120678907481E-10i
0.9                       -0.3                     0.6                      3.980976297433837E-11-9.501803119551142E-10i
1.2                       -0.3                     0.3                      3.56296952099066E-11-5.234160711992525E-10i
0.6                       -0.3                     0.9                      -1.2974605717687032E-11-1.2621617496000514E-9i
0.9                       -0.3                     -0.6                     -3.5685583113666065E-11+9.464050373533331E-10i
1.2                       -0.3                     -0.3                     -3.1250892186991525E-11+5.198194543663049E-10i
0.6                       -0.3                     -0.9                     1.7262845602758526E-11+1.2588485392374798E-9i
0.3                       -0.9                     0.6                      3.9590584984927675E-11-9.494692305645581E-10i
0.3                       -1.2                     0.3                      3.5612869239756545E-11-5.229352148758121E-10i
0.3                       -0.6                     0.9                      -1.3103407792328413E-11-1.2619770555123512E-9i
0.3                       -0.9                     -0.6                     -3.4473895342816524E-11+9.460363729277182E-10i
0.3                       -1.2                     -0.3                     -3.0606814219138065E-11+5.19915372938585E-10i
0.3                       -0.6                     -0.9                     1.7965612676142668E-11+1.2583360556778887E-9i
1.5                       -0.3                     0                        2.56000570107143E-12-1.802108848657134E-12i
0.3                       -1.5                     0                        3.0807463589816217E-12-1.6408317557456783E-12i
0.3                       -0.3                     1.2                      -1.2574437192862785E-10-1.4651119954830741E-9i
0.3                       -0.3                     -1.2                     1.2982342347816798E-10+1.463088015270714E-9i
-0.9                      -0.9                     0                        3.008276396743563E-12+2.7209933508280704E-13i
-0.9                      -0.6                     0.3                      4.636119278178444E-11-5.048054725422503E-10i
-0.9                      -0.6                     -0.3                     -4.0727041514050993E-11+5.052163820214395E-10i
-0.6                      -0.9                     0.3                      4.62743599744401E-11-5.047285517034489E-10i
-0.6                      -0.9                     -0.3                     -4.0659465596026043E-11+5.048930795014847E-10i
-1.2                      -0.6                     0                        2.916933069623288E-12+4.634808082728357E-13i
-0.6                      -1.2                     0                        3.0407686966423748E-12+1.4095123972324745E-14i
-0.6                      -0.6                     0.6                      4.187250212532324E-11-9.237184265574633E-10i
-0.6                      -0.6                     -0.6                     -3.672392205049786E-11+9.237090867138907E-10i
-0.9                      -0.3                     0.6                      4.046097565871037E-11-9.483471841445169E-10i
-1.2                      -0.3                     0.3                      3.627716617784812E-11-5.215127836371634E-10i
-0.6                      -0.3                     0.9                      -1.2560608389852522E-11-1.2609699131140294E-9i
-0.9                      -0.3                     -0.6                     -3.563734061213122E-11+9.488316999690174E-10i
-1.2                      -0.3                     -0.3                     -3.110494749515141E-11+5.221026812147232E-10i
-0.6                      -0.3                     -0.9                     1.7283312595691578E-11+1.2603888375333144E-9i
-0.3                      -0.9                     0.6                      4.039815767120548E-11-9.483796841288007E-10i
-0.3                      -1.2                     0.3                      3.6852347050529955E-11-5.224513469879974E-10i
-0.3                      -0.6                     0.9                      -1.2818965296451718E-11-1.2605886406735471E-9i
-0.3                      -0.9                     -0.6                     -3.479659628347716E-11+9.474225058373184E-10i
-0.3                      -1.2                     -0.3                     -3.034021902412081E-11+5.210805529542713E-10i
-0.3                      -0.6                     -0.9                     1.7702064135447785E-11+1.2597655124618474E-9i
-1.5                      -0.3                     0                        3.0605500255498808E-12+2.1219846067193465E-13i
-0.3                      -1.5                     0                        3.1029601736374147E-12-4.4955687800510614E-13i
-0.3                      -0.3                     1.2                      -1.2520536033959583E-10-1.4645696157164526E-9i
-0.3                      -0.3                     -1.2                     1.2983612660639327E-10+1.4638991614585844E-9i
0.9                       0                        0.9                      9.27568602632314E-12-1.3491815673898564E-9i
1.2                       0                        0.6                      4.2222263244186856E-11-1.0159233484124251E-9i
0.6                       0                        1.2                      -1.0254793808528051E-10-1.525839908387102E-9i
1.5                       0                        0.3                      2.5785988256414412E-11-5.519784102226413E-10i
0.3                       0                        1.5                      -2.7977584955539705E-10-1.582736001995754E-9i
-0.9                      0                        0.9                      9.610066224491537E-12-1.3481746601156E-9i
-1.2                      0                        0.6                      4.304402477390496E-11-1.0151494126097722E-9i
-0.6                      0                        1.2                      -1.0217504172688201E-10-1.525928972444115E-9i
-1.5                      0                        0.3                      2.67249325975721E-11-5.510679595836126E-10i
-0.3                      0                        1.5                      -2.7953904412824866E-10-1.582548964582296E-9i
0.9                       0                        -0.9                     -6.120436027293725E-12+1.346842583844615E-9i
1.2                       0                        -0.6                     -3.89988936831287E-11+1.013871763592235E-9i
0.6                       0                        -1.2                     1.059906218094794E-10+1.5237921172310972E-9i
1.5                       0                        -0.3                     -2.2020534586856798E-11+5.499355138168364E-10i
0.3                       0                        -1.5                     2.838529353778489E-10+1.5813377888441149E-9i
-0.9                      0                        -0.9                     -5.7907788957527174E-12+1.3485500789273742E-9i
-1.2                      0                        -0.6                     -3.8499613583234296E-11+1.015506633211655E-9i
-0.6                      0                        -1.2                     1.0637644847836432E-10+1.5251556281382384E-9i
-1.5                      0                        -0.3                     -2.1866911668423988E-11+5.515940244966744E-10i
-0.3                      0                        -1.5                     2.836254214820745E-10+1.5822463002800919E-9i
0                         0.9                      0.9                      8.922276269926688E-12-1.3491166354757995E-9i
0                         1.2                      0.6                      4.208680647784083E-11-1.0153473223603407E-9i
0                         0.6                      1.2                      -1.0308662068117384E-10-1.5254111975142492E-9i
0                         1.5                      0.3                      2.5803129411524078E-11-5.510856267627894E-10i
0                         0.3                      1.5                      -2.797603201387164E-10-1.5826741790325807E-9i
0                         -0.9                     0.9                      9.867323800519714E-12-1.3487416802058895E-9i
0                         -1.2                     0.6                      4.2493574608449426E-11-1.015268733467135E-9i
0                         -0.6                     1.2                      -1.0241834800569875E-10-1.5253710738541441E-9i
0                         -1.5                     0.3                      2.6415492079373078E-11-5.517709371210067E-10i
0                         -0.3                     1.5                      -2.796153947777081E-10-1.582980564610852E-9i
0                         0.9                      -0.9                     -7.256284891579332E-12+1.3484918657761112E-9i
0                         1.2                      -0.6                     -3.975192442054301E-11+1.0153498139380468E-9i
0                         0.6                      -1.2                     1.0522759416420974E-10+1.5249563610914785E-9i
0                         1.5                      -0.3                     -2.2828634707250145E-11+5.51156308876105E-10i
0                         0.3                      -1.5                     2.830624182749108E-10+1.5821994920658503E-9i
0                         -0.9                     -0.9                     -4.158664360097123E-12+1.3460679449597433E-9i
0                         -1.2                     -0.6                     -3.7499040464411296E-11+1.0135061372475924E-9i
0                         -0.6                     -1.2                     1.0743585497386824E-10+1.5241025799185575E-9i
0                         -1.5                     -0.3                     -2.056414785593816E-11+5.498832918388024E-10i
0                         -0.3                     -1.5                     2.8449351526807705E-10+1.5812097330080624E-9i
1.2                       1.2                      0                        2.966326626472531E-13+3.3207042455504566E-13i
1.2                       0.9                      0.3                      1.0552717132068957E-10-5.800858633735626E-10i
1.2                       0.9                      -0.3                     -1.0304975159835374E-10+5.803352702155681E-10i
0.9                       1.2                      0.3                      1.0501664355457605E-10-5.799681326650721E-10i
0.9                       1.2                      -0.3                     -1.0288156664707012E-10+5.801005517180281E-10i
1.5                       0.9                      0                        1.3263588423947764E-12+4.5802495695416207E-14i
0.9                       1.5                      0                        1.3783756158073814E-12-9.440321897899223E-15i
0.9                       0.9                      0.6                      1.435468458164805E-10-1.0543074650732843E-9i
0.9                       0.9                      -0.6                     -1.419423922950587E-10+1.0552845768323909E-9i
1.2                       0.6                      0.6                      1.1667799455998708E-10-1.0699689848395351E-9i
1.5                       0.6                      0.3                      6.747676356206546E-11-5.830028208707254E-10i
0.9                       0.6                      0.9                      9.748799672008234E-11-1.4265270806798933E-9i
1.2                       0.6                      -0.6                     -1.1445325348480103E-10+1.070478492641586E-9i
1.5                       0.6                      -0.3                     -6.521672345050333E-11+5.831564283273205E-10i
0.9                       0.6                      -0.9                     -9.611955427676772E-11+1.427440898509714E-9i
0.6                       1.2                      0.6                      1.1678253016698433E-10-1.0699333955311393E-9i
0.6                       1.5                      0.3                      6.786357689523919E-11-5.831449617578958E-10i
0.6                       0.9                      0.9                      9.734334544055828E-11-1.4261909289976757E-9i
0.6                       1.2                      -0.6                     -1.1478075080137871E-10+1.0705828342039203E-9i
0.6                       1.5                      -0.3                     -6.543760670042689E-11+5.831323227384428E-10i
0.6                       0.9                      -0.9                     -9.600616603806915E-11+1.4277675780050367E-9i
0.6                       0.6                      1.2                      -2.0639440716246353E-11-1.6341215153292276E-9i
0.6                       0.6                      -1.2                     2.2075553723565747E-11+1.6353226131060485E-9i
1.2                       0.3                      0.9                      7.17508019810492E-11-1.5108221478021462E-9i
1.5                       0.3                      0.6                      6.221960461636166E-11-1.1086545624685069E-9i
0.9                       0.3                      1.2                      -1.5435716253415275E-11-1.709657098702225E-9i
0.6                       0.3                      1.5                      -2.121194284502015E-10-1.7180955602588965E-9i
1.2                       0.3                      -0.9                     -6.80764571951373E-11+1.5078717913482783E-9i
1.5                       0.3                      -0.6                     -5.8905074299641E-11+1.107500278829581E-9i
0.9                       0.3                      -1.2                     1.8305452589162998E-11+1.7086281362916485E-9i
0.6                       0.3                      -1.5                     2.1491822708186308E-10+1.7177523237848453E-9i
0.3                       1.2                      0.9                      6.926581637905038E-11-1.5078826685120976E-9i
0.3                       1.5                      0.6                      6.168296824499558E-11-1.1081100291565243E-9i
0.3                       0.9                      1.2                      -1.6621469288352038E-11-1.7092163384319605E-9i
0.3                       0.6                      1.5                      -2.1251257466340477E-10-1.7176870188795864E-9i
0.3                       1.2                      -0.9                     -7.00270586127828E-11+1.510670535291873E-9i
0.3                       1.5                      -0.6                     -5.985178901486128E-11+1.1088668439647632E-9i
0.3                       0.9                      -1.2                     1.7159770024213174E-11+1.7092804590832964E-9i
0.3                       0.6                      -1.5                     2.138907185439466E-10+1.718347204283821E-9i
-1.2                      1.2                      0                        2.4831282562197846E-12-1.775707127149127E-13i
-1.2                      0.9                      0.3                      1.0548055480181865E-10-5.80457618921417E-10i
-1.2                      0.9                      -0.3                     -1.0103863146167108E-10+5.805441218168646E-10i
-0.9                      1.2                      0.3                      1.0558105734998372E-10-5.806674128921498E-10i
-0.9                      1.2                      -0.3                     -1.0110716238244841E-10+5.803713393467632E-10i
-1.5                      0.9                      0                        2.508134463477661E-12+9.8568730210804E-14i
-0.9                      1.5                      0                        3.236110554445613E-12-3.369763652797158E-13i
-0.9                      0.9                      0.6                      1.4279821126510125E-10-1.054928906872096E-9i
-0.9                      0.9                      -0.6                     -1.3988941111411375E-10+1.0551614698736304E-9i
-1.2                      0.6                      0.6                      1.172312278192152E-10-1.070690938988785E-9i
-1.5                      0.6                      0.3                      6.826621082576675E-11-5.832311045901749E-10i
-0.9                      0.6                      0.9                      9.765305343777042E-11-1.427742976222205E-9i
-1.2                      0.6                      -0.6                     -1.1329707120470149E-10+1.0708298471119498E-9i
-1.5                      0.6                      -0.3                     -6.386601045738808E-11+5.833223859456687E-10i
-0.9                      0.6                      -0.9                     -9.436325297493606E-11+1.4275918273809176E-9i
-0.6                      1.2                      0.6                      1.1656647009901094E-10-1.0710994488645713E-9i
-0.6                      1.5                      0.3                      6.776996572594667E-11-5.83135712989847E-10i
-0.6                      0.9                      0.9                      9.620714730553218E-11-1.4277458877368666E-9i
-0.6                      1.2                      -0.6                     -1.1370223688513436E-10+1.0708236976420402E-9i
-0.6                      1.5                      -0.3                     -6.39672584333091E-11+5.832255829537929E-10i
-0.6                      0.9                      -0.9                     -9.407843613982666E-11+1.4270753633329005E-9i
-0.6                      0.6                      1.2                      -2.105178794481241E-11-1.635658131867132E-9i
-0.6                      0.6                      -1.2                     2.347627552552805E-11+1.6353140032850928E-9i
-1.2                      0.3                      0.9                      7.036376327971951E-11-1.5083898518747992E-9i
-1.5                      0.3                      0.6                      6.294056552830658E-11-1.109010730112678E-9i
-0.9                      0.3                      1.2                      -1.632085862789622E-11-1.7102580018338251E-9i
-0.6                      0.3                      1.5                      -2.1246215528487595E-10-1.7187921115428493E-9i
-1.2                      0.3                      -0.9                     -6.816522954272178E-11+1.509559436059682E-9i
-1.5                      0.3                      -0.6                     -5.863194350188954E-11+1.10881930193049E-9i
-0.9                      0.3                      -1.2                     1.898397487222267E-11+1.7091120003560584E-9i
-0.6                      0.3                      -1.5                     2.15734661610095E-10+1.7185510703913857E-9i
-0.3                      1.2                      0.9                      6.94948661383564E-11-1.5104116082834944E-9i
-0.3                      1.5                      0.6                      6.167596453319374E-11-1.1089241444534965E-9i
-0.3                      0.9                      1.2                      -1.734573099978617E-11-1.7105013279420813E-9i
-0.3                      0.6                      1.5                      -2.125075477032895E-10-1.7185013744644444E-9i
-0.3                      1.2                      -0.9                     -6.753624470275932E-11+1.5092191112088887E-9i
-0.3                      1.5                      -0.6                     -5.901009300027732E-11+1.108650443329318E-9i
-0.3                      0.9                      -1.2                     1.9571025783996864E-11+1.7091062965384288E-9i
-0.3                      0.6                      -1.5                     2.1565230684824358E-10+1.718082152166598E-9i
1.2                       -1.2                     0                        4.346558662944521E-12-3.361559995251018E-12i
1.2                       -0.9                     0.3                      1.0469173404036625E-10-5.832574085139564E-10i
1.2                       -0.9                     -0.3                     -1.0010360934177753E-10+5.775494583979283E-10i
0.9                       -1.2                     0.3                      1.0475459110066992E-10-5.83264079081876E-10i
0.9                       -1.2                     -0.3                     -9.980819058862175E-11+5.776076949777281E-10i
1.5                       -0.9                     0                        3.209198673263477E-12-2.7534233303135155E-12i
0.9                       -1.5                     0                        3.113760260526655E-12-2.7132821171284345E-12i
0.9                       -0.9                     0.6                      1.4115439482427174E-10-1.0577147939170243E-9i
0.9                       -0.9                     -0.6                     -1.365237819345179E-10+1.0517588959567999E-9i
1.2                       -0.6                     0.6                      1.1594386902956404E-10-1.0732293992695702E-9i
1.5                       -0.6                     0.3                      6.818865206622931E-11-5.858928797861455E-10i
0.9                       -0.6                     0.9                      9.557409778985395E-11-1.4299372521148174E-9i
1.2                       -0.6                     -0.6                     -1.1129089113161368E-10+1.0680186394958226E-9i
1.5                       -0.6                     -0.3                     -6.255095055571444E-11+5.809580174623962E-10i
0.9                       -0.6                     -0.9                     -9.127961721078399E-11+1.424050822142787E-9i
0.6                       -1.2                     0.6                      1.149846085001485E-10-1.0729857120449557E-9i
0.6                       -1.5                     0.3                      6.802328511704301E-11-5.856951138173654E-10i
0.6                       -0.9                     0.9                      9.471967871676021E-11-1.4294740940453674E-9i
0.6                       -1.2                     -0.6                     -1.1061523382406002E-10+1.0677111809792963E-9i
0.6                       -1.5                     -0.3                     -6.248916422186886E-11+5.808950411500922E-10i
0.6                       -0.9                     -0.9                     -9.091188963843441E-11+1.423407464035593E-9i
0.6                       -0.6                     1.2                      -2.2400913888013845E-11-1.6369699429159303E-9i
0.6                       -0.6                     -1.2                     2.651794049680578E-11+1.6328156595594035E-9i
1.2                       -0.3                     0.9                      6.971900649700522E-11-1.5103903222854328E-9i
1.5                       -0.3                     0.6                      6.232473083202664E-11-1.110384811952166E-9i
0.9                       -0.3                     1.2                      -1.700585046639284E-11-1.7101400163827559E-9i
0.6                       -0.3                     1.5                      -2.1279021877787215E-10-1.7193653856153831E-9i
1.2                       -0.3                     -0.9                     -6.600460183260687E-11+1.507538580786094E-9i
1.5                       -0.3                     -0.6                     -5.736186052285734E-11+1.1068107582871752E-9i
0.9                       -0.3                     -1.2                     2.0936902429087996E-11+1.7071573153017448E-9i
0.6                       -0.3                     -1.5                     2.173645096906381E-10+1.7160456131289945E-9i
0.3                       -1.2                     0.9                      6.922202538647445E-11-1.5093745590701522E-9i
0.3                       -1.5                     0.6                      6.205806493446812E-11-1.1099413514191562E-9i
0.3                       -0.9                     1.2                      -1.751979871142259E-11-1.7090657148839296E-9i
0.3                       -0.6                     1.5                      -2.1261736722672082E-10-1.7189005863754005E-9i
0.3                       -1.2                     -0.9                     -6.438519112834753E-11+1.5058469106251023E-9i
0.3                       -1.5                     -0.6                     -5.590573012231519E-11+1.1059866137422635E-9i
0.3                       -0.9                     -1.2                     2.21986140012098E-11+1.7066151045001299E-9i
0.3                       -0.6                     -1.5                     2.1743130191975573E-10+1.715435905512367E-9i
-1.2                      -1.2                     0                        2.9222644561725302E-12+1.2499570375415815E-12i
-1.2                      -0.9                     0.3                      1.0608648777985495E-10-5.801195326820491E-10i
-1.2                      -0.9                     -0.3                     -9.947324935000641E-11+5.812959613526105E-10i
-0.9                      -1.2                     0.3                      1.060657177058616E-10-5.801430609478496E-10i
