% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 10 2022, 12:35
% Dimension:          3
% Nodes:              665
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
-0.3                      1.5                      0                        2.7242192326094338E-14-1.176376342057055E-13i
-0.3                      0.3                      1.2                      2.535665635881492E-10-6.678782971610312E-10i
-0.3                      0.3                      -1.2                     -2.539594715014205E-10+6.684167523913489E-10i
0.9                       -0.9                     0                        -1.015219515498118E-13+2.9574866724753634E-13i
0.9                       -0.6                     0.3                      6.531909857015071E-11-1.7283175652476392E-10i
0.9                       -0.6                     -0.3                     -6.531889742622791E-11+1.7318366586373125E-10i
0.6                       -0.9                     0.3                      3.5855902594168066E-11-1.372575085750234E-10i
0.6                       -0.9                     -0.3                     -3.595196902231973E-11+1.3781934940502932E-10i
1.2                       -0.6                     0                        7.937099312256923E-14+4.815222338386965E-14i
0.6                       -1.2                     0                        -1.0114588177199327E-13+2.1606829701160944E-13i
0.6                       -0.6                     0.6                      1.1195745358462586E-10-3.1650678877678873E-10i
0.6                       -0.6                     -0.6                     -1.1186613957070953E-10+3.1697330264721553E-10i
0.9                       -0.3                     0.6                      1.6028471733240125E-10-3.671305441635573E-10i
1.2                       -0.3                     0.3                      1.1304411185314167E-10-1.6363067300864078E-10i
0.6                       -0.3                     0.9                      2.154325063287119E-10-5.158137070945783E-10i
0.9                       -0.3                     -0.6                     -1.6038609515654706E-10+3.676810508206362E-10i
1.2                       -0.3                     -0.3                     -1.1327394031344748E-10+1.6376167780193957E-10i
0.6                       -0.3                     -0.9                     -2.150498838802802E-10+5.161736263353509E-10i
0.3                       -0.9                     0.6                      5.843100304465311E-11-2.5878917836516056E-10i
0.3                       -1.2                     0.3                      5.409887903437515E-12-9.763588621236386E-11i
0.3                       -0.6                     0.9                      1.4450362464277325E-10-4.517428324970925E-10i
0.3                       -0.9                     -0.6                     -5.850461321466089E-11+2.592093120848565E-10i
0.3                       -1.2                     -0.3                     -5.510701976326339E-12+9.793645154308555E-11i
0.3                       -0.6                     -0.9                     -1.4438146649522908E-10+4.521148636762922E-10i
1.5                       -0.3                     0                        -1.0025525794070599E-13-2.4919900314029145E-14i
0.3                       -1.5                     0                        -4.722645633680532E-14-2.3612900815919026E-13i
0.3                       -0.3                     1.2                      2.534332125279745E-10-6.676311740810079E-10i
0.3                       -0.3                     -1.2                     -2.534022360237147E-10+6.681514351418172E-10i
-0.9                      -0.9                     0                        -5.150845164704379E-14+1.0675802999171866E-13i
-0.9                      -0.6                     0.3                      6.528073055872818E-11-1.7276180899968664E-10i
-0.9                      -0.6                     -0.3                     -6.55294549638766E-11+1.731922370539668E-10i
-0.6                      -0.9                     0.3                      3.584755772084412E-11-1.374081399203329E-10i
-0.6                      -0.9                     -0.3                     -3.6024249220790544E-11+1.376667912456426E-10i
-1.2                      -0.6                     0                        -1.5371123234007012E-14+1.6084078327658654E-13i
-0.6                      -1.2                     0                        1.1911621090714957E-14+7.592769657157158E-14i
-0.6                      -0.6                     0.6                      1.1189506003975258E-10-3.165404097850001E-10i
-0.6                      -0.6                     -0.6                     -1.1207848983068813E-10+3.1694022837891804E-10i
-0.9                      -0.3                     0.6                      1.6037641910529208E-10-3.67353055312772E-10i
-1.2                      -0.3                     0.3                      1.1281099933699551E-10-1.6379776838617475E-10i
-0.6                      -0.3                     0.9                      2.153959385138455E-10-5.158107490652635E-10i
-0.9                      -0.3                     -0.6                     -1.6045001700304049E-10+3.677291637077091E-10i
-1.2                      -0.3                     -0.3                     -1.1319819393018112E-10+1.6396039482236611E-10i
-0.6                      -0.3                     -0.9                     -2.1553029896296359E-10+5.165259636974975E-10i
-0.3                      -0.9                     0.6                      5.839702946929623E-11-2.588317873257988E-10i
-0.3                      -1.2                     0.3                      5.403867383171371E-12-9.77277029880617E-11i
-0.3                      -0.6                     0.9                      1.443708113870771E-10-4.5171704911689604E-10i
-0.3                      -0.9                     -0.6                     -5.85148371949459E-11+2.591604221026014E-10i
-0.3                      -1.2                     -0.3                     -5.50887241744489E-12+9.79012857634765E-11i
-0.3                      -0.6                     -0.9                     -1.443275618816362E-10+4.5206568672401643E-10i
-1.5                      -0.3                     0                        -8.225629127377605E-14+1.244409731902217E-13i
-0.3                      -1.5                     0                        -4.9072844991567025E-14-3.461910853310261E-13i
-0.3                      -0.3                     1.2                      2.538252727045845E-10-6.678908895472155E-10i
-0.3                      -0.3                     -1.2                     -2.538337872923827E-10+6.68076159744162E-10i
0.9                       0                        0.9                      2.7702077877175885E-10-5.694788524242279E-10i
1.2                       0                        0.6                      2.4224916100903637E-10-3.328629170232721E-10i
0.6                       0                        1.2                      3.3866492024623455E-10-7.250657104556862E-10i
1.5                       0                        0.3                      1.7190778685100557E-10-1.1725194595504615E-10i
0.3                       0                        1.5                      4.522238978015195E-10-9.578492659630685E-10i
-0.9                      0                        0.9                      2.766902310434169E-10-5.693453197388902E-10i
-1.2                      0                        0.6                      2.41828752094784E-10-3.3317912764411003E-10i
-0.6                      0                        1.2                      3.388777434356195E-10-7.254706185937989E-10i
-1.5                      0                        0.3                      1.716288932557642E-10-1.173212843060103E-10i
-0.3                      0                        1.5                      4.5007932627887427E-10-9.576324042476685E-10i
0.9                       0                        -0.9                     -2.7655594583981885E-10+5.702241220016467E-10i
1.2                       0                        -0.6                     -2.427432644289757E-10+3.3323354693251086E-10i
0.6                       0                        -1.2                     -3.3831436855428477E-10+7.258119212139732E-10i
1.5                       0                        -0.3                     -1.7160162375084616E-10+1.1751308721251474E-10i
0.3                       0                        -1.5                     -4.498784198961196E-10+9.58138961443308E-10i
-0.9                      0                        -0.9                     -2.770264749454984E-10+5.700972442544696E-10i
-1.2                      0                        -0.6                     -2.420449378010506E-10+3.3315106116357636E-10i
-0.6                      0                        -1.2                     -3.3796518846216304E-10+7.253153023497152E-10i
-1.5                      0                        -0.3                     -1.719747772521248E-10+1.1721929962524297E-10i
-0.3                      0                        -1.5                     -4.431275495658027E-10+9.565757494950326E-10i
0                         0.9                      0.9                      3.4854558782006155E-10-3.2130764154712293E-10i
0                         1.2                      0.6                      2.3495483402025785E-10-1.772312524294759E-10i
0                         0.6                      1.2                      4.93173317076486E-10-4.793811609153532E-10i
0                         1.5                      0.3                      1.401894244727011E-10-6.532835317093581E-11i
0                         0.3                      1.5                      7.05912629027839E-10-6.184866895767962E-10i
0                         -0.9                     0.9                      3.485322781157559E-10-3.214612523447894E-10i
0                         -1.2                     0.6                      2.3497989184736306E-10-1.7726840228925327E-10i
0                         -0.6                     1.2                      4.932889188893971E-10-4.792798579718414E-10i
0                         -1.5                     0.3                      1.4145806558385787E-10-6.586228279078392E-11i
0                         -0.3                     1.5                      7.074624796220943E-10-6.157521482662406E-10i
0                         0.9                      -0.9                     -3.48587649443592E-10+3.2160188177472506E-10i
0                         1.2                      -0.6                     -2.3497345709034915E-10+1.7745519425741336E-10i
0                         0.6                      -1.2                     -4.929521650901333E-10+4.796941656508719E-10i
0                         1.5                      -0.3                     -1.404332520016404E-10+6.596512280932914E-11i
0                         0.3                      -1.5                     -7.067445891622612E-10+6.176326562990924E-10i
0                         -0.9                     -0.9                     -3.4861986602086986E-10+3.216209686703457E-10i
0                         -1.2                     -0.6                     -2.3507883782941664E-10+1.77543998811172E-10i
0                         -0.6                     -1.2                     -4.930703911376437E-10+4.797039632726432E-10i
0                         -1.5                     -0.3                     -1.4117952220657119E-10+6.580705477569947E-11i
0                         -0.3                     -1.5                     -7.068112547871918E-10+6.149003754090791E-10i
1.2                       1.2                      0                        -3.6228278353798656E-13+2.3711568677866462E-14i
1.2                       0.9                      0.3                      1.1167996742094919E-10-1.3929590787512738E-10i
1.2                       0.9                      -0.3                     -1.1318135423455784E-10+1.3885152560101174E-10i
0.9                       1.2                      0.3                      2.18904864611704E-11-1.2649915201506669E-10i
0.9                       1.2                      -0.3                     -2.1593604953734215E-11+1.2618304692801353E-10i
1.5                       0.9                      0                        -3.591344545779023E-13-2.4114754721474135E-14i
0.9                       1.5                      0                        6.888479795275541E-14+3.5899005433178634E-13i
0.9                       0.9                      0.6                      1.0554070414815416E-10-3.170323331805553E-10i
0.9                       0.9                      -0.6                     -1.0528786908146396E-10+3.173152001424308E-10i
1.2                       0.6                      0.6                      2.4236843995152896E-10-3.054127878570701E-10i
1.5                       0.6                      0.3                      1.7784692933356802E-10-1.0525345610851274E-10i
0.9                       0.6                      0.9                      2.2622836845974294E-10-5.294284632632191E-10i
1.2                       0.6                      -0.6                     -2.437353042278261E-10+3.0692820761250967E-10i
1.5                       0.6                      -0.3                     -1.7811877671361755E-10+1.0506231919000217E-10i
0.9                       0.6                      -0.9                     -2.280054146220483E-10+5.304870237031157E-10i
0.6                       1.2                      0.6                      2.53936689912562E-10-1.8552986132582194E-10i
0.6                       1.5                      0.3                      1.4922878592276353E-10-6.828446937328059E-11i
0.6                       0.9                      0.9                      3.815916315316553E-10-3.339709350387679E-10i
0.6                       1.2                      -0.6                     -2.541119641703632E-10+1.8558397862970678E-10i
0.6                       1.5                      -0.3                     -1.4894077365152026E-10+6.850241567029795E-11i
0.6                       0.9                      -0.9                     -3.816551977716381E-10+3.3441095315254173E-10i
0.6                       0.6                      1.2                      5.433890807457181E-10-4.93063124402089E-10i
0.6                       0.6                      -1.2                     -5.434400715598619E-10+4.930559906585449E-10i
1.2                       0.3                      0.9                      4.076479679370677E-10-4.819270422383833E-10i
1.5                       0.3                      0.6                      3.617361065128018E-10-2.2091348197364168E-10i
0.9                       0.3                      1.2                      3.95001133667777E-10-7.571592010252469E-10i
0.6                       0.3                      1.5                      7.757869071608473E-10-6.251160646333277E-10i
1.2                       0.3                      -0.9                     -4.069499759811718E-10+4.81388729349306E-10i
1.5                       0.3                      -0.6                     -3.6221450005300296E-10+2.2030199145718492E-10i
0.9                       0.3                      -1.2                     -3.923241327114647E-10+7.568641977871061E-10i
0.6                       0.3                      -1.5                     -7.762392042194739E-10+6.25200690531197E-10i
0.3                       1.2                      0.9                      5.167010132317253E-10-2.314126763572286E-10i
0.3                       1.5                      0.6                      3.677711702727281E-10-1.247011312538907E-10i
0.3                       0.9                      1.2                      6.875468865405947E-10-3.5098092970648754E-10i
0.3                       0.6                      1.5                      9.050530799515129E-10-4.5630410753490006E-10i
0.3                       1.2                      -0.9                     -5.168390806046842E-10+2.3165742967023861E-10i
0.3                       1.5                      -0.6                     -3.679282387227503E-10+1.2480348735016458E-10i
0.3                       0.9                      -1.2                     -6.873523077374224E-10+3.5108658659608466E-10i
0.3                       0.6                      -1.5                     -9.041297740943796E-10+4.5694079284158226E-10i
-1.2                      1.2                      0                        -4.882881633005734E-13+7.812721032175011E-14i
-1.2                      0.9                      0.3                      1.1357543966421698E-10-1.3924121411944937E-10i
-1.2                      0.9                      -0.3                     -1.1241844150399031E-10+1.3978892102611172E-10i
-0.9                      1.2                      0.3                      2.1676627444106726E-11-1.2604930794152294E-10i
-0.9                      1.2                      -0.3                     -2.1701619352269925E-11+1.2633310728936562E-10i
-1.5                      0.9                      0                        2.1557198813984884E-13+6.567794026984397E-14i
-0.9                      1.5                      0                        1.331384643003677E-13-1.943163114996426E-14i
-0.9                      0.9                      0.6                      1.0583551665384127E-10-3.174138259603301E-10i
-0.9                      0.9                      -0.6                     -1.0523692041311266E-10+3.1737305948889797E-10i
-1.2                      0.6                      0.6                      2.442756249975763E-10-3.0681732592313404E-10i
-1.5                      0.6                      0.3                      1.7820398890185136E-10-1.0495899908157608E-10i
-0.9                      0.6                      0.9                      2.2901796768612894E-10-5.306334126680887E-10i
-1.2                      0.6                      -0.6                     -2.4345773842008753E-10+3.0690834776274245E-10i
-1.5                      0.6                      -0.3                     -1.7773054585067349E-10+1.0531978222637233E-10i
-0.9                      0.6                      -0.9                     -2.2809187333658258E-10+5.304287541908673E-10i
-0.6                      1.2                      0.6                      2.53993788415664E-10-1.8508548147813513E-10i
-0.6                      1.5                      0.3                      1.4846489721257541E-10-6.801019555565031E-11i
-0.6                      0.9                      0.9                      3.812780665691316E-10-3.342314930088044E-10i
-0.6                      1.2                      -0.6                     -2.541030115499398E-10+1.8520529773844256E-10i
-0.6                      1.5                      -0.3                     -1.4736887785071454E-10+6.80523888268464E-11i
-0.6                      0.9                      -0.9                     -3.8175795122862455E-10+3.3453504075241553E-10i
-0.6                      0.6                      1.2                      5.43130355558993E-10-4.923744052290095E-10i
-0.6                      0.6                      -1.2                     -5.437170477522222E-10+4.922378461508843E-10i
-1.2                      0.3                      0.9                      4.058487808333728E-10-4.822366928001978E-10i
-1.5                      0.3                      0.6                      3.6234128017295744E-10-2.2020085710223389E-10i
-0.9                      0.3                      1.2                      3.9336528691543384E-10-7.574463323772911E-10i
-0.6                      0.3                      1.5                      7.761007094616643E-10-6.227293825963428E-10i
-1.2                      0.3                      -0.9                     -4.0935351546467334E-10+4.779415510649181E-10i
-1.5                      0.3                      -0.6                     -3.620753311782522E-10+2.2038360629655867E-10i
-0.9                      0.3                      -1.2                     -3.9494075198729565E-10+7.567423957137822E-10i
-0.6                      0.3                      -1.5                     -7.739407821891621E-10+6.255395054644298E-10i
-0.3                      1.2                      0.9                      5.166460617738409E-10-2.3111868764720513E-10i
-0.3                      1.5                      0.6                      3.6775312737826825E-10-1.2458726920771449E-10i
-0.3                      0.9                      1.2                      6.874534202227362E-10-3.5081171210684584E-10i
-0.3                      0.6                      1.5                      9.045844880286334E-10-4.5641441915038694E-10i
-0.3                      1.2                      -0.9                     -5.166473200592043E-10+2.313800842652854E-10i
-0.3                      1.5                      -0.6                     -3.6786530381997466E-10+1.2478346668602207E-10i
-0.3                      0.9                      -1.2                     -6.877192766910662E-10+3.5089947602650316E-10i
-0.3                      0.6                      -1.5                     -9.048954183887095E-10+4.56456578715997E-10i
1.2                       -1.2                     0                        -2.17078869522424E-12-8.016406908472096E-13i
1.2                       -0.9                     0.3                      1.1264835062382073E-10-1.3867467772728382E-10i
1.2                       -0.9                     -0.3                     -1.1281969813320867E-10+1.3931693172459795E-10i
0.9                       -1.2                     0.3                      2.1671777031233347E-11-1.259559209224496E-10i
0.9                       -1.2                     -0.3                     -2.1813173711087222E-11+1.2701612530073746E-10i
1.5                       -0.9                     0                        3.043234307117205E-13+9.325131081882546E-14i
0.9                       -1.5                     0                        -5.170256324719613E-13+4.3131293170507135E-13i
0.9                       -0.9                     0.6                      1.0647485219648987E-10-3.176268315816129E-10i
0.9                       -0.9                     -0.6                     -1.0598181911352019E-10+3.17811060863183E-10i
1.2                       -0.6                     0.6                      2.446055134674482E-10-3.064172913302983E-10i
1.5                       -0.6                     0.3                      1.780435205126109E-10-1.0515475533420837E-10i
0.9                       -0.6                     0.9                      2.2939392288908947E-10-5.303917831557317E-10i
1.2                       -0.6                     -0.6                     -2.438782117102111E-10+3.0662887405948056E-10i
1.5                       -0.6                     -0.3                     -1.776098971415807E-10+1.0535201451058208E-10i
0.9                       -0.6                     -0.9                     -2.2364645027569196E-10+5.293963333273723E-10i
0.6                       -1.2                     0.6                      2.5424803258636215E-10-1.8504788667551467E-10i
0.6                       -1.5                     0.3                      1.4739244108368152E-10-6.779293175683897E-11i
0.6                       -0.9                     0.9                      3.8129558126371957E-10-3.3437309524819357E-10i
0.6                       -1.2                     -0.6                     -2.5368880093866963E-10+1.8545726911065918E-10i
0.6                       -1.5                     -0.3                     -1.484233866811353E-10+6.834432342981224E-11i
0.6                       -0.9                     -0.9                     -3.814555834722905E-10+3.340741770050018E-10i
0.6                       -0.6                     1.2                      5.443310401589103E-10-4.917820582373751E-10i
0.6                       -0.6                     -1.2                     -5.436964601981131E-10+4.92938680809192E-10i
1.2                       -0.3                     0.9                      4.073788420404981E-10-4.814492739321316E-10i
1.5                       -0.3                     0.6                      3.617545993962598E-10-2.2084754028549458E-10i
0.9                       -0.3                     1.2                      3.908301553173028E-10-7.56496318374323E-10i
0.6                       -0.3                     1.5                      7.72532329633533E-10-6.317617564391037E-10i
1.2                       -0.3                     -0.9                     -4.0656630362230986E-10+4.798942725993269E-10i
1.5                       -0.3                     -0.6                     -3.625319702083908E-10+2.201715011667995E-10i
0.9                       -0.3                     -1.2                     -3.9572889010848076E-10+7.570172949870862E-10i
0.6                       -0.3                     -1.5                     -7.770561929036949E-10+6.208303729449772E-10i
0.3                       -1.2                     0.9                      5.166885431208942E-10-2.3125256198367773E-10i
0.3                       -1.5                     0.6                      3.6768268171467584E-10-1.2456697620249164E-10i
0.3                       -0.9                     1.2                      6.875951224061209E-10-3.5076897310361943E-10i
0.3                       -0.6                     1.5                      9.040269103101402E-10-4.5719081767104396E-10i
0.3                       -1.2                     -0.9                     -5.168794873547834E-10+2.3133496507932963E-10i
0.3                       -1.5                     -0.6                     -3.675418827418047E-10+1.2496818765816696E-10i
0.3                       -0.9                     -1.2                     -6.877095151328418E-10+3.508643660003092E-10i
0.3                       -0.6                     -1.5                     -9.038250695895976E-10+4.576763157886546E-10i
-1.2                      -1.2                     0                        -1.3260191009080483E-12-5.587804235626239E-13i
-1.2                      -0.9                     0.3                      1.1161391587965267E-10-1.3927091860783227E-10i
-1.2                      -0.9                     -0.3                     -1.1151623909243005E-10+1.4105592216785205E-10i
-0.9                      -1.2                     0.3                      2.253364754775005E-11-1.2741583080142854E-10i
