% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 10 2022, 17:25
% Dimension:          3
% Nodes:              665
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
0                         0.6                      -1.2                     -2.861099936025639E-11+1.801296432210193E-11i
0                         1.5                      -0.3                     -9.293904547909205E-11+2.075382412809413E-12i
0                         0.3                      -1.5                     -6.600851053248001E-11+2.4359498426030787E-11i
0                         -0.9                     -0.9                     -6.341006484369007E-11+1.1328530305096308E-11i
0                         -1.2                     -0.6                     -9.52893563138419E-11+5.781426149587372E-12i
0                         -0.6                     -1.2                     -2.8415158438543202E-11+1.8029995588994988E-11i
0                         -1.5                     -0.3                     -9.340093957463899E-11+2.093578556225899E-12i
0                         -0.3                     -1.5                     -7.101760101027525E-11+2.419886626842104E-11i
1.2                       1.2                      0                        3.643382708319369E-13+8.289609296760916E-14i
1.2                       0.9                      0.3                      -1.693814419546682E-11-4.7579558856053215E-12i
1.2                       0.9                      -0.3                     1.6612904252431794E-11+4.904109406605145E-12i
0.9                       1.2                      0.3                      -5.869786318228234E-11-3.208873158783917E-12i
0.9                       1.2                      -0.3                     6.027296560944415E-11+3.391467626465191E-12i
1.5                       0.9                      0                        1.186092079537479E-13+5.92711908494628E-14i
0.9                       1.5                      0                        9.855688783358209E-13+1.116602425602065E-13i
0.9                       0.9                      0.6                      -1.745923606171673E-10-1.0516770175669065E-11i
0.9                       0.9                      -0.6                     1.7615634321869937E-10+1.0685583319491924E-11i
1.2                       0.6                      0.6                      -7.691535786463463E-11-1.1885751814372332E-11i
1.5                       0.6                      0.3                      6.419271869963125E-11-4.264716472535972E-12i
0.9                       0.6                      0.9                      -3.250697698649832E-10-2.0622652274795883E-11i
1.2                       0.6                      -0.6                     8.054219746684803E-11+1.2153888798387412E-11i
1.5                       0.6                      -0.3                     -6.412602783522602E-11+4.359857911162949E-12i
0.9                       0.6                      -0.9                     3.2810210492594387E-10+2.090316861060976E-11i
0.6                       1.2                      0.6                      9.983107674515138E-11-6.1074099606294685E-12i
0.6                       1.5                      0.3                      9.841018491500029E-11-2.067338604135271E-12i
0.6                       0.9                      0.9                      6.538806387472121E-11-1.2256405049881733E-11i
0.6                       1.2                      -0.6                     -9.897580015421403E-11+6.235508919519942E-12i
0.6                       1.5                      -0.3                     -9.684788634723093E-11+2.209389332200608E-12i
0.6                       0.9                      -0.9                     -6.428586814596123E-11+1.2380532535969185E-11i
0.6                       0.6                      1.2                      2.424258874167291E-11-2.0008813484636646E-11i
0.6                       0.6                      -1.2                     -2.3939853638401255E-11+2.0103288668481464E-11i
1.2                       0.3                      0.9                      -1.6153461969705134E-10-2.1506668158470713E-11i
1.5                       0.3                      0.6                      1.0774791517872626E-10-9.657137653550276E-12i
0.9                       0.3                      1.2                      -5.255487412036243E-10-3.524199975333757E-11i
0.6                       0.3                      1.5                      5.213412364810971E-11-2.8005329965595252E-11i
1.2                       0.3                      -0.9                     1.6085921921099032E-10+2.1574368750739554E-11i
1.5                       0.3                      -0.6                     -1.0862930211582607E-10+9.725687176971608E-12i
0.9                       0.3                      -1.2                     5.252145158638077E-10+3.528848722975215E-11i
0.6                       0.3                      -1.5                     -5.2053860970732705E-11+2.8098259300967674E-11i
0.3                       1.2                      0.9                      3.0323648516197953E-10-8.413309222782713E-12i
0.3                       1.5                      0.6                      2.60351340791658E-10-4.301165627052397E-12i
0.3                       0.9                      1.2                      3.379523014925875E-10-1.3610390921137405E-11i
0.3                       0.6                      1.5                      4.1938729285364424E-10-1.8774291715504062E-11i
0.3                       1.2                      -0.9                     -3.0237498238760567E-10+8.512621319059782E-12i
0.3                       1.5                      -0.6                     -2.595723613374705E-10+4.403518794996778E-12i
0.3                       0.9                      -1.2                     -3.37337060131209E-10+1.3679887767218259E-11i
0.3                       0.6                      -1.5                     -4.1788971899499017E-10+1.8835817051896755E-11i
-1.2                      1.2                      0                        1.9737001487502457E-13+6.073902933842647E-14i
-1.2                      0.9                      0.3                      -1.619865033704492E-11-4.827719511035735E-12i
-1.2                      0.9                      -0.3                     1.8135334735413618E-11+4.916092425504596E-12i
-0.9                      1.2                      0.3                      -5.863020181787509E-11-3.2215119914270905E-12i
-0.9                      1.2                      -0.3                     6.016166061350262E-11+3.3723623687238004E-12i
-1.5                      0.9                      0                        3.850736351357031E-13+1.834478821762284E-14i
-0.9                      1.5                      0                        7.404432036048759E-13+8.739429742114046E-14i
-0.9                      0.9                      0.6                      -1.7514411252385022E-10-1.0591287557675544E-11i
-0.9                      0.9                      -0.6                     1.7615404557924856E-10+1.0686794967785073E-11i
-1.2                      0.6                      0.6                      -8.000190274025017E-11-1.2145953029953449E-11i
-1.5                      0.6                      0.3                      6.458818662459761E-11-4.3293401115443886E-12i
-0.9                      0.6                      0.9                      -3.2810353291228006E-10-2.0955084424251828E-11i
-1.2                      0.6                      -0.6                     8.072897010763707E-11+1.2171292742433278E-11i
-1.5                      0.6                      -0.3                     -6.353174863230186E-11+4.361932977656923E-12i
-0.9                      0.6                      -0.9                     3.2828544518847014E-10+2.0945558547752656E-11i
-0.6                      1.2                      0.6                      1.0040095678139258E-10-6.122757376533672E-12i
-0.6                      1.5                      0.3                      9.808639214449409E-11-2.0719023755632513E-12i
-0.6                      0.9                      0.9                      6.460451671973312E-11-1.2347077793598066E-11i
-0.6                      1.2                      -0.6                     -9.960332182729274E-11+6.216203788375743E-12i
-0.6                      1.5                      -0.3                     -9.630344679757051E-11+2.170726951612339E-12i
-0.6                      0.9                      -0.9                     -6.394547243181398E-11+1.2418635043016668E-11i
-0.6                      0.6                      1.2                      2.4430836307993416E-11-2.0167390761645237E-11i
-0.6                      0.6                      -1.2                     -2.4600725131510405E-11+2.01700064096493E-11i
-1.2                      0.3                      0.9                      -1.633643561383385E-10-2.177988973956855E-11i
-1.5                      0.3                      0.6                      1.0843894267431734E-10-9.794329741149532E-12i
-0.9                      0.3                      1.2                      -5.284280405376955E-10-3.5927153029554055E-11i
-0.6                      0.3                      1.5                      5.320915708806041E-11-2.8392063764503335E-11i
-1.2                      0.3                      -0.9                     1.552318902396466E-10+2.1577767248939787E-11i
-1.5                      0.3                      -0.6                     -1.0796164970993425E-10+9.779647061791476E-12i
-0.9                      0.3                      -1.2                     5.29329664548564E-10+3.5766726918342533E-11i
-0.6                      0.3                      -1.5                     -4.8789999653042395E-11+2.8342361252774678E-11i
-0.3                      1.2                      0.9                      3.034902809263167E-10-8.432014487475561E-12i
-0.3                      1.5                      0.6                      2.604125284106366E-10-4.313462382667887E-12i
-0.3                      0.9                      1.2                      3.3791490394400666E-10-1.3665511653053327E-11i
-0.3                      0.6                      1.5                      4.183472326544226E-10-1.890405072438334E-11i
-0.3                      1.2                      -0.9                     -3.0260901485542486E-10+8.506275608155394E-12i
-0.3                      1.5                      -0.6                     -2.5955186751831713E-10+4.402641212772897E-12i
-0.3                      0.9                      -1.2                     -3.375275199323787E-10+1.3710525971289896E-11i
-0.3                      0.6                      -1.5                     -4.1825851674523117E-10+1.8907823160112097E-11i
1.2                       -1.2                     0                        -1.219984207807616E-12+9.563291001657466E-14i
1.2                       -0.9                     0.3                      -1.5371063206988074E-11-4.734529045135604E-12i
1.2                       -0.9                     -0.3                     1.74231210021584E-11+4.916032215353522E-12i
0.9                       -1.2                     0.3                      -5.834791578061333E-11-3.1861997779333345E-12i
0.9                       -1.2                     -0.3                     6.050328717767244E-11+3.3994034907478486E-12i
1.5                       -0.9                     0                        7.317277525387657E-13+6.105682594825375E-14i
0.9                       -1.5                     0                        1.5618148198745952E-12+1.61597429985814E-13i
0.9                       -0.9                     0.6                      -1.752841651140902E-10-1.0567642574116748E-11i
0.9                       -0.9                     -0.6                     1.7664630402493016E-10+1.0717426832799032E-11i
1.2                       -0.6                     0.6                      -7.858341817575557E-11-1.2007026263245486E-11i
1.5                       -0.6                     0.3                      6.462136663945273E-11-4.253204379555921E-12i
0.9                       -0.6                     0.9                      -3.2752765392382515E-10-2.081883278802044E-11i
1.2                       -0.6                     -0.6                     8.0082737431564E-11+1.2141941878671107E-11i
1.5                       -0.6                     -0.3                     -6.334487315962542E-11+4.373192740960531E-12i
0.9                       -0.6                     -0.9                     3.248299580900101E-10+2.0639200360275908E-11i
0.6                       -1.2                     0.6                      1.0087795876610438E-10-6.076500681381046E-12i
0.6                       -1.5                     0.3                      9.777968496630745E-11-2.0239944279166904E-12i
0.6                       -0.9                     0.9                      6.489682167239967E-11-1.225771977833423E-11i
0.6                       -1.2                     -0.6                     -9.883730202155121E-11+6.231302994611273E-12i
0.6                       -1.5                     -0.3                     -9.656841986187365E-11+2.2079429387886376E-12i
0.6                       -0.9                     -0.9                     -6.456891428675167E-11+1.2367783329521764E-11i
0.6                       -0.6                     1.2                      2.6780101999588214E-11-1.9949546619544727E-11i
0.6                       -0.6                     -1.2                     -2.408730058888251E-11+2.0105574316060138E-11i
1.2                       -0.3                     0.9                      -1.607965809086069E-10-2.1489410829038538E-11i
1.5                       -0.3                     0.6                      1.080826684288539E-10-9.642009910751749E-12i
0.9                       -0.3                     1.2                      -5.224601188851292E-10-3.501263033606262E-11i
0.6                       -0.3                     1.5                      3.892046054773067E-11-2.8362076808795518E-11i
1.2                       -0.3                     -0.9                     1.5788400277835617E-10+2.1457624402970333E-11i
1.5                       -0.3                     -0.6                     -1.0874078746322874E-10+9.736786366062312E-12i
0.9                       -0.3                     -1.2                     5.279208298880588E-10+3.5484998306104014E-11i
0.6                       -0.3                     -1.5                     -5.982889258604735E-11+2.787339358537263E-11i
0.3                       -1.2                     0.9                      3.035603026000932E-10-8.397067036219169E-12i
0.3                       -1.5                     0.6                      2.6059295697864674E-10-4.2829854405127456E-12i
0.3                       -0.9                     1.2                      3.3835841075632335E-10-1.359525198949355E-11i
0.3                       -0.6                     1.5                      4.1751561462299137E-10-1.8804509210370187E-11i
0.3                       -1.2                     -0.9                     -3.026843473652434E-10+8.509766694704956E-12i
0.3                       -1.5                     -0.6                     -2.5897880069767784E-10+4.4186361970953776E-12i
0.3                       -0.9                     -1.2                     -3.376580830297989E-10+1.3686569374348428E-11i
0.3                       -0.6                     -1.5                     -4.1623222952578845E-10+1.889376784233441E-11i
-1.2                      -1.2                     0                        -5.177219679083878E-13+8.582984168429667E-14i
-1.2                      -0.9                     0.3                      -1.670363558392913E-11-4.771467205413678E-12i
-1.2                      -0.9                     -0.3                     2.0744912726556423E-11+4.982398596500622E-12i
-0.9                      -1.2                     0.3                      -5.904369044228324E-11-3.2280367552989737E-12i
-0.9                      -1.2                     -0.3                     6.106062317826907E-11+3.439311244500987E-12i
-1.5                      -0.9                     0                        5.35904955788665E-13+4.9590121701291264E-14i
