% Model:              octa2.mph
% Version:            COMSOL 5.5.0.359
% Date:               Sep 29 2022, 16:37
% Dimension:          3
% Nodes:              3134
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z
-2.000		-2.000		-2.000
-2.000		-2.000		-1.920
-2.000		-2.000		-1.840
-2.000		-2.000		-1.760
-2.000		-2.000		-1.680
-2.000		-2.000		-1.600
-2.000		-2.000		-1.520
-2.000		-2.000		-1.440
-2.000		-2.000		-1.360
-2.000		-2.000		-1.280
-2.000		-2.000		-1.200
-2.000		-2.000		-1.120
-2.000		-2.000		-1.040
-2.000		-2.000		-0.960
-2.000		-2.000		-0.880
-2.000		-2.000		-0.800
-2.000		-2.000		-0.720
-2.000		-2.000		-0.640
-2.000		-2.000		-0.560
-2.000		-2.000		-0.480
-2.000		-2.000		-0.400
-2.000		-2.000		-0.320
-2.000		-2.000		-0.240
-2.000		-2.000		-0.160
-2.000		-2.000		-0.080
-2.000		-2.000		 0.000
-2.000		-2.000		 0.080
-2.000		-2.000		 0.160
-2.000		-2.000		 0.240
-2.000		-2.000		 0.320
-2.000		-2.000		 0.400
-2.000		-2.000		 0.480
-2.000		-2.000		 0.560
-2.000		-2.000		 0.640
-2.000		-2.000		 0.720
-2.000		-2.000		 0.800
-2.000		-2.000		 0.880
-2.000		-2.000		 0.960
-2.000		-2.000		 1.040
-2.000		-2.000		 1.120
-2.000		-2.000		 1.200
-2.000		-2.000		 1.280
-2.000		-2.000		 1.360
-2.000		-2.000		 1.440
-2.000		-2.000		 1.520
-2.000		-2.000		 1.600
-2.000		-2.000		 1.680
-2.000		-2.000		 1.760
-2.000		-2.000		 1.840
-2.000		-2.000		 1.920
-2.000		-2.000		 2.000
-2.000		-1.920		-2.000
-2.000		-1.920		-1.920
-2.000		-1.920		-1.840
-2.000		-1.920		-1.760
-2.000		-1.920		-1.680
-2.000		-1.920		-1.600
-2.000		-1.920		-1.520
-2.000		-1.920		-1.440
-2.000		-1.920		-1.360
-2.000		-1.920		-1.280
-2.000		-1.920		-1.200
-2.000		-1.920		-1.120
-2.000		-1.920		-1.040
-2.000		-1.920		-0.960
-2.000		-1.920		-0.880
-2.000		-1.920		-0.800
-2.000		-1.920		-0.720
-2.000		-1.920		-0.640
-2.000		-1.920		-0.560
-2.000		-1.920		-0.480
-2.000		-1.920		-0.400
-2.000		-1.920		-0.320
-2.000		-1.920		-0.240
-2.000		-1.920		-0.160
-2.000		-1.920		-0.080
-2.000		-1.920		 0.000
-2.000		-1.920		 0.080
-2.000		-1.920		 0.160
-2.000		-1.920		 0.240
-2.000		-1.920		 0.320
-2.000		-1.920		 0.400
-2.000		-1.920		 0.480
-2.000		-1.920		 0.560
-2.000		-1.920		 0.640
-2.000		-1.920		 0.720
-2.000		-1.920		 0.800
-2.000		-1.920		 0.880
-2.000		-1.920		 0.960
-2.000		-1.920		 1.040
-2.000		-1.920		 1.120
-2.000		-1.920		 1.200
-2.000		-1.920		 1.280
-2.000		-1.920		 1.360
-2.000		-1.920		 1.440
-2.000		-1.920		 1.520
-2.000		-1.920		 1.600
