% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 7 2022, 18:58
% Dimension:          3
% Nodes:              891
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
-0.15                     0                        -0.45                    -9.007344510125227E-11+2.4573693342307096E-10i
0                         0.3                      0.3                      5.4082861508880265E-11-1.5855930505725028E-10i
0                         0.45                     0.15                     2.3753338793587977E-11-7.615160999926273E-11i
0                         0.15                     0.45                     9.105347584409441E-11-2.4628918931701547E-10i
0                         -0.3                     0.3                      5.397645004237257E-11-1.5851937524355885E-10i
0                         -0.45                    0.15                     2.3832944119509504E-11-7.633008633431559E-11i
0                         -0.15                    0.45                     9.097984137281724E-11-2.462782081487721E-10i
0                         0.3                      -0.3                     -5.341583926232455E-11+1.583480400607438E-10i
0                         0.45                     -0.15                    -2.289774938830541E-11+7.591720888127667E-11i
0                         0.15                     -0.45                    -9.001471964871128E-11+2.4569391747339775E-10i
0                         -0.3                     -0.3                     -5.318838531447789E-11+1.5810716826161544E-10i
0                         -0.45                    -0.15                    -2.272351414822176E-11+7.566597570813295E-11i
0                         -0.15                    -0.45                    -9.015680788193733E-11+2.4578938512182813E-10i
0.6                       0                        0                        3.6714237082587835E-13-1.0344123443025815E-13i
-0.6                      0                        0                        4.3763051077223197E-13-1.2597775682265228E-13i
0                         0.6                      0                        5.866370712217631E-13-2.5369563779701673E-13i
0                         -0.6                     0                        3.618353496195334E-13-9.168304705099208E-14i
0                         0                        0.6                      1.336312674704002E-10-3.3807475743601856E-10i
0                         0                        -0.6                     -1.326627720055046E-10+3.3739899504443187E-10i
0.45                      0.45                     0                        3.949764490878518E-13-8.874880337236721E-14i
0.45                      0.3                      0.15                     2.108977769569508E-11-7.307797482068413E-11i
0.45                      0.3                      -0.15                    -2.024433892890284E-11+7.284803491596016E-11i
0.3                       0.45                     0.15                     2.1067300581763327E-11-7.316417771219244E-11i
0.3                       0.45                     -0.15                    -2.0236452743344675E-11+7.287050063788618E-11i
0.6                       0.3                      0                        3.930251350063138E-13-1.223913809411846E-13i
0.3                       0.6                      0                        5.649445245140968E-13-2.714095805786059E-13i
0.3                       0.3                      0.3                      4.922688420920538E-11-1.537774693288797E-10i
0.3                       0.3                      -0.3                     -4.837878332574702E-11+1.5347752712522728E-10i
0.45                      0.15                     0.3                      4.780165647094598E-11-1.530337177100052E-10i
0.6                       0.15                     0.15                     1.961143604340534E-11-7.206238729627261E-11i
0.3                       0.15                     0.45                     8.415340788841885E-11-2.4075004278091266E-10i
0.45                      0.15                     -0.3                     -4.710410018521962E-11+1.526914186918845E-10i
0.6                       0.15                     -0.15                    -1.89533079119349E-11+7.198944019068277E-11i
0.3                       0.15                     -0.45                    -8.308923827972112E-11+2.4022389851082553E-10i
0.15                      0.45                     0.3                      4.784102234991636E-11-1.5290939943078412E-10i
0.15                      0.6                      0.15                     1.972528001096516E-11-7.212366975088426E-11i
0.15                      0.3                      0.45                     8.412089655022438E-11-2.406459950991211E-10i
0.15                      0.45                     -0.3                     -4.6856578569667664E-11+1.524902445686974E-10i
0.15                      0.6                      -0.15                    -1.8959647779416123E-11+7.213732987297405E-11i
0.15                      0.3                      -0.45                    -8.332264148834526E-11+2.4033119638937204E-10i
0.75                      0.15                     0                        4.016756292097599E-13-1.577906048969862E-13i
0.15                      0.75                     0                        6.050892522195927E-13-3.40201266703223E-13i
0.15                      0.15                     0.6                      1.2877779785236134E-10-3.346945970515187E-10i
0.15                      0.15                     -0.6                     -1.2811776261183818E-10+3.340517012290349E-10i
-0.45                     0.45                     0                        4.134842360750259E-13-4.2785867756259524E-14i
-0.45                     0.3                      0.15                     2.109686973386086E-11-7.308526286860862E-11i
-0.45                     0.3                      -0.15                    -2.0129449998527646E-11+7.26976261011396E-11i
-0.3                      0.45                     0.15                     2.1180413145923656E-11-7.317353007473028E-11i
-0.3                      0.45                     -0.15                    -2.026889502766688E-11+7.295546280814658E-11i
-0.6                      0.3                      0                        5.211040736767778E-13-2.618845648153588E-13i
-0.3                      0.6                      0                        4.306919247288297E-13-8.019774919851925E-14i
-0.3                      0.3                      0.3                      4.91027764049403E-11-1.5373700800329418E-10i
-0.3                      0.3                      -0.3                     -4.8516787862406756E-11+1.5362215580907494E-10i
-0.45                     0.15                     0.3                      4.7819017006623556E-11-1.5289997781710526E-10i
-0.6                      0.15                     0.15                     1.9757327822435232E-11-7.223521333035798E-11i
-0.3                      0.15                     0.45                     8.41579939655428E-11-2.406193872927199E-10i
-0.45                     0.15                     -0.3                     -4.679942735431164E-11+1.5247532990678802E-10i
-0.6                      0.15                     -0.15                    -1.8904605825637875E-11+7.201882692987593E-11i
-0.3                      0.15                     -0.45                    -8.332256018313045E-11+2.403882864032897E-10i
-0.15                     0.45                     0.3                      4.794228886877913E-11-1.5309193622247107E-10i
-0.15                     0.6                      0.15                     1.990481284065835E-11-7.250937545990758E-11i
-0.15                     0.3                      0.45                     8.422897168844566E-11-2.4075330969320195E-10i
-0.15                     0.45                     -0.3                     -4.685346886948099E-11+1.5262345151322992E-10i
-0.15                     0.6                      -0.15                    -1.8943004809433576E-11+7.208863425488138E-11i
-0.15                     0.3                      -0.45                    -8.324226860163968E-11+2.4033780742083905E-10i
-0.75                     0.15                     0                        4.801711875956553E-13-1.4353675752782235E-13i
-0.15                     0.75                     0                        5.98276312581796E-13-2.6178715000313384E-13i
-0.15                     0.15                     0.6                      1.289497323561406E-10-3.347115689805395E-10i
-0.15                     0.15                     -0.6                     -1.2816179239391003E-10+3.3415503566924135E-10i
0.45                      -0.45                    0                        2.766553605781431E-13+6.492880365699085E-14i
0.45                      -0.3                     0.15                     2.095165349653507E-11-7.296215896863213E-11i
0.45                      -0.3                     -0.15                    -2.0260482004026654E-11+7.283566384425605E-11i
0.3                       -0.45                    0.15                     2.0944342075922233E-11-7.300956967673018E-11i
0.3                       -0.45                    -0.15                    -2.006053892134536E-11+7.261239008051544E-11i
0.6                       -0.3                     0                        4.720607420648246E-13-2.605485385322149E-13i
0.3                       -0.6                     0                        2.821525035518737E-13+5.244834302883411E-14i
0.3                       -0.3                     0.3                      4.8920661578292885E-11-1.5361903330449362E-10i
0.3                       -0.3                     -0.3                     -4.8385584655848964E-11+1.5348417660485525E-10i
0.45                      -0.15                    0.3                      4.785387314285306E-11-1.5303323523252854E-10i
0.6                       -0.15                    0.15                     1.9876510991719398E-11-7.254653362501202E-11i
0.3                       -0.15                    0.45                     8.428130571344716E-11-2.4091128258054276E-10i
0.45                      -0.15                    -0.3                     -4.6750258936892137E-11+1.5234725350815184E-10i
0.6                       -0.15                    -0.15                    -1.9306456702247216E-11+7.24922427923304E-11i
0.3                       -0.15                    -0.45                    -8.329842609892829E-11+2.4027436994129335E-10i
0.15                      -0.45                    0.3                      4.7544244410537757E-11-1.5271772259450022E-10i
0.15                      -0.6                     0.15                     1.972353963633976E-11-7.221899221307757E-11i
0.15                      -0.3                     0.45                     8.417298370883795E-11-2.4073802121599945E-10i
0.15                      -0.45                    -0.3                     -4.7038608072191093E-11+1.5271430430684416E-10i
0.15                      -0.6                     -0.15                    -1.898532968899312E-11+7.205474537306809E-11i
0.15                      -0.3                     -0.45                    -8.312196141051881E-11+2.401332592785024E-10i
0.75                      -0.15                    0                        2.9470121021277865E-13+1.756984634420976E-14i
0.15                      -0.75                    0                        4.2516352877763565E-13-1.7012565346664136E-13i
0.15                      -0.15                    0.6                      1.287123394587306E-10-3.345076179099536E-10i
0.15                      -0.15                    -0.6                     -1.279988893582501E-10+3.3397775893484006E-10i
-0.45                     -0.45                    0                        6.090779859919787E-13-3.630513595907742E-13i
-0.45                     -0.3                     0.15                     2.090271952687206E-11-7.289715523666432E-11i
-0.45                     -0.3                     -0.15                    -2.0070941686837785E-11+7.265029089042825E-11i
-0.3                      -0.45                    0.15                     2.097344093567894E-11-7.299590101253292E-11i
-0.3                      -0.45                    -0.15                    -2.0211542150529807E-11+7.280317180858192E-11i
-0.6                      -0.3                     0                        2.44522183946743E-13+2.2032666972719437E-13i
-0.3                      -0.6                     0                        3.9639874478795646E-13-1.5165370388367819E-13i
-0.3                      -0.3                     0.3                      4.909781880068804E-11-1.5367607246914928E-10i
-0.3                      -0.3                     -0.3                     -4.828873729560089E-11+1.5344315461639195E-10i
-0.45                     -0.15                    0.3                      4.7806967266169946E-11-1.5291740550330329E-10i
-0.6                      -0.15                    0.15                     1.9822891665464865E-11-7.232260058716492E-11i
-0.3                      -0.15                    0.45                     8.408904784087348E-11-2.407427617265496E-10i
-0.45                     -0.15                    -0.3                     -4.7154673247572446E-11+1.5286160599989948E-10i
-0.6                      -0.15                    -0.15                    -1.8905476904495987E-11+7.202688445563505E-11i
-0.3                      -0.15                    -0.45                    -8.32194838036714E-11+2.403059176537621E-10i
-0.15                     -0.45                    0.3                      4.769718756997018E-11-1.5291922579858843E-10i
-0.15                     -0.6                     0.15                     1.9783154312557432E-11-7.238822949665076E-11i
-0.15                     -0.3                     0.45                     8.408075176120601E-11-2.406902122390466E-10i
-0.15                     -0.45                    -0.3                     -4.6743834970193686E-11+1.5238341175203834E-10i
-0.15                     -0.6                     -0.15                    -1.8921151369855364E-11+7.21215792155624E-11i
-0.15                     -0.3                     -0.45                    -8.318090805470601E-11+2.4025715789692004E-10i
-0.75                     -0.15                    0                        1.412957666102535E-13+4.067829926092286E-13i
-0.15                     -0.75                    0                        3.2455069024925897E-13-5.715537295898908E-14i
-0.15                     -0.15                    0.6                      1.28641028334563E-10-3.3451516603354374E-10i
-0.15                     -0.15                    -0.6                     -1.2791363669102995E-10+3.340455331952021E-10i
0.45                      0                        0.45                     7.863032013874089E-11-2.3691429321929145E-10i
0.6                       0                        0.3                      4.30027239250053E-11-1.4946290023829684E-10i
0.3                       0                        0.6                      1.2451393678427035E-10-3.31952963868718E-10i
0.75                      0                        0.15                     1.700817029517633E-11-7.031536285674405E-11i
0.15                      0                        0.75                     1.81330073852643E-10-4.3343377618100814E-10i
-0.45                     0                        0.45                     7.871561705362756E-11-2.369836315771521E-10i
-0.6                      0                        0.3                      4.306606294140477E-11-1.4934818701053024E-10i
-0.3                      0                        0.6                      1.2458155478971047E-10-3.3198659848174743E-10i
-0.75                     0                        0.15                     1.7043818275541892E-11-7.018542942310681E-11i
-0.15                     0                        0.75                     1.815962871846411E-10-4.334741266969112E-10i
0.45                      0                        -0.45                    -7.772243583450798E-11+2.365498407125937E-10i
0.6                       0                        -0.3                     -4.2108253003361866E-11+1.4898358439426035E-10i
0.3                       0                        -0.6                     -1.2410641820097055E-10+3.316201626719533E-10i
0.75                      0                        -0.15                    -1.635779428788739E-11+7.012520476131579E-11i
0.15                      0                        -0.75                    -1.798957898216646E-10+4.32443272450315E-10i
-0.45                     0                        -0.45                    -7.763978104338785E-11+2.363709906974702E-10i
-0.6                      0                        -0.3                     -4.2216112561077923E-11+1.491521354494019E-10i
-0.3                      0                        -0.6                     -1.2417559208159314E-10+3.3176186019439097E-10i
-0.75                     0                        -0.15                    -1.604117520084181E-11+6.981565798124927E-11i
-0.15                     0                        -0.75                    -1.804672288694967E-10+4.3292978391304006E-10i
0                         0.45                     0.45                     7.88010510436738E-11-2.369287019158787E-10i
0                         0.6                      0.3                      4.322016354640363E-11-1.4949053721754813E-10i
0                         0.3                      0.6                      1.2441756225688598E-10-3.3175846778838354E-10i
0                         0.75                     0.15                     1.7116852930314435E-11-7.018927430788584E-11i
0                         0.15                     0.75                     1.8177110673566268E-10-4.3372757766208844E-10i
0                         -0.45                    0.45                     7.881997220400999E-11-2.3712389572403593E-10i
0                         -0.6                     0.3                      4.292190724472264E-11-1.4935248200590385E-10i
0                         -0.3                     0.6                      1.2422249870051082E-10-3.3176852562676853E-10i
0                         -0.75                    0.15                     1.6954395185953676E-11-7.026782506890665E-11i
0                         -0.15                    0.75                     1.8092472765859425E-10-4.3325748416203634E-10i
0                         0.45                     -0.45                    -7.778780288384596E-11+2.3649280745294896E-10i
0                         0.6                      -0.3                     -4.2056031377718156E-11+1.4906388846583487E-10i
0                         0.3                      -0.6                     -1.2374253963858313E-10+3.313643868193946E-10i
0                         0.75                     -0.15                    -1.615171456630188E-11+7.000149065744837E-11i
0                         0.15                     -0.75                    -1.797072265169785E-10+4.324573324686531E-10i
0                         -0.45                    -0.45                    -7.77835136296638E-11+2.364784265023606E-10i
0                         -0.6                     -0.3                     -4.2187317467831034E-11+1.4911922462138768E-10i
0                         -0.3                     -0.6                     -1.2334040330017947E-10+3.311415491419668E-10i
0                         -0.75                    -0.15                    -1.6311282838633497E-11+7.003904317166678E-11i
0                         -0.15                    -0.75                    -1.8038703765890612E-10+4.325880110604038E-10i
0.9                       0                        0                        6.040208095398879E-13-5.764070590312232E-13i
-0.9                      0                        0                        5.022563285767972E-13-8.769775249048455E-14i
0                         0.9                      0                        5.39965730636682E-13-1.9880683706970617E-13i
0                         -0.9                     0                        6.397237457634812E-13-6.223740149058841E-13i
0                         0                        0.9                      2.494473529537526E-10-5.408880562136338E-10i
0                         0                        -0.9                     -2.5126147470770304E-10+5.388937963546855E-10i
0.6                       0.6                      0                        2.6145186520620097E-13+2.6266934619863026E-13i
0.6                       0.45                     0.15                     1.3637130002089888E-11-6.425093418623052E-11i
0.6                       0.45                     -0.15                    -1.2880509582782465E-11+6.421784259272792E-11i
0.45                      0.6                      0.15                     1.3795815755340504E-11-6.445120957529513E-11i
0.45                      0.6                      -0.15                    -1.3009567687013738E-11+6.431931743029424E-11i
0.75                      0.45                     0                        1.6449343121637428E-13+3.960142220929889E-13i
0.45                      0.75                     0                        4.75673421240535E-13-1.0057100625074945E-13i
0.45                      0.45                     0.3                      3.7427023727137487E-11-1.4129621020560002E-10i
0.45                      0.45                     -0.3                     -3.6612941086956265E-11+1.4107698348958865E-10i
0.6                       0.3                      0.3                      3.645331166898369E-11-1.4111153811292694E-10i
0.75                      0.3                      0.15                     1.3319229242281106E-11-6.488211487198383E-11i
0.45                      0.3                      0.45                     7.016496487679457E-11-2.27910299746879E-10i
0.6                       0.3                      -0.3                     -3.5875207202799156E-11+1.4116016927800705E-10i
0.75                      0.3                      -0.15                    -1.255778403370806E-11+6.467209934733841E-11i
0.45                      0.3                      -0.45                    -6.93801346626459E-11+2.2761198342621904E-10i
0.3                       0.6                      0.3                      3.6644911890128256E-11-1.4140659215089504E-10i
0.3                       0.75                     0.15                     1.3207988165828E-11-6.454253535779199E-11i
0.3                       0.45                     0.45                     7.019295063569128E-11-2.2789782583974423E-10i
0.3                       0.6                      -0.3                     -3.568275256291291E-11+1.4087739021518996E-10i
0.3                       0.75                     -0.15                    -1.2434199340220058E-11+6.452181769886877E-11i
0.3                       0.45                     -0.45                    -6.937041599149273E-11+2.275944190173687E-10i
0.9                       0.3                      0                        1.353082424840804E-13+2.0218796839811685E-13i
0.3                       0.9                      0                        4.84762944608011E-13-1.571880483423621E-13i
0.3                       0.3                      0.6                      1.136445123188159E-10-3.2249060032617606E-10i
0.3                       0.3                      -0.6                     -1.1277605022145846E-10+3.221510049610847E-10i
0.6                       0.15                     0.45                     6.715884028132536E-11-2.2715467431218299E-10i
0.75                      0.15                     0.3                      3.397597710308655E-11-1.4075865988349933E-10i
0.45                      0.15                     0.6                      1.1122408606466359E-10-3.2202444204258704E-10i
0.9                       0.15                     0.15                     1.1261433458069277E-11-6.374122420440934E-11i
0.3                       0.15                     0.75                     1.684853515001291E-10-4.256771833971903E-10i
0.6                       0.15                     -0.45                    -6.680276361026859E-11+2.2753560960994206E-10i
0.75                      0.15                     -0.3                     -3.286159040574645E-11+1.4002484657418788E-10i
0.45                      0.15                     -0.6                     -1.1115908136815754E-10+3.221986178773897E-10i
0.9                       0.15                     -0.15                    -1.097958159515039E-11+6.445812058841615E-11i
0.3                       0.15                     -0.75                    -1.6712901076204157E-10+4.2465117567406564E-10i
0.15                      0.6                      0.45                     6.671244234865774E-11-2.2662707935431436E-10i
0.15                      0.75                     0.3                      3.395173805578612E-11-1.4054479078259863E-10i
0.15                      0.45                     0.6                      1.1212242484107201E-10-3.226728638174049E-10i
0.15                      0.9                      0.15                     1.1575776872981038E-11-6.4181973169638E-11i
0.15                      0.3                      0.75                     1.6821754384070755E-10-4.252996364722777E-10i
0.15                      0.6                      -0.45                    -6.638235544760027E-11+2.2705212649049128E-10i
0.15                      0.75                     -0.3                     -3.294069117501023E-11+1.4035418263041527E-10i
0.15                      0.45                     -0.6                     -1.106742361897094E-10+3.218625299669785E-10i
0.15                      0.9                      -0.15                    -1.0853136912984401E-11+6.442889211691346E-11i
0.15                      0.3                      -0.75                    -1.669500029675404E-10+4.2449635310319056E-10i
1.05                      0.15                     0                        -2.069754828244232E-13+8.407268106568602E-13i
0.15                      1.05                     0                        4.396790880659661E-13-9.711029118084825E-14i
0.15                      0.15                     0.9                      2.4044389660845583E-10-5.363346989360008E-10i
0.15                      0.15                     -0.9                     -2.3986143628796837E-10+5.349851918730778E-10i
-0.6                      0.6                      0                        4.3341744687637403E-13-1.1943959214755666E-13i
-0.6                      0.45                     0.15                     1.395221758705432E-11-6.466027110848243E-11i
-0.6                      0.45                     -0.15                    -1.3074580682023324E-11+6.45169677302211E-11i
-0.45                     0.6                      0.15                     1.3753554438252363E-11-6.444414239318616E-11i
-0.45                     0.6                      -0.15                    -1.2928171366211016E-11+6.437148012442782E-11i
-0.75                     0.45                     0                        4.3507677247389144E-13-2.3018433864239697E-13i
-0.45                     0.75                     0                        4.258645223893015E-13-2.5020012475099225E-14i
-0.45                     0.45                     0.3                      3.7320988992441413E-11-1.4123995732572267E-10i
-0.45                     0.45                     -0.3                     -3.6541795778286276E-11+1.4113205157798597E-10i
-0.6                      0.3                      0.3                      3.6619892592849555E-11-1.411588882501904E-10i
-0.75                     0.3                      0.15                     1.2876677645883773E-11-6.412575541252812E-11i
-0.45                     0.3                      0.45                     7.041991280218649E-11-2.2811729746412574E-10i
-0.6                      0.3                      -0.3                     -3.576211459127756E-11+1.409295770283472E-10i
-0.75                     0.3                      -0.15                    -1.230480183901343E-11+6.431398078873264E-11i
-0.45                     0.3                      -0.45                    -6.915309963826404E-11+2.2745870904164214E-10i
-0.3                      0.6                      0.3                      3.658632785867722E-11-1.4105323473043006E-10i
-0.3                      0.75                     0.15                     1.3050469374593964E-11-6.430957733950354E-11i
-0.3                      0.45                     0.45                     7.023684992294606E-11-2.279057354275403E-10i
-0.3                      0.6                      -0.3                     -3.558580798227879E-11+1.4090843209669194E-10i
-0.3                      0.75                     -0.15                    -1.2331637028839519E-11+6.444526846919804E-11i
-0.3                      0.45                     -0.45                    -6.929396653585675E-11+2.275540776283514E-10i
-0.9                      0.3                      0                        5.442541506920801E-13-2.405641428386846E-13i
-0.3                      0.9                      0                        3.732301360878289E-13+7.241477673567245E-14i
-0.3                      0.3                      0.6                      1.1365846884478674E-10-3.2244270909562565E-10i
-0.3                      0.3                      -0.6                     -1.1298355898240911E-10+3.2216870026284624E-10i
-0.6                      0.15                     0.45                     6.720821404692511E-11-2.2748520815398438E-10i
-0.75                     0.15                     0.3                      3.413052270465624E-11-1.4092495800985588E-10i
-0.45                     0.15                     0.6                      1.114189598588321E-10-3.22254203158889E-10i
-0.9                      0.15                     0.15                     1.19890105191046E-11-6.471612502380247E-11i
-0.3                      0.15                     0.75                     1.6790728878811936E-10-4.2518256853516565E-10i
-0.6                      0.15                     -0.45                    -6.648528167014195E-11+2.2704404243498122E-10i
-0.75                     0.15                     -0.3                     -3.334804051253475E-11+1.4086705701979518E-10i
-0.45                     0.15                     -0.6                     -1.1125587677772944E-10+3.222950192253498E-10i
-0.9                      0.15                     -0.15                    -1.1012122407312596E-11+6.458269922592973E-11i
-0.3                      0.15                     -0.75                    -1.666441259250785E-10+4.244305891806019E-10i
-0.15                     0.6                      0.45                     6.717538837585626E-11-2.2710658016522899E-10i
-0.15                     0.75                     0.3                      3.403661782559044E-11-1.4077010092149174E-10i
-0.15                     0.45                     0.6                      1.1213974192939316E-10-3.2264680795361304E-10i
-0.15                     0.9                      0.15                     1.1452661213721078E-11-6.392341467565926E-11i
-0.15                     0.3                      0.75                     1.6798570046250403E-10-4.251404925648802E-10i
-0.15                     0.6                      -0.45                    -6.657864767492797E-11+2.2735232140251835E-10i
-0.15                     0.75                     -0.3                     -3.296556300303234E-11+1.4052338635579988E-10i
-0.15                     0.45                     -0.6                     -1.1089633860673337E-10+3.2215883958785365E-10i
-0.15                     0.9                      -0.15                    -1.083689560297754E-11+6.432909863633484E-11i
-0.15                     0.3                      -0.75                    -1.6703393748624898E-10+4.2455379516128595E-10i
-1.05                     0.15                     0                        5.730703494450005E-13-2.0377024351795245E-13i
-0.15                     1.05                     0                        4.956659527063068E-13-5.279678932459001E-14i
-0.15                     0.15                     0.9                      2.4029263549619205E-10-5.365268626618776E-10i
-0.15                     0.15                     -0.9                     -2.3946058843114977E-10+5.348001572682489E-10i
0.6                       -0.6                     0                        4.870582425333909E-13-3.2659237769881264E-13i
0.6                       -0.45                    0.15                     1.3716679066304343E-11-6.438935735588281E-11i
0.6                       -0.45                    -0.15                    -1.2999283867067722E-11+6.428947840202933E-11i
0.45                      -0.6                     0.15                     1.3797852501536134E-11-6.453006867992815E-11i
0.45                      -0.6                     -0.15                    -1.3069312601405917E-11+6.43748035261192E-11i
0.75                      -0.45                    0                        6.665390778810252E-14+4.222478529523202E-13i
0.45                      -0.75                    0                        2.2021271592462324E-13+2.469858481775457E-13i
0.45                      -0.45                    0.3                      3.724540880597841E-11-1.4126079159258654E-10i
0.45                      -0.45                    -0.3                     -3.6522043311441227E-11+1.4101476304924426E-10i
0.6                       -0.3                     0.3                      3.635454528562463E-11-1.4095264389726692E-10i
0.75                      -0.3                     0.15                     1.3106723734242367E-11-6.452129025851812E-11i
0.45                      -0.3                     0.45                     7.011600508767298E-11-2.2782704246315043E-10i
0.6                       -0.3                     -0.3                     -3.568712124805084E-11+1.4088101718444194E-10i
0.75                      -0.3                     -0.15                    -1.2354681335134912E-11+6.430750276182136E-11i
0.45                      -0.3                     -0.45                    -6.944313082025784E-11+2.27591249701286E-10i
0.3                       -0.6                     0.3                      3.639833784699238E-11-1.410358055823958E-10i
0.3                       -0.75                    0.15                     1.3363005874991541E-11-6.493663610277186E-11i
0.3                       -0.45                    0.45                     7.014037968932448E-11-2.2782251174320845E-10i
0.3                       -0.6                     -0.3                     -3.566444609300069E-11+1.4079937466920802E-10i
0.3                       -0.75                    -0.15                    -1.2059224456566003E-11+6.402521630122718E-11i
