% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 7 2022, 18:54
% Dimension:          3
% Nodes:              891
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
-0.15                     0.3                      -0.15                    -2.9040619261871613E-11+8.50625475981882E-11i
-0.45                     0.15                     0                        4.70766177831055E-13-3.3496397417703636E-14i
-0.15                     0.45                     0                        4.657190017328878E-13-7.609963627455842E-15i
-0.15                     0.15                     0.3                      6.605407771197735E-11-1.7533617788570307E-10i
-0.15                     0.15                     -0.3                     -6.517817551992319E-11+1.7530474068906645E-10i
0.3                       -0.3                     0                        6.16511284996601E-13-2.2534841036364606E-13i
0.3                       -0.15                    0.15                     3.0307544089173586E-11-8.547180747113179E-11i
0.3                       -0.15                    -0.15                    -2.9329396744324106E-11+8.530876037974053E-11i
0.15                      -0.3                     0.15                     3.0197668288802764E-11-8.539417650525077E-11i
0.15                      -0.3                     -0.15                    -2.919147998090782E-11+8.518560065162536E-11i
0.45                      -0.15                    0                        4.038483135719804E-13-8.158188538240029E-14i
0.15                      -0.45                    0                        5.119242965485204E-13-1.5563662666146012E-13i
0.15                      -0.15                    0.3                      6.573769976779217E-11-1.751947582506636E-10i
0.15                      -0.15                    -0.3                     -6.501643771879708E-11+1.7518800483376303E-10i
-0.3                      -0.3                     0                        2.9017869798968084E-13+1.630773897111546E-13i
-0.3                      -0.15                    0.15                     3.01468950462549E-11-8.531416743576766E-11i
-0.3                      -0.15                    -0.15                    -2.917806354775569E-11+8.516547358809803E-11i
-0.15                     -0.3                     0.15                     3.0190567534268105E-11-8.533066767833681E-11i
-0.15                     -0.3                     -0.15                    -2.917168948655324E-11+8.507077187067158E-11i
-0.45                     -0.15                    0                        4.713939963165211E-13-1.2279090046206826E-14i
-0.15                     -0.45                    0                        2.885575247973005E-13+1.390240007634203E-13i
-0.15                     -0.15                    0.3                      6.602085419204449E-11-1.7534405089440034E-10i
-0.15                     -0.15                    -0.3                     -6.523154894798279E-11+1.7528869328232004E-10i
0.3                       0                        0.3                      6.356990962844782E-11-1.7364122873419956E-10i
0.45                      0                        0.15                     2.7913565431997608E-11-8.375724585849273E-11i
0.15                      0                        0.45                     1.0703528024016173E-10-2.690173273575018E-10i
-0.3                      0                        0.3                      6.37774907534327E-11-1.7379153238275615E-10i
-0.45                     0                        0.15                     2.801187307059239E-11-8.378414410015224E-11i
-0.15                     0                        0.45                     1.0708085737606473E-10-2.690400479304648E-10i
0.3                       0                        -0.3                     -6.283725067279869E-11+1.7366860574507867E-10i
0.45                      0                        -0.15                    -2.702077872073541E-11+8.363814928785189E-11i
0.15                      0                        -0.45                    -1.0600658062053815E-10+2.687068307535367E-10i
-0.3                      0                        -0.3                     -6.272239116633093E-11+1.7355664739006428E-10i
-0.45                     0                        -0.15                    -2.7184983884800758E-11+8.380008269764513E-11i
-0.15                     0                        -0.45                    -1.0623618812134702E-10+2.688860318105855E-10i
0                         0.3                      0.3                      6.372964812445072E-11-1.7377696844288082E-10i
0                         0.45                     0.15                     2.79300535124738E-11-8.364916405739611E-11i
0                         0.15                     0.45                     1.0736089114905307E-10-2.691800270180926E-10i
0                         -0.3                     0.3                      6.360249401054969E-11-1.737450772755743E-10i
0                         -0.45                    0.15                     2.8027276287137536E-11-8.384495808141972E-11i
0                         -0.15                    0.45                     1.0727439263373096E-10-2.6917962316663987E-10i
0                         0.3                      -0.3                     -6.30125054806431E-11+1.73814599903665E-10i
0                         0.45                     -0.15                    -2.7022089277879948E-11+8.367336493626018E-11i
0                         0.15                     -0.45                    -1.0616461290527542E-10+2.6884139191237604E-10i
0                         -0.3                     -0.3                     -6.274459707040075E-11+1.7356916845587365E-10i
0                         -0.45                    -0.15                    -2.6813729481735933E-11+8.34083350071738E-11i
0                         -0.15                    -0.45                    -1.0633451038355936E-10+2.689357399925062E-10i
0.6                       0                        0                        3.7519609202605243E-13+1.1856654299024853E-14i
-0.6                      0                        0                        4.554870378204598E-13+4.404930981764099E-15i
0                         0.6                      0                        6.34037968798476E-13-1.3135516418050101E-13i
0                         -0.6                     0                        3.658989475179016E-13+3.325821550007905E-14i
0                         0                        0.6                      1.5756649957733981E-10-3.685130445959086E-10i
0                         0                        -0.6                     -1.5639998231547102E-10+3.680950818362456E-10i
0.45                      0.45                     0                        4.042480933172442E-13+3.3019169778861745E-14i
0.45                      0.3                      0.15                     2.4724359405580382E-11-8.041077999350457E-11i
0.45                      0.3                      -0.15                    -2.3838252234329454E-11+8.043133013875802E-11i
0.3                       0.45                     0.15                     2.470413179054667E-11-8.051783069621234E-11i
0.3                       0.45                     -0.15                    -2.3830232347214486E-11+8.045947094108606E-11i
0.6                       0.3                      0                        4.014383053492401E-13-8.976950229272902E-15i
0.3                       0.6                      0                        6.065203866126036E-13-1.593600632394731E-13i
0.3                       0.3                      0.3                      5.79361918408412E-11-1.6885466195434822E-10i
0.3                       0.3                      -0.3                     -5.7020717056014294E-11+1.6880628607599724E-10i
0.45                      0.15                     0.3                      5.627999903093618E-11-1.6820376609938362E-10i
0.6                       0.15                     0.15                     2.2987267085432263E-11-7.944391513199091E-11i
0.3                       0.15                     0.45                     9.922208604372682E-11-2.636901918453438E-10i
0.45                      0.15                     -0.3                     -5.553898986966113E-11+1.6807601237405263E-10i
0.6                       0.15                     -0.15                    -2.232989958637808E-11+7.961470424752213E-11i
0.3                       0.15                     -0.45                    -9.802004817000692E-11+2.6342574591848926E-10i
0.15                      0.45                     0.3                      5.6317035014135625E-11-1.680474439078045E-10i
0.15                      0.6                      0.15                     2.3118706014314625E-11-7.94976602763297E-11i
0.15                      0.3                      0.45                     9.917803551799402E-11-2.6356964167998113E-10i
0.15                      0.45                     -0.3                     -5.524263871269826E-11+1.6787518025165895E-10i
0.15                      0.6                      -0.15                    -2.2343645462243843E-11+7.979093396902184E-11i
0.15                      0.3                      -0.45                    -9.828673075375522E-11+2.635157803479983E-10i
0.75                      0.15                     0                        4.0785454027859784E-13-5.450652629739558E-14i
0.15                      0.75                     0                        6.499612404303294E-13-2.3951657703785336E-13i
0.15                      0.15                     0.6                      1.518898149011084E-10-3.6526697145868815E-10i
0.15                      0.15                     -0.6                     -1.5106894931035205E-10+3.648306773849576E-10i
-0.45                     0.45                     0                        4.21689703305553E-13+9.735289629659107E-14i
-0.45                     0.3                      0.15                     2.4732373372273993E-11-8.041293188481053E-11i
-0.45                     0.3                      -0.15                    -2.3700146938133986E-11+8.027624803894324E-11i
-0.3                      0.45                     0.15                     2.4831882620981447E-11-8.050630887403423E-11i
-0.3                      0.45                     -0.15                    -2.387146916472492E-11+8.055990010878145E-11i
-0.6                      0.3                      0                        5.524332532404956E-13-1.461815285037361E-13i
-0.3                      0.6                      0                        4.424742255384064E-13+5.164420975419696E-14i
-0.3                      0.3                      0.3                      5.779337702704032E-11-1.6882392534931595E-10i
-0.3                      0.3                      -0.3                     -5.718617406237345E-11+1.6896122485845725E-10i
-0.45                     0.15                     0.3                      5.629013128396256E-11-1.6803551660189998E-10i
-0.6                      0.15                     0.15                     2.3159508665574454E-11-7.961850548167058E-11i
-0.3                      0.15                     0.45                     9.921462834530202E-11-2.6353062626647826E-10i
-0.45                     0.15                     -0.3                     -5.5180299974098774E-11+1.678733153488761E-10i
-0.6                      0.15                     -0.15                    -2.227720408734021E-11+7.966626154780116E-11i
-0.3                      0.15                     -0.45                    -9.829482528701084E-11+2.6358924159513426E-10i
-0.15                     0.45                     0.3                      5.644470472936291E-11-1.6824833310329907E-10i
-0.15                     0.6                      0.15                     2.3344984567159132E-11-7.992871246581558E-11i
-0.15                     0.3                      0.45                     9.930585582025239E-11-2.6367976435426626E-10i
-0.15                     0.45                     -0.3                     -5.5250113449513207E-11+1.680383128935046E-10i
-0.15                     0.6                      -0.15                    -2.232254261300553E-11+7.973773090420425E-11i
-0.15                     0.3                      -0.45                    -9.819777172349397E-11+2.6353936186174103E-10i
-0.75                     0.15                     0                        4.963035925422717E-13-1.4048433966751563E-14i
-0.15                     0.75                     0                        6.375419041286519E-13-1.4444307601536147E-13i
-0.15                     0.15                     0.6                      1.5207938925802403E-10-3.6525939184628694E-10i
-0.15                     0.15                     -0.6                     -1.5113015232540273E-10+3.6494959820639837E-10i
0.45                      -0.45                    0                        2.5989583318904964E-13+2.043775763452786E-13i
0.45                      -0.3                     0.15                     2.4558862472787522E-11-8.029080655539724E-11i
0.45                      -0.3                     -0.15                    -2.3858395822046858E-11+8.041904425587788E-11i
0.3                       -0.45                    0.15                     2.45516438918572E-11-8.034683206836606E-11i
0.3                       -0.45                    -0.15                    -2.3619082551388597E-11+8.018722361067572E-11i
0.6                       -0.3                     0                        4.968174372923526E-13-1.5639539352465264E-13i
0.3                       -0.6                     0                        2.6334210615840163E-13+1.9100718513911405E-13i
0.3                       -0.3                     0.3                      5.7577207541163903E-11-1.6871302659315786E-10i
0.3                       -0.3                     -0.3                     -5.70322558653957E-11+1.6881938505928436E-10i
0.45                      -0.15                    0.3                      5.633800485215374E-11-1.681929381209573E-10i
0.6                       -0.15                    0.15                     2.3315410812281868E-11-7.997842549539554E-11i
0.3                       -0.15                    0.45                     9.937406268779955E-11-2.6386166457685403E-10i
0.45                      -0.15                    -0.3                     -5.511807632214971E-11+1.6772473569624047E-10i
0.6                       -0.15                    -0.15                    -2.2761016207792102E-11+8.016113967789569E-11i
0.3                       -0.15                    -0.45                    -9.8259167185073E-11+2.6345515727393405E-10i
0.15                      -0.45                    0.3                      5.5961915736171345E-11-1.6786243056579955E-10i
0.15                      -0.6                     0.15                     2.3118871530977243E-11-7.960482525426192E-11i
0.15                      -0.3                     0.45                     9.92358654243916E-11-2.6367093228929254E-10i
0.15                      -0.45                    -0.3                     -5.546931863148295E-11+1.681229538413078E-10i
0.15                      -0.6                     -0.15                    -2.237253704764165E-11+7.969754390660677E-11i
0.15                      -0.3                     -0.45                    -9.805296154454337E-11+2.6331890650155466E-10i
0.75                      -0.15                    0                        2.766292791284275E-13+1.3946394114422683E-13i
0.15                      -0.75                    0                        4.3428863821639206E-13-5.544851534004535E-14i
0.15                      -0.15                    0.6                      1.5179277734851336E-10-3.650551698028448E-10i
0.15                      -0.15                    -0.6                     -1.509376906772385E-10+3.6476402548410443E-10i
-0.45                     -0.45                    0                        6.614650680849843E-13-2.488037723043681E-13i
-0.45                     -0.3                     0.15                     2.450013245824751E-11-8.021664462242049E-11i
-0.45                     -0.3                     -0.15                    -2.3631905946866533E-11+8.023354545920937E-11i
-0.3                      -0.45                    0.15                     2.4584424311284746E-11-8.032295653739709E-11i
-0.3                      -0.45                    -0.15                    -2.3800333034200977E-11+8.039374769780564E-11i
-0.6                      -0.3                     0                        2.1472661927925514E-13+3.87634250944751E-13i
-0.3                      -0.6                     0                        4.037155429006946E-13-3.143483758706052E-14i
-0.3                      -0.3                     0.3                      5.7781022224334596E-11-1.6874963852415152E-10i
-0.3                      -0.3                     -0.3                     -5.692074811391098E-11+1.6878968333494624E-10i
-0.45                     -0.15                    0.3                      5.627707573474888E-11-1.680574164802228E-10i
-0.6                      -0.15                    0.15                     2.3239697385143146E-11-7.971112082956004E-11i
-0.3                      -0.15                    0.45                     9.914503945338453E-11-2.6369020000569566E-10i
-0.45                     -0.15                    -0.3                     -5.5608002371104784E-11+1.68279982285403E-10i
-0.6                      -0.15                    -0.15                    -2.227702532833182E-11+7.967730218358074E-11i
-0.3                      -0.15                    -0.45                    -9.817415551930093E-11+2.635105677457698E-10i
-0.15                     -0.45                    0.3                      5.615033321094754E-11-1.680781065853621E-10i
-0.15                     -0.6                     0.15                     2.3197408930067006E-11-7.979694097964211E-11i
-0.15                     -0.3                     0.45                     9.912931583323646E-11-2.6362913144455953E-10i
-0.15                     -0.45                    -0.3                     -5.511329606480542E-11+1.6777618679324646E-10i
-0.15                     -0.6                     -0.15                    -2.230312899606253E-11+7.978944005102728E-11i
-0.15                     -0.3                     -0.45                    -9.812867146954591E-11+2.63460050073128E-10i
-0.75                     -0.15                    0                        8.362831592761942E-14+5.894901811916907E-13i
-0.15                     -0.75                    0                        3.1190769242600535E-13+6.532194642265457E-14i
-0.15                     -0.15                    0.6                      1.5171541128732603E-10-3.65077137712737E-10i
-0.15                     -0.15                    -0.6                     -1.5085116150042475E-10+3.6486265418724294E-10i
0.45                      0                        0.45                     9.274620795487612E-11-2.6001672647384476E-10i
0.6                       0                        0.3                      5.063264772679863E-11-1.6472973191141393E-10i
0.3                       0                        0.6                      1.4691574535960246E-10-3.626941112121304E-10i
0.75                      0                        0.15                     1.9922981038456305E-11-7.779100147446727E-11i
0.15                      0                        0.75                     2.137717667797713E-10-4.712751783024439E-10i
-0.45                     0                        0.45                     9.284635995239886E-11-2.600826681553927E-10i
-0.6                      0                        0.3                      5.0694556108362904E-11-1.6457431592522553E-10i
-0.3                      0                        0.6                      1.469985069348403E-10-3.6272224529207167E-10i
-0.75                     0                        0.15                     1.9955295760492432E-11-7.761796576578927E-11i
-0.15                     0                        0.75                     2.1406374253610654E-10-4.712833141463842E-10i
0.45                      0                        -0.45                    -9.175085418686618E-11+2.599115230578591E-10i
0.6                       0                        -0.3                     -4.967082293897584E-11+1.6445980577238706E-10i
0.3                       0                        -0.6                     -1.4642755517559894E-10+3.625782555885535E-10i
0.75                      0                        -0.15                    -1.9283061907115773E-11+7.780797554601743E-11i
0.15                      0                        -0.75                    -2.1200907629956383E-10+4.705891837807076E-10i
-0.45                     0                        -0.45                    -9.164039365187593E-11+2.597170663840874E-10i
-0.6                      0                        -0.3                     -4.980579454439324E-11+1.6465177699637065E-10i
-0.3                      0                        -0.6                     -1.4652078668506825E-10+3.6274278128390354E-10i
-0.75                     0                        -0.15                    -1.8904409014414746E-11+7.749933913212315E-11i
-0.15                     0                        -0.75                    -2.1269750035203473E-10+4.710785492592198E-10i
0                         0.45                     0.45                     9.293978089815084E-11-2.600042670667349E-10i
0                         0.6                      0.3                      5.08819484580125E-11-1.6472596659099823E-10i
0                         0.3                      0.6                      1.4679498997219966E-10-3.6247268133839755E-10i
0                         0.75                     0.15                     2.004052605257502E-11-7.762067794681257E-11i
0                         0.15                     0.75                     2.1429011569268258E-10-4.715523731909641E-10i
0                         -0.45                    0.45                     9.296857814035739E-11-2.6023440489888246E-10i
0                         -0.6                     0.3                      5.0525580690795836E-11-1.646035714820383E-10i
0                         -0.3                     0.6                      1.4656865455700743E-10-3.625222736558399E-10i
0                         -0.75                    0.15                     1.9854553239454783E-11-7.773301292036547E-11i
0                         -0.15                    0.75                     2.133009453630361E-10-4.711362557524916E-10i
0                         0.45                     -0.45                    -9.18121299380242E-11+2.598321852429216E-10i
0                         0.6                      -0.3                     -4.9613190660315545E-11+1.6456539573081378E-10i
0                         0.3                      -0.6                     -1.4599119275324638E-10+3.6233008321512937E-10i
0                         0.75                     -0.15                    -1.9039683587992237E-11+7.769481365864702E-11i
0                         0.15                     -0.75                    -2.1181618020174986E-10+4.706286550400579E-10i
0                         -0.45                    -0.45                    -9.181674871285592E-11+2.598262040949099E-10i
0                         -0.6                     -0.3                     -4.977342522894989E-11+1.646204430968534E-10i
0                         -0.3                     -0.6                     -1.4553688996466886E-10+3.621385188796469E-10i
0                         -0.75                    -0.15                    -1.9229716724451994E-11+7.772393125306957E-11i
0                         -0.15                    -0.75                    -2.1255190014274443E-10+4.706906642350109E-10i
0.9                       0                        0                        6.5618654949288E-13-5.31456707433408E-13i
-0.9                      0                        0                        5.143422334084908E-13+5.11432761790159E-14i
0                         0.9                      0                        5.624248549480823E-13-8.845081768661015E-14i
0                         -0.9                     0                        6.988440784381372E-13-5.69439334582152E-13i
0                         0                        0.9                      2.936370286041156E-10-5.85159637556984E-10i
0                         0                        -0.9                     -2.9497640671076756E-10+5.82891599376379E-10i
0.6                       0.6                      0                        2.2906448418613594E-13+4.221381565058137E-13i
0.6                       0.45                     0.15                     1.5758316774114178E-11-7.108044019418224E-11i
0.6                       0.45                     -0.15                    -1.500424200522256E-11+7.13082876175047E-11i
0.45                      0.6                      0.15                     1.594994424873828E-11-7.129445118498762E-11i
0.45                      0.6                      -0.15                    -1.515759265209995E-11+7.140880679531988E-11i
0.75                      0.45                     0                        1.109259889917531E-13+5.641275877353108E-13i
0.45                      0.75                     0                        4.859197788966717E-13+2.283010838450895E-14i
0.45                      0.45                     0.3                      4.381231040751667E-11-1.5586136733710667E-10i
0.45                      0.45                     -0.3                     -4.2965356002736516E-11+1.5589011221753005E-10i
0.6                       0.3                      0.3                      4.269485095374011E-11-1.558044519085612E-10i
0.75                      0.3                      0.15                     1.5417528608266635E-11-7.188953869374655E-11i
0.45                      0.3                      0.45                     8.2589145236408E-11-2.506256164412766E-10i
0.6                       0.3                      -0.3                     -4.2133662486652754E-11+1.5611014161136662E-10i
0.75                      0.3                      -0.15                    -1.4662434984691744E-11+7.190232373297133E-11i
0.45                      0.3                      -0.45                    -8.174541863376921E-11+2.5057127489649576E-10i
0.3                       0.6                      0.3                      4.2928078165705237E-11-1.561254938106706E-10i
0.3                       0.75                     0.15                     1.5279622055624403E-11-7.150491556950102E-11i
0.3                       0.45                     0.45                     8.26186804506372E-11-2.5060477615884934E-10i
0.3                       0.6                      -0.3                     -4.1898128951984606E-11+1.5580357321104971E-10i
0.3                       0.75                     -0.15                    -1.4513897831978991E-11+7.17425988164735E-11i
0.3                       0.45                     -0.45                    -8.173087083431004E-11+2.5055129610608566E-10i
0.9                       0.3                      0                        6.637297972515974E-14+3.307894324233851E-13i
0.3                       0.9                      0                        4.908986996537598E-13-4.6580682581802164E-14i
0.3                       0.3                      0.6                      1.3401969186618577E-10-3.5315099056870836E-10i
0.3                       0.3                      -0.6                     -1.330281733452426E-10+3.530915504974761E-10i
0.6                       0.15                     0.45                     7.916457289191555E-11-2.502344619684021E-10i
0.75                      0.15                     0.3                      3.986693542640914E-11-1.5580585975627378E-10i
0.45                      0.15                     0.6                      1.3129163791642066E-10-3.5300520972792873E-10i
0.9                       0.15                     0.15                     1.3009833262775184E-11-7.087508173636054E-11i
0.3                       0.15                     0.75                     1.9886033767306953E-10-4.641116005867114E-10i
0.6                       0.15                     -0.45                    -7.886687265312957E-11+2.5091638918734876E-10i
0.75                      0.15                     -0.3                     -3.865606210385905E-11+1.5524871210868462E-10i
0.45                      0.15                     -0.6                     -1.3126729099853795E-10+3.5342115492144895E-10i
0.9                       0.15                     -0.15                    -1.2860482576180987E-11+7.190535916172471E-11i
0.3                       0.15                     -0.75                    -1.9720637416662183E-10+4.633500973334864E-10i
0.15                      0.6                      0.45                     7.860604237930997E-11-2.4967089943895405E-10i
0.15                      0.75                     0.3                      3.9824923762827E-11-1.555511303359769E-10i
0.15                      0.45                     0.6                      1.3235964076832244E-10-3.536309070488026E-10i
0.15                      0.9                      0.15                     1.3389475610812829E-11-7.135171949888992E-11i
0.15                      0.3                      0.75                     1.9852376471919826E-10-4.636986146836663E-10i
0.15                      0.6                      -0.45                    -7.83505961111435E-11+2.504046056249339E-10i
0.15                      0.75                     -0.3                     -3.876407511255593E-11+1.5563267524396874E-10i
0.15                      0.45                     -0.6                     -1.3067958767828703E-10+3.5309597054477954E-10i
0.15                      0.9                      -0.15                    -1.2709122486482616E-11+7.188957947429702E-11i
0.15                      0.3                      -0.75                    -1.9697888694000972E-10+4.631922368270911E-10i
1.05                      0.15                     0                        -3.5909643838240837E-13+1.0284136920965726E-12i
0.15                      1.05                     0                        4.293581342995902E-13+9.52421155405248E-15i
0.15                      0.15                     0.9                      2.8331988607938924E-10-5.811671331063073E-10i
0.15                      0.15                     -0.9                     -2.823390443997569E-10+5.799737996799143E-10i
-0.6                      0.6                      0                        4.331797258345581E-13+5.888541371249735E-15i
-0.6                      0.45                     0.15                     1.613703512083271E-11-7.151074169099207E-11i
-0.6                      0.45                     -0.15                    -1.5239899037924813E-11+7.164121093516587E-11i
-0.45                     0.6                      0.15                     1.589720715693876E-11-7.12860454859663E-11i
-0.45                     0.6                      -0.15                    -1.50661804191553E-11+7.148989274176582E-11i
-0.75                     0.45                     0                        4.32004641139225E-13-1.225221920765318E-13i
-0.45                     0.75                     0                        4.233313878295036E-13+1.1194428862110144E-13i
-0.45                     0.45                     0.3                      4.368461833794036E-11-1.558056491866889E-10i
-0.45                     0.45                     -0.3                     -4.288350802409214E-11+1.5597222376630317E-10i
-0.6                      0.3                      0.3                      4.28846182107973E-11-1.5582584564685658E-10i
-0.75                     0.3                      0.15                     1.4875402252205307E-11-7.104829356194734E-11i
-0.45                     0.3                      0.45                     8.288870621436022E-11-2.508285730912671E-10i
-0.6                      0.3                      -0.3                     -4.199459277049447E-11+1.5586097321931495E-10i
-0.75                     0.3                      -0.15                    -1.4360169585719538E-11+7.152691943523739E-11i
-0.45                     0.3                      -0.45                    -8.147571712387039E-11+2.50431615394105E-10i
-0.3                      0.6                      0.3                      4.284277256880448E-11-1.5570923338870865E-10i
-0.3                      0.75                     0.15                     1.508603684652624E-11-7.124677338225893E-11i
-0.3                      0.45                     0.45                     8.267049399101608E-11-2.5060595265749585E-10i
-0.3                      0.6                      -0.3                     -4.178746519389713E-11+1.5586052386420335E-10i
-0.3                      0.75                     -0.15                    -1.4392620425370307E-11+7.16722937276464E-11i
-0.3                      0.45                     -0.45                    -8.164114549073092E-11+2.505212205100665E-10i
-0.9                      0.3                      0                        5.59319628760966E-13-1.2256259078812398E-13i
-0.3                      0.9                      0                        3.5215562385530076E-13+2.125831643008194E-13i
-0.3                      0.3                      0.6                      1.340279958400826E-10-3.5309113230413774E-10i
-0.3                      0.3                      -0.6                     -1.332688474600149E-10+3.53083951427174E-10i
-0.6                      0.15                     0.45                     7.923751555676193E-11-2.506167160907847E-10i
-0.75                     0.15                     0.3                      4.0048252875592016E-11-1.5596851997495186E-10i
-0.45                     0.15                     0.6                      1.315266584715043E-10-3.53248105603249E-10i
-0.9                      0.15                     0.15                     1.3901229895975922E-11-7.191451984297712E-11i
-0.3                      0.15                     0.75                     1.981711318744291E-10-4.636166004820759E-10i
-0.6                      0.15                     -0.45                    -7.847334958799448E-11+2.5038410456395066E-10i
-0.75                     0.15                     -0.3                     -3.9267256491074547E-11+1.5619067420574801E-10i
-0.45                     0.15                     -0.6                     -1.313875634380483E-10+3.5352908379158205E-10i
-0.9                      0.15                     -0.15                    -1.2907261682572022E-11+7.20629979730813E-11i
-0.3                      0.15                     -0.75                    -1.9664093728847146E-10+4.631721128236824E-10i
-0.15                     0.6                      0.45                     7.917654901647789E-11-2.5017036918786887E-10i
-0.15                     0.75                     0.3                      3.993662030428008E-11-1.5580837744383037E-10i
-0.15                     0.45                     0.6                      1.3237310394442384E-10-3.5359593025579207E-10i
-0.15                     0.9                      0.15                     1.3236070558294786E-11-7.106139031630342E-11i
-0.15                     0.3                      0.75                     1.9824747127860361E-10-4.635481756571315E-10i
-0.15                     0.6                      -0.45                    -7.859207561202592E-11+2.5073452344785976E-10i
-0.15                     0.75                     -0.3                     -3.879999948392135E-11+1.5583329104755584E-10i
-0.15                     0.45                     -0.6                     -1.309619145834948E-10+3.5341835372124155E-10i
-0.15                     0.9                      -0.15                    -1.2687210373896568E-11+7.177549721308709E-11i
-0.15                     0.3                      -0.75                    -1.970806880327727E-10+4.632486477993019E-10i
-1.05                     0.15                     0                        5.919877816590233E-13-8.248731708091382E-14i
-0.15                     1.05                     0                        4.957497510706775E-13+7.083813519614888E-14i
-0.15                     0.15                     0.9                      2.8317017970007314E-10-5.814314468483962E-10i
-0.15                     0.15                     -0.9                     -2.8188060917663604E-10+5.798185885127852E-10i
0.6                       -0.6                     0                        5.028093914803631E-13-2.2991501480030607E-13i
0.6                       -0.45                    0.15                     1.58548842271181E-11-7.12266414227096E-11i
0.6                       -0.45                    -0.15                    -1.5147062954867334E-11+7.138306950969326E-11i
0.45                      -0.6                     0.15                     1.5953790373692187E-11-7.137957236160519E-11i
0.45                      -0.6                     -0.15                    -1.5230987668899683E-11+7.147610565661334E-11i
0.75                      -0.45                    0                        -9.502717513913894E-15+5.891802883120798E-13i
0.45                      -0.75                    0                        1.772593087378758E-13+4.0825497285742197E-13i
0.45                      -0.45                    0.3                      4.3599260079269554E-11-1.5584299756899264E-10i
0.45                      -0.45                    -0.3                     -4.2859461496551985E-11+1.5583835047873222E-10i
0.6                       -0.3                     0.3                      4.256854277052396E-11-1.5562540114263151E-10i
0.75                      -0.3                     0.15                     1.516163420310832E-11-7.149143614500917E-11i
0.45                      -0.3                     0.45                     8.2526530664553E-11-2.505313946628955E-10i
0.6                       -0.3                     -0.3                     -4.190712810262124E-11+1.5581263006607047E-10i
0.75                      -0.3                     -0.15                    -1.4414685362194588E-11+7.150452486945059E-11i
0.45                      -0.3                     -0.45                    -8.181612881766715E-11+2.505421414795521E-10i
0.3                       -0.6                     0.3                      4.2622350374828355E-11-1.5571510677369334E-10i
0.3                       -0.75                    0.15                     1.546968371705569E-11-7.193825776425667E-11i
0.3                       -0.45                    0.45                     8.255283956542963E-11-2.505216916871102E-10i
0.3                       -0.6                     -0.3                     -4.187663688661756E-11+1.5572452427863872E-10i
0.3                       -0.75                    -0.15                    -1.4058225051604912E-11+7.122085432740348E-11i
