% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 11 2022, 16:36
% Dimension:          3
% Nodes:              891
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
0.15                      -0.3                     -0.45                    9.180958048891174E-11+5.4554069449072464E-12i
0.75                      -0.15                    0                        1.505175427760326E-11+1.1596267474090487E-12i
0.15                      -0.75                    0                        1.484345709387349E-11+2.0962357439436218E-12i
0.15                      -0.15                    0.6                      -1.036115752371236E-10-1.4441897906412232E-12i
0.15                      -0.15                    -0.6                     1.2745299425881429E-10+7.549606680328196E-12i
-0.45                     -0.45                    0                        1.281308895370402E-11+2.263317918971345E-12i
-0.45                     -0.3                     0.15                     -9.867531821322067E-12+1.3664873630322094E-12i
-0.45                     -0.3                     -0.15                    3.442379816449287E-11+3.0138482777875554E-12i
-0.3                      -0.45                    0.15                     -9.969259649042414E-12+1.4966043583539626E-12i
-0.3                      -0.45                    -0.15                    3.47294158024069E-11+3.016040607746946E-12i
-0.6                      -0.3                     0                        1.2932457923496653E-11+2.0857838019666795E-12i
-0.3                      -0.6                     0                        1.318355530393559E-11+2.2584994580763494E-12i
-0.3                      -0.3                     0.3                      -3.6389093680500225E-11+6.177665460906963E-13i
-0.3                      -0.3                     -0.3                     5.919066584499567E-11+4.10587663083868E-12i
-0.45                     -0.15                    0.3                      -3.6311382449439685E-11+2.227053994287943E-13i
-0.6                      -0.15                    0.15                     -9.740019392993644E-12+9.835343430179977E-13i
-0.3                      -0.15                    0.45                     -6.741158596025662E-11-5.462776160678837E-13i
-0.45                     -0.15                    -0.3                     5.8145506838215426E-11+4.162850070732359E-12i
-0.6                      -0.15                    -0.15                    3.4142241206418733E-11+2.8251459760783794E-12i
-0.3                      -0.15                    -0.45                    8.80277055380474E-11+5.80945191731203E-12i
-0.15                     -0.45                    0.3                      -3.57170059077143E-11+8.081257247431508E-13i
-0.15                     -0.6                     0.15                     -9.264259235551284E-12+1.4990659982061592E-12i
-0.15                     -0.3                     0.45                     -6.68899725923797E-11-9.819913937837294E-15i
-0.15                     -0.45                    -0.3                     6.043126654071138E-11+4.026943268004528E-12i
-0.15                     -0.6                     -0.15                    3.5534059111388726E-11+2.9729953859887702E-12i
-0.15                     -0.3                     -0.45                    8.979472505946585E-11+5.5518948594250725E-12i
-0.75                     -0.15                    0                        1.3244875173913571E-11+1.6468402011137191E-12i
-0.15                     -0.75                    0                        1.4014452856124917E-11+2.187592816715693E-12i
-0.15                     -0.15                    0.6                      -1.0462991898774607E-10-1.2620578377337227E-12i
-0.15                     -0.15                    -0.6                     1.2538691972928837E-10+7.758461561990004E-12i
0.45                      0                        0.45                     -6.32066738477586E-11-1.6943484526676198E-12i
0.6                       0                        0.3                      -3.2502577942057154E-11-6.119079018234677E-13i
0.3                       0                        0.6                      -1.0206732705615736E-10-2.6207346293496256E-12i
0.75                      0                        0.15                     -7.017160320241651E-12+5.695239024077409E-13i
0.15                      0                        0.75                     -1.498051695787166E-10-3.404658495901263E-12i
-0.45                     0                        0.45                     -6.591099823551647E-11-1.1854514604961017E-12i
-0.6                      0                        0.3                      -3.541025309237233E-11-2.9887068437360126E-13i
-0.3                      0                        0.6                      -1.0249368248088363E-10-2.0719905032464143E-12i
-0.75                     0                        0.15                     -9.037861240746731E-12+4.625426683738742E-13i
-0.15                     0                        0.75                     -1.4976845972427018E-10-3.1343605536623243E-12i
0.45                      0                        -0.45                    9.130637829132908E-11+5.519183742423804E-12i
0.6                       0                        -0.3                     6.19351473029831E-11+3.669337731537043E-12i
0.3                       0                        -0.6                     1.2687120310954743E-10+7.840470075421897E-12i
0.75                      0                        -0.15                    3.612296755525175E-11+1.8837077449707727E-12i
0.15                      0                        -0.75                    1.7142829757355022E-10+1.0486189856333897E-11i
-0.45                     0                        -0.45                    8.564436739556349E-11+6.022919547708807E-12i
-0.6                      0                        -0.3                     5.6655241668227545E-11+3.997202614970656E-12i
-0.3                      0                        -0.6                     1.2240597450386405E-10+8.32448506154349E-12i
-0.75                     0                        -0.15                    3.4442717437214976E-11+2.5010036192979217E-12i
-0.15                     0                        -0.75                    1.6954914129189957E-10+1.0696140340527027E-11i
0                         0.45                     0.45                     -6.46932216385464E-11-4.734389182808997E-12i
0                         0.6                      0.3                      -3.47072053322377E-11-3.2490451222605315E-12i
0                         0.3                      0.6                      -1.0165438233743166E-10-5.0623312440422185E-12i
0                         0.75                     0.15                     -9.431267636224402E-12-1.6771127867853322E-12i
0                         0.15                     0.75                     -1.490641947611911E-10-4.5807217118910316E-12i
0                         -0.45                    0.45                     -6.499040251837978E-11+1.871823239486067E-13i
0                         -0.6                     0.3                      -3.380954296357157E-11+8.31823251773347E-13i
0                         -0.3                     0.6                      -1.0282430968093863E-10-6.205016904641211E-13i
0                         -0.75                    0.15                     -7.641998614158163E-12+1.4549182743815434E-12i
0                         -0.15                    0.75                     -1.5022172271232384E-10-2.130967198183276E-12i
0                         0.45                     -0.45                    8.891343861441054E-11+4.7150850087025126E-12i
