% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 10 2022, 17:14
% Dimension:          3
% Nodes:              1061
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
-0.5625                   0.1875                   0                        -3.4902538355147057E-12-1.6562805713569409E-12i
-0.1875                   0.5625                   0                        -3.3864825505100063E-12-1.6366400514266662E-12i
-0.1875                   0.1875                   0.375                    -2.1693852599908167E-10-4.2829294630327675E-11i
-0.1875                   0.1875                   -0.375                   2.1072235266365203E-10+4.013319384615079E-11i
0.375                     -0.375                   0                        -3.0888070543473507E-12-1.4795773893482942E-12i
0.375                     -0.1875                  0.1875                   -1.0717656318711756E-10-2.13703520608925E-11i
0.375                     -0.1875                  -0.1875                  1.0107931086022763E-10+1.8528094052983682E-11i
0.1875                    -0.375                   0.1875                   -1.071942680284085E-10-2.13786049784476E-11i
0.1875                    -0.375                   -0.1875                  1.0083890937070625E-10+1.84690608527243E-11i
0.5625                    -0.1875                  0                        -3.203892927717302E-12-1.5384862049634331E-12i
0.1875                    -0.5625                  0                        -3.498741917402696E-12-1.6060828057537629E-12i
0.1875                    -0.1875                  0.375                    -2.16691127857685E-10-4.273794525074938E-11i
0.1875                    -0.1875                  -0.375                   2.1126111909658252E-10+4.030726088080028E-11i
-0.375                    -0.375                   0                        -3.3047521626823276E-12-1.5548175790299846E-12i
-0.375                    -0.1875                  0.1875                   -1.073451400259988E-10-2.1441284293534902E-11i
-0.375                    -0.1875                  -0.1875                  1.0098502477248601E-10+1.8484572691244966E-11i
-0.1875                   -0.375                   0.1875                   -1.0729843657363515E-10-2.141854279559659E-11i
-0.1875                   -0.375                   -0.1875                  1.0101509639744044E-10+1.850357079040476E-11i
-0.5625                   -0.1875                  0                        -3.348800665283628E-12-1.5998361530023417E-12i
-0.1875                   -0.5625                  0                        -3.271017616249921E-12-1.5696393505435776E-12i
-0.1875                   -0.1875                  0.375                    -2.1682605148710132E-10-4.278939760108793E-11i
-0.1875                   -0.1875                  -0.375                   2.1112328303179088E-10+4.026124363267957E-11i
0.375                     0                        0.375                    -2.1311060045567228E-10-4.181720580054777E-11i
0.5625                    0                        0.1875                   -1.0346372698626649E-10-2.048303564270396E-11i
0.1875                    0                        0.5625                   -3.324645939922062E-10-6.581609426008705E-11i
-0.375                    0                        0.375                    -2.13192413413808E-10-4.186973336207413E-11i
-0.5625                   0                        0.1875                   -1.0340738857424943E-10-2.0510306533775934E-11i
-0.1875                   0                        0.5625                   -3.3242917003642726E-10-6.582057632755989E-11i
0.375                     0                        -0.375                   2.07188948780964E-10+3.918095865948673E-11i
0.5625                    0                        -0.1875                  9.703758583868728E-11+1.745043228099152E-11i
0.1875                    0                        -0.5625                  3.2774010394213143E-10+6.39332286601746E-11i
-0.375                    0                        -0.375                   2.0702517850823588E-10+3.9121567837259604E-11i
-0.5625                   0                        -0.1875                  9.689960495012298E-11+1.7379290584158735E-11i
-0.1875                   0                        -0.5625                  3.2739484223365204E-10+6.382982795251383E-11i
0                         0.375                    0.375                    -2.1324215808028964E-10-4.1879572455061924E-11i
0                         0.5625                   0.1875                   -1.0357287002580385E-10-2.0546640923733456E-11i
0                         0.1875                   0.5625                   -3.3264856030202973E-10-6.588147960092295E-11i
0                         -0.375                   0.375                    -2.1311074278167682E-10-4.1824651270199666E-11i
0                         -0.5625                  0.1875                   -1.0358253897704472E-10-2.051657226782277E-11i
0                         -0.1875                  0.5625                   -3.3241681248320797E-10-6.58058839790369E-11i
0                         0.375                    -0.375                   2.068344190362521E-10+3.906354755726807E-11i
0                         0.5625                   -0.1875                  9.70363382197025E-11+1.740951729208229E-11i
0                         0.1875                   -0.5625                  3.277529480979989E-10+6.392169048179798E-11i
0                         -0.375                   -0.375                   2.073287872419688E-10+3.9226370148904855E-11i
0                         -0.5625                  -0.1875                  9.70161774806967E-11+1.7442544068011777E-11i
0                         -0.1875                  -0.5625                  3.2739013475499885E-10+6.384355133236816E-11i
0.75                      0                        0                        -3.1237869373434224E-12-1.6078924763237636E-12i
-0.75                     0                        0                        -3.630489574008037E-12-1.7521996597908518E-12i
0                         0.75                     0                        -3.4612401610651066E-12-1.720853647405505E-12i
0                         -0.75                    0                        -3.5253836530472548E-12-1.7032857797775261E-12i
0                         0                        0.75                     -4.6405751095933876E-10-9.324918748961912E-11i
0                         0                        -0.75                    4.608079787387694E-10+9.2488041494733E-11i
0.5625                    0.5625                   0                        -3.4784430024288543E-12-1.669295641870492E-12i
0.5625                    0.375                    0.1875                   -1.0671603158073046E-10-2.115059346356344E-11i
0.5625                    0.375                    -0.1875                  9.994744277347672E-11+1.7959174857048214E-11i
0.375                     0.5625                   0.1875                   -1.067382951277075E-10-2.1165608605207045E-11i
0.375                     0.5625                   -0.1875                  1.0011853154063246E-10+1.7989166501809197E-11i
0.75                      0.375                    0                        -3.675164115662367E-12-1.7384578816472713E-12i
0.375                     0.75                     0                        -3.2193135394149703E-12-1.6554558579311195E-12i
0.375                     0.375                    0.375                    -2.1218226918846739E-10-4.141252091487924E-11i
0.375                     0.375                    -0.375                   2.0616880939683677E-10+3.8614338577585325E-11i
0.5625                    0.1875                   0.375                    -2.0557192325081998E-10-3.983804020842301E-11i
0.75                      0.1875                   0.1875                   -9.960223633181135E-11-1.951709403900903E-11i
0.375                     0.1875                   0.5625                   -3.222544349879519E-10-6.302239754930132E-11i
0.5625                    0.1875                   -0.375                   1.9970003581388347E-10+3.701862909625734E-11i
0.75                      0.1875                   -0.1875                  9.290631144439662E-11+1.623151765292024E-11i
0.375                     0.1875                   -0.5625                  3.1698358359335644E-10+6.076059231252571E-11i
0.1875                    0.5625                   0.375                    -2.0592177188122657E-10-3.9942058398516955E-11i
0.1875                    0.75                     0.1875                   -9.963126493194725E-11-1.955582395373428E-11i
0.1875                    0.375                    0.5625                   -3.221020637828463E-10-6.299248503558359E-11i
0.1875                    0.5625                   -0.375                   1.9939767222216443E-10+3.6923750326701594E-11i
0.1875                    0.75                     -0.1875                  9.254997211527681E-11+1.6120429075497495E-11i
0.1875                    0.375                    -0.5625                  3.1717697119095115E-10+6.080316621473799E-11i
0.9375                    0.1875                   0                        -3.47247817490162E-12-1.7778313662829854E-12i
0.1875                    0.9375                   0                        -3.89758438022043E-12-1.923280190276343E-12i
0.1875                    0.1875                   0.75                     -4.5436332432073267E-10-9.045402579181474E-11i
0.1875                    0.1875                   -0.75                    4.4988961677234435E-10+8.907671020040714E-11i
-0.5625                   0.5625                   0                        -3.730483048230647E-12-1.7859079322323416E-12i
-0.5625                   0.375                    0.1875                   -1.0688936672573628E-10-2.1245334015393736E-11i
-0.5625                   0.375                    -0.1875                  9.961154868479519E-11+1.7819693621291578E-11i
-0.375                    0.5625                   0.1875                   -1.0679820333365072E-10-2.122532520861946E-11i
-0.375                    0.5625                   -0.1875                  9.97985783674211E-11+1.7858558583073793E-11i
-0.75                     0.375                    0                        -4.039700215773265E-12-1.8805354087293987E-12i
-0.375                    0.75                     0                        -3.5667156940012667E-12-1.7774463074320396E-12i
-0.375                    0.375                    0.375                    -2.1232180802344954E-10-4.1489345412239165E-11i
-0.375                    0.375                    -0.375                   2.0549527659000325E-10+3.839842883722597E-11i
-0.5625                   0.1875                   0.375                    -2.0569294393047364E-10-3.991515658357198E-11i
-0.75                     0.1875                   0.1875                   -9.970908072038081E-11-1.9592003493910626E-11i
-0.375                    0.1875                   0.5625                   -3.2247463170620396E-10-6.312342388464998E-11i
-0.5625                   0.1875                   -0.375                   1.991924540531243E-10+3.6846556035566016E-11i
-0.75                     0.1875                   -0.1875                  9.257479133834938E-11+1.610597800595043E-11i
-0.375                    0.1875                   -0.5625                  3.17101627711565E-10+6.076342703294067E-11i
-0.1875                   0.5625                   0.375                    -2.05743078743322E-10-3.9929188912958235E-11i
-0.1875                   0.75                     0.1875                   -9.969126403799473E-11-1.959330407072432E-11i
-0.1875                   0.375                    0.5625                   -3.227831268880471E-10-6.317834985084056E-11i
-0.1875                   0.5625                   -0.375                   1.9911339266914752E-10+3.682240513224652E-11i
-0.1875                   0.75                     -0.1875                  9.238782542672459E-11+1.6053757476085368E-11i
-0.1875                   0.375                    -0.5625                  3.167787897947934E-10+6.067445373827162E-11i
-0.9375                   0.1875                   0                        -3.5460791338023985E-12-1.8507113223089883E-12i
-0.1875                   0.9375                   0                        -4.239387018417969E-12-2.0105511337837635E-12i
-0.1875                   0.1875                   0.75                     -4.544452496166117E-10-9.051514343114703E-11i
-0.1875                   0.1875                   -0.75                    4.501418234195228E-10+8.9188077746088E-11i
0.5625                    -0.5625                  0                        -3.2513828194391376E-12-1.5973776526165812E-12i
0.5625                    -0.375                   0.1875                   -1.0645358009427268E-10-2.1073692464633454E-11i
0.5625                    -0.375                   -0.1875                  1.0003514123085599E-10+1.7993899972962115E-11i
0.375                     -0.5625                  0.1875                   -1.0653364771662972E-10-2.109204953563288E-11i
0.375                     -0.5625                  -0.1875                  9.972907053851324E-11+1.7919265973635496E-11i
0.75                      -0.375                   0                        -3.3083011557011786E-12-1.645700405661855E-12i
0.375                     -0.75                    0                        -3.1724060783469092E-12-1.6255855535462469E-12i
0.375                     -0.375                   0.375                    -2.121352900690162E-10-4.1379954402120235E-11i
0.375                     -0.375                   -0.375                   2.0614684981760645E-10+3.862671603660705E-11i
0.5625                    -0.1875                  0.375                    -2.0558759867722823E-10-3.9828246531516614E-11i
0.75                      -0.1875                  0.1875                   -9.941826480244009E-11-1.9470027651711624E-11i
0.375                     -0.1875                  0.5625                   -3.223522908007565E-10-6.302659784627466E-11i
0.5625                    -0.1875                  -0.375                   1.995676515570171E-10+3.6992307117364586E-11i
0.75                      -0.1875                  -0.1875                  9.299033100872836E-11+1.6253423494129613E-11i
0.375                     -0.1875                  -0.5625                  3.169601812609958E-10+6.075237838517509E-11i
0.1875                    -0.5625                  0.375                    -2.0557597881516542E-10-3.9833124987030965E-11i
0.1875                    -0.75                    0.1875                   -9.914636133367466E-11-1.9421786263165986E-11i
0.1875                    -0.375                   0.5625                   -3.222869316420723E-10-6.302552744738964E-11i
0.1875                    -0.5625                  -0.375                   1.9924650228382091E-10+3.6915398932016985E-11i
0.1875                    -0.75                    -0.1875                  9.272853991708954E-11+1.618666900455035E-11i
0.1875                    -0.375                   -0.5625                  3.1685934152843253E-10+6.073084523993078E-11i
0.9375                    -0.1875                  0                        -3.532378766810089E-12-1.802811791640234E-12i
0.1875                    -0.9375                  0                        -3.768612204767724E-12-1.8626065732020562E-12i
0.1875                    -0.1875                  0.75                     -4.5354105887215395E-10-9.024766188488032E-11i
0.1875                    -0.1875                  -0.75                    4.505621836794136E-10+8.933765949252842E-11i
-0.5625                   -0.5625                  0                        -3.5542812782331134E-12-1.7021409266913085E-12i
-0.5625                   -0.375                   0.1875                   -1.0657320939229075E-10-2.1138434881400878E-11i
-0.5625                   -0.375                   -0.1875                  1.0000010141101793E-10+1.7955996245835416E-11i
-0.375                    -0.5625                  0.1875                   -1.0653398335457934E-10-2.1124838216534408E-11i
-0.375                    -0.5625                  -0.1875                  9.992391250862715E-11+1.7945585865090695E-11i
-0.75                     -0.375                   0                        -3.408240558216511E-12-1.6953006303292933E-12i
-0.375                    -0.75                    0                        -3.743302857129388E-12-1.7719451807355476E-12i
-0.375                    -0.375                   0.375                    -2.1182068448769546E-10-4.134202935314604E-11i
-0.375                    -0.375                   -0.375                   2.057151150783366E-10+3.8498139104962164E-11i
-0.5625                   -0.1875                  0.375                    -2.056413325297059E-10-3.988508916020117E-11i
-0.75                     -0.1875                  0.1875                   -9.951088160932764E-11-1.9533481897352837E-11i
-0.375                    -0.1875                  0.5625                   -3.221727843150073E-10-6.302422729359433E-11i
-0.5625                   -0.1875                  -0.375                   1.9913935476847291E-10+3.6870334973138716E-11i
-0.75                     -0.1875                  -0.1875                  9.298729993267819E-11+1.622450146722123E-11i
-0.375                    -0.1875                  -0.5625                  3.1706211881513245E-10+6.077884613272067E-11i
-0.1875                   -0.5625                  0.375                    -2.0553941754816976E-10-3.984813991685217E-11i
-0.1875                   -0.75                    0.1875                   -9.960417267353987E-11-1.954064899201415E-11i
-0.1875                   -0.375                   0.5625                   -3.2255355447438096E-10-6.310124985333013E-11i
-0.1875                   -0.5625                  -0.375                   1.9916341335749799E-10+3.689760424095646E-11i
-0.1875                   -0.75                    -0.1875                  9.294381294519237E-11+1.6225171583518155E-11i
-0.1875                   -0.375                   -0.5625                  3.169246501792496E-10+6.073934233480096E-11i
-0.9375                   -0.1875                  0                        -3.637010703696004E-12-1.8608052690993844E-12i
-0.1875                   -0.9375                  0                        -3.2693632176718458E-12-1.7690206802741145E-12i
-0.1875                   -0.1875                  0.75                     -4.5446239188535777E-10-9.053445093592177E-11i
-0.1875                   -0.1875                  -0.75                    4.5017861683662104E-10+8.923265278367081E-11i
0.5625                    0                        0.5625                   -3.06671120391642E-10-5.914778283819332E-11i
0.75                      0                        0.375                    -1.9059154257360952E-10-3.627827089303209E-11i
0.375                     0                        0.75                     -4.4221467076555926E-10-8.724088028970121E-11i
0.9375                    0                        0.1875                   -8.849399896723117E-11-1.700160413986423E-11i
0.1875                    0                        0.9375                   -6.06335412902092E-10-1.2354649936771094E-10i
-0.5625                   0                        0.5625                   -3.0700055790270283E-10-5.926508264966857E-11i
-0.75                     0                        0.375                    -1.9082700210481977E-10-3.6376808383322146E-11i
-0.375                    0                        0.75                     -4.423523644761663E-10-8.730867892067306E-11i
-0.9375                   0                        0.1875                   -8.932652765908692E-11-1.7215815562024627E-11i
-0.1875                   0                        0.9375                   -6.059293700367036E-10-1.234341769219171E-10i
0.5625                    0                        -0.5625                  3.008602818830993E-10+5.656367778479096E-11i
0.75                      0                        -0.375                   1.840903378031119E-10+3.3135249524532047E-11i
0.375                     0                        -0.75                    4.3728369995161764E-10+8.556819452205597E-11i
0.9375                    0                        -0.1875                  8.126921301427065E-11+1.3380698768787604E-11i
0.1875                    0                        -0.9375                  6.05448707610087E-10+1.244488888491612E-10i
-0.5625                   0                        -0.5625                  3.0060333927176556E-10+5.64734330847504E-11i
-0.75                     0                        -0.375                   1.838373084437965E-10+3.3031421273472865E-11i
-0.375                    0                        -0.75                    4.3812379132281965E-10+8.579630053117976E-11i
-0.9375                   0                        -0.1875                  8.142396311823017E-11+1.3377229670338874E-11i
-0.1875                   0                        -0.9375                  6.038774349848158E-10+1.23824375989206E-10i
0                         0.5625                   0.5625                   -3.0680324033754793E-10-5.921857584655943E-11i
0                         0.75                     0.375                    -1.907199589360766E-10-3.6354622359718355E-11i
0                         0.375                    0.75                     -4.4217950025798963E-10-8.725377569075305E-11i
0                         0.9375                   0.1875                   -8.899286010074622E-11-1.7153277649532036E-11i
0                         0.1875                   0.9375                   -6.063875530274479E-10-1.2354147815499776E-10i
0                         -0.5625                  0.5625                   -3.06826656797642E-10-5.920330062131998E-11i
0                         -0.75                    0.375                    -1.91061444003308E-10-3.638786947792754E-11i
0                         -0.375                   0.75                     -4.4207454989892676E-10-8.721917716291893E-11i
0                         -0.9375                  0.1875                   -8.884308353562711E-11-1.7097340556093822E-11i
0                         -0.1875                  0.9375                   -6.058471502522616E-10-1.23440303774827E-10i
0                         0.5625                   -0.5625                  3.009728272991793E-10+5.655586349685399E-11i
0                         0.75                     -0.375                   1.83596552836249E-10+3.297169858188479E-11i
0                         0.375                    -0.75                    4.3758148329427226E-10+8.562663019763962E-11i
0                         0.9375                   -0.1875                  8.088599943225062E-11+1.3253717822694529E-11i
0                         0.1875                   -0.9375                  6.047626244221665E-10+1.2424268493218093E-10i
0                         -0.5625                  -0.5625                  3.009149732394904E-10+5.659357592507936E-11i
0                         -0.75                    -0.375                   1.8368435619577634E-10+3.30342706011994E-11i
0                         -0.375                   -0.75                    4.3766990978210234E-10+8.5699615287621E-11i
0                         -0.9375                  -0.1875                  8.169254287476826E-11+1.3451625772213526E-11i
0                         -0.1875                  -0.9375                  6.029938539952369E-10+1.236293578412397E-10i
1.125                     0                        0                        -3.998634588267213E-12-2.021038587327555E-12i
-1.125                    0                        0                        -4.2222037104364086E-12-2.092906184407006E-12i
0                         1.125                    0                        -4.487383453252454E-12-2.2004865380090546E-12i
0                         -1.125                   0                        -4.156029485828485E-12-2.1455770952007653E-12i
0                         0                        1.125                    -7.841342907054594E-10-1.6235348189240065E-10i
0                         0                        -1.125                   7.794720065209276E-10+1.6128851836021865E-10i
0.75                      0.75                     0                        -3.5528923572905518E-12-1.743751368472589E-12i
0.75                      0.5625                   0.1875                   -1.1300792718350525E-10-2.23778156554384E-11i
0.75                      0.5625                   -0.1875                  1.0627228633534468E-10+1.903892190397969E-11i
0.5625                    0.75                     0.1875                   -1.125478935863297E-10-2.2288224794455697E-11i
0.5625                    0.75                     -0.1875                  1.0595221328170985E-10+1.8953507880201977E-11i
0.9375                    0.5625                   0                        -3.2335992049816207E-12-1.7007799961542628E-12i
0.5625                    0.9375                   0                        -3.8443760291621805E-12-1.861640945623136E-12i
0.5625                    0.5625                   0.375                    -2.1694600765594095E-10-4.2116214259550036E-11i
0.5625                    0.5625                   -0.375                   2.0956873100216443E-10+3.878487555195416E-11i
0.75                      0.375                    0.375                    -2.052126741939026E-10-3.939425388228767E-11i
0.9375                    0.375                    0.1875                   -1.0310764382673813E-10-2.009596161993181E-11i
0.5625                    0.375                    0.5625                   -3.138744468161079E-10-6.046853453558982E-11i
0.75                      0.375                    -0.375                   1.9938458806793482E-10+3.6344534808730233E-11i
0.9375                    0.375                    -0.1875                  9.537905882264151E-11+1.6384742778518747E-11i
0.5625                    0.375                    -0.5625                  3.084476557892254E-10+5.78486461696271E-11i
0.375                     0.75                     0.375                    -2.0645153358962465E-10-3.969037827724489E-11i
0.375                     0.9375                   0.1875                   -1.029964586617865E-10-2.0103409354651278E-11i
0.375                     0.5625                   0.5625                   -3.1433022671040143E-10-6.058344742658657E-11i
0.375                     0.75                     -0.375                   1.9918138613705356E-10+3.6281072407649186E-11i
0.375                     0.9375                   -0.1875                  9.535429629542903E-11+1.6343659020683694E-11i
0.375                     0.5625                   -0.5625                  3.0811543231435615E-10+5.7745191915068227E-11i
1.125                     0.375                    0                        -3.815792197340193E-12-1.971365550097147E-12i
0.375                     1.125                    0                        -4.190942229238021E-12-2.0738371546501444E-12i
0.375                     0.375                    0.75                     -4.3477335710760775E-10-8.474513289697206E-11i
0.375                     0.375                    -0.75                    4.2845796854877623E-10+8.239342697357509E-11i
0.75                      0.1875                   0.5625                   -2.8716848431861206E-10-5.425043860109841E-11i
0.9375                    0.1875                   0.375                    -1.761384601008866E-10-3.2784233647965674E-11i
0.5625                    0.1875                   0.75                     -4.153005909969161E-10-8.009715612050999E-11i
1.125                     0.1875                   0.1875                   -8.322724471261416E-11-1.5621490586454696E-11i
0.375                     0.1875                   0.9375                   -5.701414209013841E-10-1.1331292396005191E-10i
0.75                      0.1875                   -0.5625                  2.8029530547297156E-10+5.1121317830185363E-11i
0.9375                    0.1875                   -0.375                   1.6885157123417269E-10+2.922929220461986E-11i
0.5625                    0.1875                   -0.75                    4.1047254772449827E-10+7.79325422181485E-11i
1.125                     0.1875                   -0.1875                  7.51917314626303E-11+1.156057628929205E-11i
0.375                     0.1875                   -0.9375                  5.669881541543381E-10+1.1255480924877032E-10i
0.1875                    0.75                     0.5625                   -2.8723161201418643E-10-5.429091074661206E-11i
0.1875                    0.9375                   0.375                    -1.762199488566786E-10-3.2838112960937704E-11i
0.1875                    0.5625                   0.75                     -4.14964018973485E-10-8.00454381384799E-11i
0.1875                    1.125                    0.1875                   -8.294983738456985E-11-1.5642295235106405E-11i
0.1875                    0.375                    0.9375                   -5.718573382948606E-10-1.1366965804611385E-10i
0.1875                    0.75                     -0.5625                  2.809591008901816E-10+5.125111039412499E-11i
0.1875                    0.9375                   -0.375                   1.6961225368843078E-10+2.9344871790220896E-11i
0.1875                    0.5625                   -0.75                    4.1014304118778663E-10+7.786449673593513E-11i
0.1875                    1.125                    -0.1875                  7.489807049865855E-11+1.1491016056134652E-11i
0.1875                    0.375                    -0.9375                  5.685153419088931E-10+1.1280601418467214E-10i
1.3125                    0.1875                   0                        -4.4853294038752296E-12-2.3499672163533865E-12i
0.1875                    1.3125                   0                        -4.39286571887345E-12-2.3505044394113917E-12i
0.1875                    0.1875                   1.125                    -7.807569337051106E-10-1.622822646455148E-10i
0.1875                    0.1875                   -1.125                   7.791913657674292E-10+1.6378581015167572E-10i
-0.75                     0.75                     0                        -4.063065713028159E-12-1.927821615616659E-12i
-0.75                     0.5625                   0.1875                   -1.1319559111107789E-10-2.249241547191354E-11i
-0.75                     0.5625                   -0.1875                  1.0551763912785286E-10+1.8776015446537413E-11i
-0.5625                   0.75                     0.1875                   -1.1298415189127877E-10-2.2448574150911175E-11i
-0.5625                   0.75                     -0.1875                  1.0554894547191085E-10+1.878590126740668E-11i
-0.9375                   0.5625                   0                        -3.990893670889827E-12-1.932635592391577E-12i
-0.5625                   0.9375                   0                        -3.812288646822615E-12-1.8988451636808974E-12i
-0.5625                   0.5625                   0.375                    -2.1635802086941075E-10-4.2062254124304964E-11i
-0.5625                   0.5625                   -0.375                   2.0882729436765606E-10+3.848383451244945E-11i
-0.75                     0.375                    0.375                    -2.0555074789331321E-10-3.954790186643641E-11i
-0.9375                   0.375                    0.1875                   -1.0304769024941276E-10-2.014662984584146E-11i
-0.5625                   0.375                    0.5625                   -3.152599759894862E-10-6.085932654779068E-11i
-0.75                     0.375                    -0.375                   1.9703195582480334E-10+3.5717009760322886E-11i
-0.9375                   0.375                    -0.1875                  9.536119473459501E-11+1.631217300687036E-11i
-0.5625                   0.375                    -0.5625                  3.0765736187040547E-10+5.7541689407131055E-11i
-0.375                    0.75                     0.375                    -2.0541928106246327E-10-3.9527810971687367E-11i
-0.375                    0.9375                   0.1875                   -1.0288708497415491E-10-2.011728966567963E-11i
-0.375                    0.5625                   0.5625                   -3.1446109873239173E-10-6.067961536984749E-11i
-0.375                    0.75                     -0.375                   1.9831652941300407E-10+3.600763309572531E-11i
-0.375                    0.9375                   -0.1875                  9.513800461701685E-11+1.6259719514998003E-11i
-0.375                    0.5625                   -0.5625                  3.0791402182979816E-10+5.757721210951521E-11i
-1.125                    0.375                    0                        -4.105749491944751E-12-2.064135082405878E-12i
-0.375                    1.125                    0                        -3.913257192411314E-12-2.0443836860290357E-12i
-0.375                    0.375                    0.75                     -4.3415504674551465E-10-8.465680716073918E-11i
-0.375                    0.375                    -0.75                    4.2971872916907207E-10+8.259004229785827E-11i
-0.75                     0.1875                   0.5625                   -2.873239430232815E-10-5.434253273902408E-11i
-0.9375                   0.1875                   0.375                    -1.7636147713775387E-10-3.288207644156606E-11i
-0.5625                   0.1875                   0.75                     -4.1568588172383735E-10-8.022736930800472E-11i
-1.125                    0.1875                   0.1875                   -8.234439282736808E-11-1.550764465117586E-11i
-0.375                    0.1875                   0.9375                   -5.704734754878241E-10-1.1339617756234079E-10i
-0.75                     0.1875                   -0.5625                  2.805363676066434E-10+5.111336343466206E-11i
-0.9375                   0.1875                   -0.375                   1.6844634128868678E-10+2.90789150954006E-11i
-0.5625                   0.1875                   -0.75                    4.0968069012557946E-10+7.774188427346239E-11i
-1.125                    0.1875                   -0.1875                  7.514807883306266E-11+1.1550064359511609E-11i
-0.375                    0.1875                   -0.9375                  5.678204601759315E-10+1.1277219432961067E-10i
-0.1875                   0.75                     0.5625                   -2.8765020177946753E-10-5.443197514334237E-11i
-0.1875                   0.9375                   0.375                    -1.7630385589789818E-10-3.287571858397952E-11i
-0.1875                   0.5625                   0.75                     -4.1540844724923056E-10-8.017105678077009E-11i
-0.1875                   1.125                    0.1875                   -8.339996139502734E-11-1.571591369936455E-11i
-0.1875                   0.375                    0.9375                   -5.716834329372094E-10-1.1366659095338772E-10i
-0.1875                   0.75                     -0.5625                  2.806593372367465E-10+5.113419467698944E-11i
-0.1875                   0.9375                   -0.375                   1.6871505961581475E-10+2.913458299371224E-11i
-0.1875                   0.5625                   -0.75                    4.1039288583851407E-10+7.786720063398941E-11i
-0.1875                   1.125                    -0.1875                  7.543765669964142E-11+1.1577081271664061E-11i
-0.1875                   0.375                    -0.9375                  5.670187272085259E-10+1.1254829303237373E-10i
-1.3125                   0.1875                   0                        -4.230514054880514E-12-2.3022607359431915E-12i
-0.1875                   1.3125                   0                        -4.959330980375672E-12-2.461244843522406E-12i
-0.1875                   0.1875                   1.125                    -7.800509578374667E-10-1.6210277172238372E-10i
-0.1875                   0.1875                   -1.125                   7.82002237062414E-10+1.6475346425829972E-10i
0.75                      -0.75                    0                        -3.465793707156191E-12-1.7019286962005428E-12i
0.75                      -0.5625                  0.1875                   -1.1296877363134626E-10-2.2350039966999677E-11i
0.75                      -0.5625                  -0.1875                  1.0594701513286606E-10+1.8973115567635184E-11i
0.5625                    -0.75                    0.1875                   -1.1256658488014013E-10-2.2247814145061396E-11i
