% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 7 2022, 19:09
% Dimension:          3
% Nodes:              891
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
0.3                       0                        -0.3                     -4.215215829747258E-11+1.5834961509562815E-10i
0.45                      0                        -0.15                    -1.9977383187911447E-11+7.802290029563293E-11i
0.15                      0                        -0.45                    -6.649241346073722E-11+2.4082385438511696E-10i
-0.3                      0                        -0.3                     -4.214692009660123E-11+1.5838398748807953E-10i
-0.45                     0                        -0.15                    -1.9871960464886706E-11+7.79501413904933E-11i
-0.15                     0                        -0.45                    -6.647229200755004E-11+2.407894367828341E-10i
0                         0.3                      0.3                      4.249366189920973E-11-1.5877984688327374E-10i
0                         0.45                     0.15                     2.03061455470928E-11-7.83786443984222E-11i
0                         0.15                     0.45                     6.691893622123258E-11-2.4138201711380115E-10i
0                         -0.3                     0.3                      4.252915241143734E-11-1.5885110404727654E-10i
0                         -0.45                    0.15                     2.0262784939415762E-11-7.836600284651857E-11i
0                         -0.15                    0.45                     6.674783117064873E-11-2.4124272914903996E-10i
0                         0.3                      -0.3                     -4.213902589828379E-11+1.583528028759755E-10i
0                         0.45                     -0.15                    -1.9941784765296313E-11+7.80352942672616E-11i
0                         0.15                     -0.45                    -6.65410303290859E-11+2.4084917530456904E-10i
0                         -0.3                     -0.3                     -4.213878848213234E-11+1.583483373206859E-10i
0                         -0.45                    -0.15                    -1.992123522121082E-11+7.799623337632408E-11i
0                         -0.15                    -0.45                    -6.65068528265813E-11+2.4081991723586024E-10i
0.6                       0                        0                        5.188275837479289E-14-1.3758756255650539E-14i
-0.6                      0                        0                        2.9913597616083124E-13-3.2715438352893E-13i
0                         0.6                      0                        2.0841223451920755E-13-1.9211118521657474E-13i
0                         -0.6                     0                        1.6816807566516366E-13-1.418651235280132E-13i
0                         0                        0.6                      9.325884335356589E-11-3.2577793609681387E-10i
0                         0                        -0.6                     -9.30335017985901E-11+3.2529494028820586E-10i
0.45                      0.45                     0                        2.3714003281031987E-13-2.861121456282078E-13i
0.45                      0.3                      0.15                     2.0533205404464434E-11-7.89455945566705E-11i
0.45                      0.3                      -0.15                    -2.031472276942319E-11+7.868397886978897E-11i
0.3                       0.45                     0.15                     2.0517488090161615E-11-7.890251543507474E-11i
0.3                       0.45                     -0.15                    -2.0234431070740114E-11+7.859479232586134E-11i
0.6                       0.3                      0                        7.888961938394262E-14-6.724641795033838E-14i
0.3                       0.6                      0                        2.1078493817485605E-13-2.3922496123381176E-13i
0.3                       0.3                      0.3                      4.197934158173809E-11-1.5850360808037397E-10i
0.3                       0.3                      -0.3                     -4.169421411564806E-11+1.5814157504236289E-10i
0.45                      0.15                     0.3                      4.085589878590604E-11-1.5716289548597298E-10i
0.6                       0.15                     0.15                     1.9250502957652102E-11-7.73376294887618E-11i
0.3                       0.15                     0.45                     6.465459554015009E-11-2.3919261296953613E-10i
0.45                      0.15                     -0.3                     -4.06396018009016E-11+1.5687852783161382E-10i
0.6                       0.15                     -0.15                    -1.886516947854719E-11+7.685880593296425E-11i
0.3                       0.15                     -0.45                    -6.427146602449657E-11+2.386249863664966E-10i
0.15                      0.45                     0.3                      4.0894843239946495E-11-1.5718791081061472E-10i
0.15                      0.6                      0.15                     1.934022872689824E-11-7.73972980864757E-11i
0.15                      0.3                      0.45                     6.482611172450884E-11-2.3937341080903823E-10i
0.15                      0.45                     -0.3                     -4.052272021683232E-11+1.5675829416724426E-10i
0.15                      0.6                      -0.15                    -1.890886284452716E-11+7.696787775784373E-11i
0.15                      0.3                      -0.45                    -6.435927629484086E-11+2.3875952290425387E-10i
0.75                      0.15                     0                        9.058878478496263E-14-5.142764947090427E-14i
0.15                      0.75                     0                        2.905463186766361E-13-3.0785016836414614E-13i
0.15                      0.15                     0.6                      9.13515960723501E-11-3.240109967310635E-10i
0.15                      0.15                     -0.6                     -9.10960380266081E-11+3.2349968212525353E-10i
-0.45                     0.45                     0                        2.404627924947922E-13-1.8392202665668413E-13i
-0.45                     0.3                      0.15                     2.06326792781972E-11-7.900511052188845E-11i
-0.45                     0.3                      -0.15                    -2.0149523188364576E-11+7.857490826036881E-11i
-0.3                      0.45                     0.15                     2.0567073325491694E-11-7.890676484745343E-11i
-0.3                      0.45                     -0.15                    -2.0152490928135078E-11+7.858601656469696E-11i
-0.6                      0.3                      0                        1.2266727995211057E-13-3.158143178547865E-14i
-0.3                      0.6                      0                        3.4725322785530065E-13-3.440065921623053E-13i
-0.3                      0.3                      0.3                      4.198397376123817E-11-1.5848651208886592E-10i
-0.3                      0.3                      -0.3                     -4.160266660501263E-11+1.581292331419801E-10i
-0.45                     0.15                     0.3                      4.088558279337287E-11-1.57172360111757E-10i
-0.6                      0.15                     0.15                     1.926080713801535E-11-7.729063201543497E-11i
-0.3                      0.15                     0.45                     6.472395003375444E-11-2.39223792936504E-10i
-0.45                     0.15                     -0.3                     -4.0469595498039665E-11+1.5676484903898317E-10i
-0.6                      0.15                     -0.15                    -1.8841614060074387E-11+7.693360174235159E-11i
-0.3                      0.15                     -0.45                    -6.433866478750837E-11+2.3878886161326456E-10i
-0.15                     0.45                     0.3                      4.086927977495005E-11-1.571232173122418E-10i
-0.15                     0.6                      0.15                     1.926032487847414E-11-7.72560399735958E-11i
-0.15                     0.3                      0.45                     6.482908005017677E-11-2.393491629270005E-10i
-0.15                     0.45                     -0.3                     -4.056958922593478E-11+1.5687230777142891E-10i
-0.15                     0.6                      -0.15                    -1.87866819388442E-11+7.68588499228821E-11i
-0.15                     0.3                      -0.45                    -6.442210169809415E-11+2.3884355305904844E-10i
-0.75                     0.15                     0                        2.074967622882337E-13-1.2694024541434737E-13i
-0.15                     0.75                     0                        7.997947613786648E-14+4.082428311025677E-14i
-0.15                     0.15                     0.6                      9.150376252361591E-11-3.2415329604448376E-10i
-0.15                     0.15                     -0.6                     -9.112206737431616E-11+3.235230404854852E-10i
0.45                      -0.45                    0                        2.3763955974879638E-14+4.2424443941939376E-15i
0.45                      -0.3                     0.15                     2.0616395570659137E-11-7.905559151329897E-11i
0.45                      -0.3                     -0.15                    -2.0245110865628348E-11+7.862676545120345E-11i
0.3                       -0.45                    0.15                     2.0546928298269567E-11-7.89548058063921E-11i
0.3                       -0.45                    -0.15                    -2.0161101144250948E-11+7.853238823507375E-11i
0.6                       -0.3                     0                        2.1159912886483413E-13-2.5051302747211634E-13i
0.3                       -0.6                     0                        2.935323412921259E-13-3.275597092449927E-13i
0.3                       -0.3                     0.3                      4.192265707736072E-11-1.5846954863157082E-10i
0.3                       -0.3                     -0.3                     -4.1623015414366185E-11+1.5807137301571585E-10i
0.45                      -0.15                    0.3                      4.076811056761319E-11-1.5706199234212183E-10i
0.6                       -0.15                    0.15                     1.9219330032320583E-11-7.728683462794077E-11i
0.3                       -0.15                    0.45                     6.468956768439125E-11-2.3923823741959923E-10i
0.45                      -0.15                    -0.3                     -4.0428030377324016E-11+1.566341436527227E-10i
0.6                       -0.15                    -0.15                    -1.8901502831066153E-11+7.694362866296053E-11i
0.3                       -0.15                    -0.45                    -6.433294269477777E-11+2.3869270439656837E-10i
0.15                      -0.45                    0.3                      4.0868937209384355E-11-1.5720186593706514E-10i
0.15                      -0.6                     0.15                     1.927931380441855E-11-7.734598771919366E-11i
0.15                      -0.3                     0.45                     6.459691627900797E-11-2.3911011081015257E-10i
0.15                      -0.45                    -0.3                     -4.041350912251426E-11+1.5664061320761243E-10i
0.15                      -0.6                     -0.15                    -1.889061976689421E-11+7.696302739525805E-11i
0.15                      -0.3                     -0.45                    -6.452155023196756E-11+2.3892894044438573E-10i
0.75                      -0.15                    0                        1.8360536220866744E-13-1.948237087876234E-13i
0.15                      -0.75                    0                        3.0838355361209485E-13-3.399361265285325E-13i
0.15                      -0.15                    0.6                      9.156817504254163E-11-3.242422220618725E-10i
0.15                      -0.15                    -0.6                     -9.100898230690971E-11+3.2345187634376683E-10i
-0.45                     -0.45                    0                        1.7457075526469086E-13-1.6466600223937392E-13i
-0.45                     -0.3                     0.15                     2.0588370890435954E-11-7.901059729105698E-11i
-0.45                     -0.3                     -0.15                    -2.0232048269129607E-11+7.864102233728613E-11i
-0.3                      -0.45                    0.15                     2.060531668414687E-11-7.903491693059414E-11i
-0.3                      -0.45                    -0.15                    -2.0262735384837248E-11+7.867079728582961E-11i
-0.6                      -0.3                     0                        1.3559682089944087E-13-1.188379313098734E-13i
-0.3                      -0.6                     0                        2.242964561583812E-13-2.4817220943217957E-13i
-0.3                      -0.3                     0.3                      4.197430962425534E-11-1.585329173945898E-10i
-0.3                      -0.3                     -0.3                     -4.161590286307927E-11+1.5808880622269076E-10i
-0.45                     -0.15                    0.3                      4.0922100336646906E-11-1.572357083763592E-10i
-0.6                      -0.15                    0.15                     1.9284438178777696E-11-7.734749572308676E-11i
-0.3                      -0.15                    0.45                     6.465996458936986E-11-2.3917099050530714E-10i
-0.45                     -0.15                    -0.3                     -4.0398165611990304E-11+1.5664372336219142E-10i
-0.6                      -0.15                    -0.15                    -1.8900431728202136E-11+7.69905257917456E-11i
-0.3                      -0.15                    -0.45                    -6.445632328522668E-11+2.3886895515513175E-10i
-0.15                     -0.45                    0.3                      4.0787550041781135E-11-1.5708344009466887E-10i
-0.15                     -0.6                     0.15                     1.920464810289272E-11-7.723650587046372E-11i
-0.15                     -0.3                     0.45                     6.475274551122085E-11-2.392986307456096E-10i
-0.15                     -0.45                    -0.3                     -4.033143675639703E-11+1.5656190539469368E-10i
-0.15                     -0.6                     -0.15                    -1.8810135119246303E-11+7.685887214870262E-11i
-0.15                     -0.3                     -0.45                    -6.43642971370932E-11+2.387758218617181E-10i
-0.75                     -0.15                    0                        2.323017868604792E-13-2.471162787596366E-13i
-0.15                     -0.75                    0                        2.83000929860668E-13-3.1671384408589285E-13i
-0.15                     -0.15                    0.6                      9.123815483030034E-11-3.2389800479893327E-10i
-0.15                     -0.15                    -0.6                     -9.122640988994025E-11+3.2365912838026626E-10i
0.45                      0                        0.45                     6.166154159638704E-11-2.3579446154365534E-10i
0.6                       0                        0.3                      3.78812508164834E-11-1.5360356896768746E-10i
0.3                       0                        0.6                      8.929855848726227E-11-3.2190368795302256E-10i
0.75                      0                        0.15                     1.73863045581424E-11-7.511361709248806E-11i
0.15                      0                        0.75                     1.2162157089127564E-10-4.121253403362655E-10i
-0.45                     0                        0.45                     6.167834437284727E-11-2.3576113197107016E-10i
-0.6                      0                        0.3                      3.775806625365366E-11-1.5337572263057665E-10i
-0.3                      0                        0.6                      8.9437324423473E-11-3.2207352908548433E-10i
-0.75                     0                        0.15                     1.7161217982474574E-11-7.465640869431392E-11i
-0.15                     0                        0.75                     1.2165625925867136E-10-4.120981707092432E-10i
0.45                      0                        -0.45                    -6.134371780332859E-11+2.353347357991295E-10i
0.6                       0                        -0.3                     -3.7498091130992254E-11+1.5311802596072967E-10i
0.3                       0                        -0.6                     -8.918936762870822E-11+3.2153153194110433E-10i
0.75                      0                        -0.15                    -1.6852109021356428E-11+7.439998933015183E-11i
0.15                      0                        -0.75                    -1.213980950309575E-10+4.115276893886651E-10i
-0.45                     0                        -0.45                    -6.144795051262075E-11+2.355390368353175E-10i
-0.6                      0                        -0.3                     -3.7493124076882404E-11+1.5321753821885317E-10i
-0.3                      0                        -0.6                     -8.915047242841014E-11+3.2156457013305786E-10i
-0.75                     0                        -0.15                    -1.6670220703929806E-11+7.418864905274007E-11i
-0.15                     0                        -0.75                    -1.2154458154675287E-10+4.11706506419576E-10i
0                         0.45                     0.45                     6.17537233649363E-11-2.3583970950267124E-10i
0                         0.6                      0.3                      3.792252821395744E-11-1.5358177708111965E-10i
0                         0.3                      0.6                      8.926394825482264E-11-3.217920472918896E-10i
0                         0.75                     0.15                     1.7075335152059232E-11-7.448611431557734E-11i
0                         0.15                     0.75                     1.2175480857948771E-10-4.122249536935679E-10i
0                         -0.45                    0.45                     6.157786044375721E-11-2.356894872080918E-10i
0                         -0.6                     0.3                      3.786379916353969E-11-1.5357045619620328E-10i
0                         -0.3                     0.6                      8.945907138465634E-11-3.2211266942230403E-10i
0                         -0.75                    0.15                     1.7282112057150657E-11-7.484637711818467E-11i
0                         -0.15                    0.75                     1.2153731367809268E-10-4.1206246365258156E-10i
0                         0.45                     -0.45                    -6.134826860135915E-11+2.3536945174036093E-10i
0                         0.6                      -0.3                     -3.748423178747653E-11+1.5313739239690144E-10i
0                         0.3                      -0.6                     -8.907723313834997E-11+3.214618657737487E-10i
0                         0.75                     -0.15                    -1.6694832020692663E-11+7.423568010815105E-11i
0                         0.15                     -0.75                    -1.2154412957486594E-10+4.1158542739240575E-10i
0                         -0.45                    -0.45                    -6.151957775147264E-11+2.3560491847495574E-10i
0                         -0.6                     -0.3                     -3.7337737386037155E-11+1.5296689365248643E-10i
0                         -0.3                     -0.6                     -8.894287971199466E-11+3.213513719249056E-10i
0                         -0.75                    -0.15                    -1.672198651289626E-11+7.427660259860191E-11i
0                         -0.15                    -0.75                    -1.2150543252999928E-10+4.115977065141356E-10i
0.9                       0                        0                        3.241134356948632E-13-3.8041928922900266E-13i
-0.9                      0                        0                        3.306657645833594E-13-3.2618797436374896E-13i
0                         0.9                      0                        7.694481430968339E-14+1.0641444910503894E-13i
0                         -0.9                     0                        4.391757894953193E-13-5.213383380726232E-13i
0                         0                        0.9                      1.589290517140499E-10-5.064212325955221E-10i
0                         0                        -0.9                     -1.59255953524982E-10+5.058840034341031E-10i
0.6                       0.6                      0                        2.584429796585204E-13-3.2871667771336116E-13i
0.6                       0.45                     0.15                     2.105014270555124E-11-8.025084100364303E-11i
0.6                       0.45                     -0.15                    -2.0688872912323302E-11+7.980949989371678E-11i
0.45                      0.6                      0.15                     2.10242004276704E-11-8.019151439333473E-11i
0.45                      0.6                      -0.15                    -2.0754749113863E-11+7.993113444411083E-11i
0.75                      0.45                     0                        2.489817618830073E-13-3.4515567338728603E-13i
0.45                      0.75                     0                        1.0884054110041678E-13-8.753104887071543E-14i
0.45                      0.45                     0.3                      4.160375316911399E-11-1.589381823808354E-10i
0.45                      0.45                     -0.3                     -4.135338978925485E-11+1.5860942460407608E-10i
0.6                       0.3                      0.3                      3.97466633608574E-11-1.5656387532472032E-10i
0.75                      0.3                      0.15                     1.8859837665793616E-11-7.742633037760987E-11i
0.45                      0.3                      0.45                     6.237339990473602E-11-2.3734881881575507E-10i
0.6                       0.3                      -0.3                     -3.934391493433933E-11+1.5601899255158754E-10i
0.75                      0.3                      -0.15                    -1.854231829303932E-11+7.698760510775677E-11i
0.45                      0.3                      -0.45                    -6.196116054248541E-11+2.3674042371226547E-10i
0.3                       0.6                      0.3                      3.986920082071308E-11-1.5667802602724883E-10i
0.3                       0.75                     0.15                     1.90930202062772E-11-7.764950891093759E-11i
0.3                       0.45                     0.45                     6.229271806233743E-11-2.3720413145004473E-10i
0.3                       0.6                      -0.3                     -3.938324072373187E-11+1.5609339705790729E-10i
0.3                       0.75                     -0.15                    -1.857117511448482E-11+7.714639297308783E-11i
0.3                       0.45                     -0.45                    -6.205039655006238E-11+2.368818584060129E-10i
0.9                       0.3                      0                        3.614617935176321E-13-4.998965456879171E-13i
0.3                       0.9                      0                        2.216679820984947E-13-1.3010535793756041E-13i
0.3                       0.3                      0.6                      8.736069877353164E-11-3.204664697053594E-10i
0.3                       0.3                      -0.6                     -8.72056852075845E-11+3.2007364480697447E-10i
0.6                       0.15                     0.45                     5.7655631089087813E-11-2.314182120725458E-10i
0.75                      0.15                     0.3                      3.489103188748755E-11-1.5023700232127421E-10i
0.45                      0.15                     0.6                      8.422887549515466E-11-3.166976946799692E-10i
0.9                       0.15                     0.15                     1.550376077065918E-11-7.289176020916102E-11i
0.3                       0.15                     0.75                     1.1598349592986556E-10-4.070268006808059E-10i
0.6                       0.15                     -0.45                    -5.741027256637812E-11+2.3109020161960194E-10i
0.75                      0.15                     -0.3                     -3.449029263681472E-11+1.4976168232818705E-10i
0.45                      0.15                     -0.6                     -8.394281263533754E-11+3.16268165678069E-10i
0.9                       0.15                     -0.15                    -1.5238451399337204E-11+7.275959270823073E-11i
0.3                       0.15                     -0.75                    -1.155739100083837E-10+4.063065811917253E-10i
0.15                      0.6                      0.45                     5.750213720412072E-11-2.3118061410339272E-10i
0.15                      0.75                     0.3                      3.483990946845238E-11-1.5007988858807638E-10i
0.15                      0.45                     0.6                      8.416701002806134E-11-3.166062748202413E-10i
0.15                      0.9                      0.15                     1.5443934371402886E-11-7.275551090425043E-11i
0.15                      0.3                      0.75                     1.1615805960097878E-10-4.072406699678787E-10i
0.15                      0.6                      -0.45                    -5.727141764787566E-11+2.3090131365171332E-10i
0.15                      0.75                     -0.3                     -3.448366204521546E-11+1.498084711106153E-10i
0.15                      0.45                     -0.6                     -8.395296385635834E-11+3.162635204556547E-10i
0.15                      0.9                      -0.15                    -1.5210182018557406E-11+7.276272280790159E-11i
0.15                      0.3                      -0.75                    -1.1577105222221109E-10+4.0646907287243957E-10i
1.05                      0.15                     0                        1.1251276498629012E-13-1.7056858841256878E-13i
0.15                      1.05                     0                        1.7925516384229221E-13-1.8544981572806717E-14i
0.15                      0.15                     0.9                      1.5460841429887661E-10-5.031534084332403E-10i
0.15                      0.15                     -0.9                     -1.5469121664200924E-10+5.025673737841072E-10i
-0.6                      0.6                      0                        2.6766334018458903E-13-1.7907669922585244E-13i
-0.6                      0.45                     0.15                     2.1122831126182964E-11-8.026239419342671E-11i
-0.6                      0.45                     -0.15                    -2.0671442633607463E-11+7.998684029514671E-11i
-0.45                     0.6                      0.15                     2.1184033981895925E-11-8.032677087744047E-11i
-0.45                     0.6                      -0.15                    -2.0709124894168277E-11+8.003340246414782E-11i
-0.75                     0.45                     0                        3.605066397542429E-13-3.3509077322068723E-13i
-0.45                     0.75                     0                        2.544731507425703E-13-1.8419595130045237E-13i
-0.45                     0.45                     0.3                      4.1637495414985436E-11-1.5895305488960403E-10i
-0.45                     0.45                     -0.3                     -4.119028738140676E-11+1.5862115109772797E-10i
-0.6                      0.3                      0.3                      3.9814937858225046E-11-1.5661148026459155E-10i
-0.75                     0.3                      0.15                     1.904848311962786E-11-7.756365083859113E-11i
-0.45                     0.3                      0.45                     6.220806784217669E-11-2.3705895046043446E-10i
-0.6                      0.3                      -0.3                     -3.932823963494812E-11+1.5620272788569792E-10i
-0.75                     0.3                      -0.15                    -1.8605217883828037E-11+7.729041208009219E-11i
-0.45                     0.3                      -0.45                    -6.181362533310294E-11+2.3675750960139406E-10i
-0.3                      0.6                      0.3                      3.978408694931282E-11-1.565284991679182E-10i
-0.3                      0.75                     0.15                     1.914606304618007E-11-7.770101044340214E-11i
-0.3                      0.45                     0.45                     6.228949845548848E-11-2.371773689394691E-10i
-0.3                      0.6                      -0.3                     -3.943202718186367E-11+1.5636078567637245E-10i
-0.3                      0.75                     -0.15                    -1.8755878788305832E-11+7.750965397687155E-11i
-0.3                      0.45                     -0.45                    -6.171563938416681E-11+2.3661193490952134E-10i
-0.9                      0.3                      0                        2.55670763861601E-13-2.0226263479866995E-13i
-0.3                      0.9                      0                        4.169774966210739E-13-4.719347148396847E-13i
-0.3                      0.3                      0.6                      8.730354712621735E-11-3.2034771403506666E-10i
-0.3                      0.3                      -0.6                     -8.696765624727023E-11+3.199252087899747E-10i
-0.6                      0.15                     0.45                     5.7450464979646106E-11-2.310946532031069E-10i
-0.75                     0.15                     0.3                      3.4818292023485246E-11-1.500893042982905E-10i
-0.45                     0.15                     0.6                      8.430156200296834E-11-3.1670994100291956E-10i
-0.9                      0.15                     0.15                     1.5367939169793684E-11-7.265557663420167E-11i
-0.3                      0.15                     0.75                     1.1575984387903321E-10-4.0680251488453594E-10i
-0.6                      0.15                     -0.45                    -5.728055884133075E-11+2.3103129973978064E-10i
-0.75                     0.15                     -0.3                     -3.461961837699985E-11+1.5006051723295216E-10i
-0.45                     0.15                     -0.6                     -8.412299220469303E-11+3.1654994347977363E-10i
-0.9                      0.15                     -0.15                    -1.4874448982013758E-11+7.222512660774668E-11i
-0.3                      0.15                     -0.75                    -1.1555472830818835E-10+4.0632984557740377E-10i
-0.15                     0.6                      0.45                     5.752856637247672E-11-2.311663371953306E-10i
-0.15                     0.75                     0.3                      3.464433918292716E-11-1.4979968302998614E-10i
-0.15                     0.45                     0.6                      8.433953890810214E-11-3.1679406940689463E-10i
-0.15                     0.9                      0.15                     1.5513800316822226E-11-7.281020539720127E-11i
-0.15                     0.3                      0.75                     1.1629886764835832E-10-4.0734882801052816E-10i
-0.15                     0.6                      -0.45                    -5.7300010646148424E-11+2.3103038729289465E-10i
-0.15                     0.75                     -0.3                     -3.439472694295771E-11+1.4974494635135005E-10i
-0.15                     0.45                     -0.6                     -8.402339783590102E-11+3.1644218112345674E-10i
-0.15                     0.9                      -0.15                    -1.5231795802074777E-11+7.282774683753809E-11i
-0.15                     0.3                      -0.75                    -1.1557508555667283E-10+4.062565135822503E-10i
-1.05                     0.15                     0                        2.679595461385197E-13-2.0787779615233753E-13i
-0.15                     1.05                     0                        2.710899753492982E-13-3.9470617063884517E-13i
-0.15                     0.15                     0.9                      1.5432200279182895E-10-5.027626045628995E-10i
-0.15                     0.15                     -0.9                     -1.5442989682605047E-10+5.022172713640222E-10i
0.6                       -0.6                     0                        2.419078190833785E-13-2.6294945392157836E-13i
0.6                       -0.45                    0.15                     2.1154132465631072E-11-8.037762233956808E-11i
0.6                       -0.45                    -0.15                    -2.078935454747323E-11+7.999623899801278E-11i
0.45                      -0.6                     0.15                     2.0981077479399532E-11-8.015879209484477E-11i
0.45                      -0.6                     -0.15                    -2.064492662709895E-11+7.981461751185979E-11i
0.75                      -0.45                    0                        1.7651872598858404E-13-1.991958078664531E-13i
0.45                      -0.75                    0                        2.62377901863383E-13-2.558030607537001E-13i
0.45                      -0.45                    0.3                      4.170014494422954E-11-1.5913531494273565E-10i
0.45                      -0.45                    -0.3                     -4.1282373975842364E-11+1.5857953603242654E-10i
0.6                       -0.3                     0.3                      3.9841568054464746E-11-1.5672408171419307E-10i
0.75                      -0.3                     0.15                     1.898797294823717E-11-7.75962527113021E-11i
0.45                      -0.3                     0.45                     6.224773725059337E-11-2.3720787416448983E-10i
0.6                       -0.3                     -0.3                     -3.9495367003609816E-11+1.5629290693196244E-10i
0.75                      -0.3                     -0.15                    -1.8732021302534252E-11+7.734111417177552E-11i
0.45                      -0.3                     -0.45                    -6.206508160205393E-11+2.3694074393061684E-10i
0.3                       -0.6                     0.3                      3.97659637251858E-11-1.5660549178300767E-10i
0.3                       -0.75                    0.15                     1.9136658878240402E-11-7.772942396335598E-11i
0.3                       -0.45                    0.45                     6.219102491832097E-11-2.3715127380867535E-10i
0.3                       -0.6                     -0.3                     -3.933450855574457E-11+1.561345599139998E-10i
