% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 7 2022, 19:05
% Dimension:          3
% Nodes:              891
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
0.15                      -0.3                     0.15                     2.5362697172031463E-11-8.794111069902537E-11i
0.15                      -0.3                     -0.15                    -2.4815411439376148E-11+8.74682344395182E-11i
0.45                      -0.15                    0                        2.0194445770035194E-13-1.5978330689412989E-13i
0.15                      -0.45                    0                        2.093182060515072E-13-1.560474524002071E-13i
0.15                      -0.15                    0.3                      5.1914901965474674E-11-1.7684315477188742E-10i
0.15                      -0.15                    -0.3                     -5.165784201291866E-11+1.7659997016049988E-10i
-0.3                      -0.3                     0                        2.3197785276437365E-13-1.6822474566148512E-13i
-0.3                      -0.15                    0.15                     2.5317812864927413E-11-8.786739402856191E-11i
-0.3                      -0.15                    -0.15                    -2.4937307552136444E-11+8.760596761946474E-11i
-0.15                     -0.3                     0.15                     2.5275372920713107E-11-8.784523037351653E-11i
-0.15                     -0.3                     -0.15                    -2.489161588350147E-11+8.7540916145585E-11i
-0.45                     -0.15                    0                        1.513373486214898E-13-7.739826945413554E-14i
-0.15                     -0.45                    0                        1.8582870947185949E-13-1.1872610119023577E-13i
-0.15                     -0.15                    0.3                      5.1978304130645275E-11-1.7688543734301556E-10i
-0.15                     -0.15                    -0.3                     -5.1575570300211374E-11+1.765494651564926E-10i
0.3                       0                        0.3                      5.112122670091351E-11-1.7610366170073986E-10i
0.45                      0                        0.15                     2.4297048273372208E-11-8.688097837396887E-11i
0.15                      0                        0.45                     8.029509668316541E-11-2.6726597188930356E-10i
-0.3                      0                        0.3                      5.106364492031828E-11-1.7602236044642728E-10i
-0.45                     0                        0.15                     2.431814709836215E-11-8.687185520975902E-11i
-0.15                     0                        0.45                     8.028505546531432E-11-2.6725895188432937E-10i
0.3                       0                        -0.3                     -5.065234437532241E-11+1.7567365087502701E-10i
0.45                      0                        -0.15                    -2.4000345541924212E-11+8.666576669944358E-11i
0.15                      0                        -0.45                    -7.991495353524237E-11+2.668944130491237E-10i
-0.3                      0                        -0.3                     -5.065218254847414E-11+1.75714490486219E-10i
-0.45                     0                        -0.15                    -2.3880409852144445E-11+8.659377611906582E-11i
-0.15                     0                        -0.45                    -7.989163792079681E-11+2.6685567931744296E-10i
0                         0.3                      0.3                      5.106380994603295E-11-1.7602419619241552E-10i
0                         0.45                     0.15                     2.4384823070297097E-11-8.693076173936378E-11i
0                         0.15                     0.45                     8.04432283772913E-11-2.6738109367045955E-10i
0                         -0.3                     0.3                      5.111118715230119E-11-1.7610430823819715E-10i
0                         -0.45                    0.15                     2.433837832293382E-11-8.692360501030563E-11i
0                         -0.15                    0.45                     8.023903076297707E-11-2.6724312449295427E-10i
0                         0.3                      -0.3                     -5.0641340525510955E-11+1.7567894084357137E-10i
0                         0.45                     -0.15                    -2.396537006945655E-11+8.668560443543498E-11i
0                         0.15                     -0.45                    -7.997421602598663E-11+2.669160279155467E-10i
0                         -0.3                     -0.3                     -5.063657274163692E-11+1.756736642663724E-10i
0                         -0.45                    -0.15                    -2.3934203638868757E-11+8.664191066099217E-11i
0                         -0.15                    -0.45                    -7.99307065606272E-11+2.668868007809312E-10i
0.6                       0                        0                        5.3836361787725217E-14+4.584016493378329E-14i
-0.6                      0                        0                        3.4906939654429214E-13-2.928778184592206E-13i
0                         0.6                      0                        2.3758919143074595E-13-1.4357061185155837E-13i
0                         -0.6                     0                        1.9441955295589643E-13-9.059099889857033E-14i
0                         0                        0.6                      1.1212634434775402E-10-3.605662150133599E-10i
0                         0                        -0.6                     -1.1181793497429329E-10+3.601401592365283E-10i
0.45                      0.45                     0                        2.7979565016818524E-13-2.507532584663125E-13i
0.45                      0.3                      0.15                     2.4680094942218923E-11-8.757356768297837E-11i
0.45                      0.3                      -0.15                    -2.442836617569211E-11+8.740341514347785E-11i
0.3                       0.45                     0.15                     2.465882603429525E-11-8.752508635897271E-11i
0.3                       0.45                     -0.15                    -2.433219505685587E-11+8.73093674910576E-11i
0.6                       0.3                      0                        8.524320983984328E-14-1.3925799356299721E-14i
0.3                       0.6                      0                        2.4476643804630255E-13-1.9971455654514007E-13i
0.3                       0.3                      0.3                      5.045790463334446E-11-1.7578035014643947E-10i
0.3                       0.3                      -0.3                     -5.0117744435488614E-11+1.7550187905180657E-10i
0.45                      0.15                     0.3                      4.9088536450034466E-11-1.7435888871651924E-10i
0.6                       0.15                     0.15                     2.3111252767296217E-11-8.585791094958459E-11i
0.3                       0.15                     0.45                     7.771433035980273E-11-2.651352522324557E-10i
0.45                      0.15                     -0.3                     -4.883158086885664E-11+1.7416281057860971E-10i
0.6                       0.15                     -0.15                    -2.2656572361737062E-11+8.545529417466912E-11i
0.3                       0.15                     -0.45                    -7.723842874207746E-11+2.6462910298199187E-10i
0.15                      0.45                     0.3                      4.9132619014906094E-11-1.7438356538437897E-10i
0.15                      0.6                      0.15                     2.3215317613680924E-11-8.591618858930973E-11i
0.15                      0.3                      0.45                     7.792098304664755E-11-2.6532406429537026E-10i
0.15                      0.45                     -0.3                     -4.869303728814652E-11+1.740370167375325E-10i
0.15                      0.6                      -0.15                    -2.2716663989873073E-11+8.557755667847953E-11i
0.15                      0.3                      -0.45                    -7.73496267276039E-11+2.64775702223007E-10i
0.75                      0.15                     0                        9.626253756215778E-14+7.175101245435497E-15i
0.15                      0.75                     0                        3.366211726006949E-13-2.6958862086586144E-13i
0.15                      0.15                     0.6                      1.0983282836336557E-10-3.587682158431364E-10i
0.15                      0.15                     -0.6                     -1.0949162049495673E-10+3.5831245817575405E-10i
-0.45                     0.45                     0                        2.7107667114730945E-13-1.293521876911328E-13i
-0.45                     0.3                      0.15                     2.4792104617228123E-11-8.763137203636923E-11i
-0.45                     0.3                      -0.15                    -2.4238987188877114E-11+8.729871468947265E-11i
-0.3                      0.45                     0.15                     2.4711390200148743E-11-8.75235544664198E-11i
-0.3                      0.45                     -0.15                    -2.424339238148821E-11+8.731214349870891E-11i
-0.6                      0.3                      0                        1.2670900371187142E-13+3.2694745037569275E-14i
-0.3                      0.6                      0                        4.0182412500754273E-13-3.031476461212752E-13i
-0.3                      0.3                      0.3                      5.045794685435424E-11-1.7576153938709332E-10i
-0.3                      0.3                      -0.3                     -5.001751582619463E-11+1.7550219889490867E-10i
-0.45                     0.15                     0.3                      4.911759343047515E-11-1.743690760119976E-10i
-0.6                      0.15                     0.15                     2.3114267692756334E-11-8.580428182014032E-11i
-0.3                      0.15                     0.45                     7.779196873399193E-11-2.6516378411023785E-10i
-0.45                     0.15                     -0.3                     -4.86354801176859E-11+1.7405331093830514E-10i
-0.6                      0.15                     -0.15                    -2.2640601423333958E-11+8.554614142598917E-11i
-0.3                      0.15                     -0.45                    -7.733079252488499E-11+2.648143811813572E-10i
-0.15                     0.45                     0.3                      4.9096246968367226E-11-1.743109346521332E-10i
-0.15                     0.6                      0.15                     2.3111850364195568E-11-8.576025475782087E-11i
-0.15                     0.3                      0.45                     7.79206568938056E-11-2.6529583779175577E-10i
-0.15                     0.45                     -0.3                     -4.8757141709989895E-11+1.7416622423556785E-10i
-0.15                     0.6                      -0.15                    -2.2573168504012365E-11+8.546703594622548E-11i
-0.15                     0.3                      -0.45                    -7.742988297710323E-11+2.6486609575590144E-10i
-0.75                     0.15                     0                        2.2956265326092853E-13-6.943675631053494E-14i
-0.15                     0.75                     0                        7.168324511668474E-14+1.138204328206149E-13i
-0.15                     0.15                     0.6                      1.1001449054087317E-10-3.5891518854126147E-10i
-0.15                     0.15                     -0.6                     -1.0952528737588168E-10+3.5833582510725926E-10i
0.45                      -0.45                    0                        2.2741981195518386E-14+6.203557186777058E-14i
0.45                      -0.3                     0.15                     2.478653051230413E-11-8.769235883764032E-11i
0.45                      -0.3                     -0.15                    -2.434104682533541E-11+8.734670081740287E-11i
0.3                       -0.45                    0.15                     2.4700900107348148E-11-8.758353380002483E-11i
0.3                       -0.45                    -0.15                    -2.4239299332936676E-11+8.724711584318754E-11i
0.6                       -0.3                     0                        2.5173065258331176E-13-2.1209486144522914E-13i
0.3                       -0.6                     0                        3.5095015695393486E-13-2.9180215761981136E-13i
0.3                       -0.3                     0.3                      5.039467922192583E-11-1.7574979937706432E-10i
0.3                       -0.3                     -0.3                     -5.002823425761129E-11+1.7543017338039904E-10i
0.45                      -0.15                    0.3                      4.8984311283058965E-11-1.7425301248366672E-10i
0.6                       -0.15                    0.15                     2.3075270442139197E-11-8.580269680583357E-11i
0.3                       -0.15                    0.45                     7.775917884765759E-11-2.6518457175586176E-10i
0.45                      -0.15                    -0.3                     -4.857212409047712E-11+1.7390508149253856E-10i
0.6                       -0.15                    -0.15                    -2.2701156781123892E-11+8.555111862351396E-11i
0.3                       -0.15                    -0.45                    -7.731075742273019E-11+2.6470056156861546E-10i
0.15                      -0.45                    0.3                      4.91076599527526E-11-1.744054069840195E-10i
0.15                      -0.6                     0.15                     2.3147431944756875E-11-8.586533590244036E-11i
0.15                      -0.3                     0.45                     7.764422051577247E-11-2.6504679254070454E-10i
0.15                      -0.45                    -0.3                     -4.855570886962002E-11+1.7391473149659296E-10i
0.15                      -0.6                     -0.15                    -2.2689058434065305E-11+8.557479858045785E-11i
0.15                      -0.3                     -0.45                    -7.754129090322372E-11+2.649524571625012E-10i
0.75                      -0.15                    0                        2.1312901770441448E-13-1.500750302305139E-13i
0.15                      -0.75                    0                        3.6516569823225625E-13-3.05411895841727E-13i
0.15                      -0.15                    0.6                      1.1009616803760205E-10-3.590095093034281E-10i
0.15                      -0.15                    -0.6                     -1.0938637954519424E-10+3.582704889077592E-10i
-0.45                     -0.45                    0                        1.98673458398821E-13-1.1788140418220185E-13i
-0.45                     -0.3                     0.15                     2.4743494255377846E-11-8.764573123749569E-11i
-0.45                     -0.3                     -0.15                    -2.4333463309799264E-11+8.736382228775027E-11i
-0.3                      -0.45                    0.15                     2.4765968751624805E-11-8.76716979948769E-11i
-0.3                      -0.45                    -0.15                    -2.436896784505935E-11+8.739472160856775E-11i
-0.6                      -0.3                     0                        1.4916657369808628E-13-7.027894674776714E-14i
-0.3                      -0.6                     0                        2.6055690956934684E-13-2.0968457871418614E-13i
-0.3                      -0.3                     0.3                      5.0451154451423336E-11-1.7581932670807113E-10i
-0.3                      -0.3                     -0.3                     -5.0025343227363814E-11+1.7545075701120283E-10i
-0.45                     -0.15                    0.3                      4.916379625256749E-11-1.7443903509858691E-10i
-0.6                      -0.15                    0.15                     2.314542819511424E-11-8.58686148074882E-11i
-0.3                      -0.15                    0.45                     7.771521926202815E-11-2.6511108743884934E-10i
-0.45                     -0.15                    -0.3                     -4.854371003698387E-11+1.739195313595162E-10i
-0.6                      -0.15                    -0.15                    -2.270877514910392E-11+8.560429264659955E-11i
-0.3                      -0.15                    -0.45                    -7.746686654171086E-11+2.6489013411499014E-10i
-0.15                     -0.45                    0.3                      4.900338733286675E-11-1.7427787022465004E-10i
-0.15                     -0.6                     0.15                     2.305210101455792E-11-8.574742653524455E-11i
-0.15                     -0.3                     0.45                     7.783108363475257E-11-2.6524838855383254E-10i
-0.15                     -0.45                    -0.3                     -4.845911449810997E-11+1.7383312603816905E-10i
-0.15                     -0.6                     -0.15                    -2.2593016661685136E-11+8.546240778957775E-11i
-0.15                     -0.3                     -0.45                    -7.735349926627751E-11+2.6479416127687466E-10i
-0.75                     -0.15                    0                        2.643842075747949E-13-2.096312176015432E-13i
-0.15                     -0.75                    0                        3.313734013447226E-13-2.8268459969437937E-13i
-0.15                     -0.15                    0.6                      1.0969404414507248E-10-3.586535265338598E-10i
-0.15                     -0.15                    -0.6                     -1.0965006110936157E-10+3.58481751797792E-10i
0.45                      0                        0.45                     7.407459639731866E-11-2.6155838186199384E-10i
0.6                       0                        0.3                      4.546093623657144E-11-1.7058521484672515E-10i
0.3                       0                        0.6                      1.0734985731190401E-10-3.565842333890793E-10i
0.75                      0                        0.15                     2.0833334168757307E-11-8.350031112416356E-11i
0.15                      0                        0.75                     1.4624946956475843E-10-4.557502546741217E-10i
-0.45                     0                        0.45                     7.408659330103867E-11-2.615197123986915E-10i
-0.6                      0                        0.3                      4.5299441237439133E-11-1.7033701905272803E-10i
-0.3                      0                        0.6                      1.0751490685790456E-10-3.567682492816983E-10i
-0.75                     0                        0.15                     2.054551300796318E-11-8.299548239309616E-11i
-0.15                     0                        0.75                     1.462861789863592E-10-4.557131959467968E-10i
0.45                      0                        -0.45                    -7.368229386901434E-11+2.6117085182864296E-10i
0.6                       0                        -0.3                     -4.5003270825611296E-11+1.701750182393269E-10i
0.3                       0                        -0.6                     -1.0718559875160175E-10+3.5627102411134975E-10i
0.75                      0                        -0.15                    -2.020094476302644E-11+8.284054461339948E-11i
0.15                      0                        -0.75                    -1.4591417135227456E-10+4.55193830507608E-10i
-0.45                     0                        -0.45                    -7.382013802504232E-11+2.6139725381312297E-10i
-0.6                      0                        -0.3                     -4.500929723498093E-11+1.7029258918478008E-10i
-0.3                      0                        -0.6                     -1.0714785684472589E-10+3.5631659160457366E-10i
-0.75                     0                        -0.15                    -1.9986809388775353E-11+8.261270286798638E-11i
-0.15                     0                        -0.75                    -1.4609600495270758E-10+4.55383491026741E-10i
0                         0.45                     0.45                     7.417929151148307E-11-2.6159879860538474E-10i
0                         0.6                      0.3                      4.550143532178802E-11-1.7055371788113646E-10i
0                         0.3                      0.6                      1.0730051377456917E-10-3.564567735621834E-10i
0                         0.75                     0.15                     2.0438239652001408E-11-8.28015949825547E-11i
0                         0.15                     0.75                     1.4640838516071094E-10-4.5584823562122135E-10i
0                         -0.45                    0.45                     7.3971380507328E-11-2.614489193110034E-10i
0                         -0.6                     0.3                      4.543832451575415E-11-1.7055137071774162E-10i
0                         -0.3                     0.6                      1.0754477259507315E-10-3.568102095226604E-10i
0                         -0.75                    0.15                     2.0702542252526593E-11-8.320105516400159E-11i
0                         -0.15                    0.75                     1.4614809111061315E-10-4.556902427154976E-10i
0                         0.45                     -0.45                    -7.369643964314561E-11+2.6121087564832963E-10i
0                         0.6                      -0.3                     -4.4995229378948944E-11+1.7019906650289793E-10i
0                         0.3                      -0.6                     -1.0705760875723186E-10+3.562055677151758E-10i
0                         0.75                     -0.15                    -2.0017683817351787E-11+8.266767048929593E-11i
0                         0.15                     -0.75                    -1.4608578275512674E-10+4.5523724486785263E-10i
0                         -0.45                    -0.45                    -7.389938538354624E-11+2.614652357156528E-10i
0                         -0.6                     -0.3                     -4.4809339839597974E-11+1.7001879346896733E-10i
0                         -0.3                     -0.6                     -1.0689083708278487E-10+3.5609615001306656E-10i
0                         -0.75                    -0.15                    -2.0043660906488304E-11+8.271179016780288E-11i
0                         -0.15                    -0.75                    -1.4604007653927778E-10+4.552592831503056E-10i
0.9                       0                        0                        3.802143882351208E-13-3.4958884147621E-13i
-0.9                      0                        0                        3.807112415312431E-13-2.9069274646277357E-13i
0                         0.9                      0                        6.462927433694111E-14+1.9089401786934093E-13i
0                         -0.9                     0                        5.210109743089936E-13-5.034145461240901E-13i
0                         0                        0.9                      1.9110275933898708E-10-5.589557062993858E-10i
0                         0                        -0.9                     -1.913520369044895E-10+5.583901520714865E-10i
0.6                       0.6                      0                        3.0347072453384266E-13-2.9892487256026036E-13i
0.6                       0.45                     0.15                     2.5340866422804393E-11-8.905629919323495E-11i
0.6                       0.45                     -0.15                    -2.492004306622145E-11+8.869296871811983E-11i
0.45                      0.6                      0.15                     2.5307832416437407E-11-8.89904180410889E-11i
0.45                      0.6                      -0.15                    -2.5002488466008185E-11+8.882708020602642E-11i
0.75                      0.45                     0                        2.914422593919097E-13-3.1919536685971685E-13i
0.45                      0.75                     0                        1.1673668727618814E-13-3.564637920906703E-14i
0.45                      0.45                     0.3                      5.0048360804438756E-11-1.763704259629357E-10i
0.45                      0.45                     -0.3                     -4.975588558719608E-11+1.7612413281500882E-10i
0.6                       0.3                      0.3                      4.7774008447742914E-11-1.7383033582899475E-10i
0.75                      0.3                      0.15                     2.2654472017124633E-11-8.603126319621758E-11i
0.45                      0.3                      0.45                     7.498661400285936E-11-2.633114015759337E-10i
0.6                       0.3                      -0.3                     -4.7295984736699425E-11+1.7335147377266914E-10i
0.75                      0.3                      -0.15                    -2.2293242446528653E-11+8.566654952795822E-11i
0.45                      0.3                      -0.45                    -7.448279842001243E-11+2.6275906340570414E-10i
0.3                       0.6                      0.3                      4.792126220876836E-11-1.7394847946300428E-10i
0.3                       0.75                     0.15                     2.2937819985495807E-11-8.626376309554787E-11i
0.3                       0.45                     0.45                     7.488458411688434E-11-2.631514133359042E-10i
0.3                       0.6                      -0.3                     -4.734737885167844E-11+1.734330391576813E-10i
0.3                       0.75                     -0.15                    -2.2332343942872924E-11+8.584880812611544E-11i
0.3                       0.45                     -0.45                    -7.459550104060774E-11+2.6291361446114916E-10i
0.9                       0.3                      0                        4.2494938886102126E-13-4.847155595989579E-13i
0.3                       0.9                      0                        2.481429688146038E-13-6.96142842187815E-14i
0.3                       0.3                      0.6                      1.0504337055737874E-10-3.55192586337926E-10i
0.3                       0.3                      -0.6                     -1.0483360546000423E-10+3.548587060028885E-10i
0.6                       0.15                     0.45                     6.921434398564891E-11-2.569803725102388E-10i
0.75                      0.15                     0.3                      4.1822851839550163E-11-1.6704740559382743E-10i
0.45                      0.15                     0.6                      1.012173513752865E-10-3.511902295394944E-10i
0.9                       0.15                     0.15                     1.8533953894224377E-11-8.114955470874488E-11i
0.3                       0.15                     0.75                     1.3947467590297292E-10-4.5058698566709873E-10i
0.6                       0.15                     -0.45                    -6.89212526036327E-11+2.567371372827512E-10i
0.75                      0.15                     -0.3                     -4.1354882600208765E-11+1.6665144621070452E-10i
0.45                      0.15                     -0.6                     -1.0085687824935806E-10+3.508359516250349E-10i
0.9                       0.15                     -0.15                    -1.8247956795163612E-11+8.114214780706659E-11i
0.3                       0.15                     -0.75                    -1.3893076724029632E-10+4.4991083264473416E-10i
0.15                      0.6                      0.45                     6.902022703796689E-11-2.5672229045283655E-10i
0.15                      0.75                     0.3                      4.175318372297151E-11-1.6686985274560588E-10i
0.15                      0.45                     0.6                      1.0113967427911361E-10-3.5109238470211675E-10i
0.15                      0.9                      0.15                     1.8454964589147175E-11-8.099996102214687E-11i
0.15                      0.3                      0.75                     1.3969042682880513E-10-4.5081635846869504E-10i
0.15                      0.6                      -0.45                    -6.875518752484135E-11+2.565319867361053E-10i
0.15                      0.75                     -0.3                     -4.1353156296672997E-11+1.667066788332418E-10i
0.15                      0.45                     -0.6                     -1.0087275895524663E-10+3.508277473379289E-10i
0.15                      0.9                      -0.15                    -1.8219678903831593E-11+8.114773318993684E-11i
0.15                      0.3                      -0.75                    -1.3916978269019975E-10+4.500721128777546E-10i
1.05                      0.15                     0                        1.146723865263624E-13-1.327201028992393E-13i
0.15                      1.05                     0                        1.8717512783519228E-13+5.656383720226598E-14i
0.15                      0.15                     0.9                      1.859715580225045E-10-5.55774787128847E-10i
0.15                      0.15                     -0.9                     -1.8595889926710232E-10+5.55187455190639E-10i
-0.6                      0.6                      0                        2.976754745113653E-13-1.199892382495744E-13i
-0.6                      0.45                     0.15                     2.5417098131406354E-11-8.906192715485126E-11i
-0.6                      0.45                     -0.15                    -2.491830731622972E-11+8.89071854717208E-11i
-0.45                     0.6                      0.15                     2.5490711844727298E-11-8.912770768896971E-11i
-0.45                     0.6                      -0.15                    -2.4964980926461084E-11+8.895726957039565E-11i
-0.75                     0.45                     0                        4.130942161316111E-13-2.930196229169735E-13i
-0.45                     0.75                     0                        2.807120242992131E-13-1.2752387045303024E-13i
-0.45                     0.45                     0.3                      5.007792476018499E-11-1.7638542925712324E-10i
-0.45                     0.45                     -0.3                     -4.957717438266763E-11+1.7616580869691642E-10i
-0.6                      0.3                      0.3                      4.784708084670605E-11-1.7388093269691752E-10i
-0.75                     0.3                      0.15                     2.2875241512171516E-11-8.617100572103662E-11i
-0.45                     0.3                      0.45                     7.477313541791796E-11-2.629950609231629E-10i
-0.6                      0.3                      -0.3                     -4.7297404972131066E-11+1.7357364266820852E-10i
-0.75                     0.3                      -0.15                    -2.238566172414113E-11+8.601435044155759E-11i
-0.45                     0.3                      -0.45                    -7.432345246200228E-11+2.628050557803142E-10i
-0.3                      0.6                      0.3                      4.7806414655853334E-11-1.7378394320965224E-10i
-0.3                      0.75                     0.15                     2.2992619167670353E-11-8.631618380059733E-11i
-0.3                      0.45                     0.45                     7.487325749116295E-11-2.6312274993105735E-10i
-0.3                      0.6                      -0.3                     -4.742417327164356E-11+1.7374608958767998E-10i
-0.3                      0.75                     -0.15                    -2.257307249578126E-11+8.625450442036914E-11i
-0.3                      0.45                     -0.45                    -7.420308371581238E-11+2.6264687409046767E-10i
-0.9                      0.3                      0                        2.8528646962138214E-13-1.5401470241045434E-13i
-0.3                      0.9                      0                        4.805395689692229E-13-4.4592460226788005E-13i
-0.3                      0.3                      0.6                      1.0496594086600463E-10-3.5506262958136414E-10i
-0.3                      0.3                      -0.6                     -1.0455900589684535E-10+3.54721630693988E-10i
-0.6                      0.15                     0.45                     6.895310949119943E-11-2.56631561475439E-10i
-0.75                     0.15                     0.3                      4.172367196357954E-11-1.6688843464791715E-10i
-0.45                     0.15                     0.6                      1.0129718871520152E-10-3.511977944999149E-10i
-0.9                      0.15                     0.15                     1.8359566755790916E-11-8.089689333437614E-11i
-0.3                      0.15                     0.75                     1.3920108624040163E-10-4.503593865656528E-10i
-0.6                      0.15                     -0.45                    -6.877738230791303E-11+2.566867617168912E-10i
-0.75                     0.15                     -0.3                     -4.152860152185433E-11+1.669856638311046E-10i
-0.45                     0.15                     -0.6                     -1.0109056486026243E-10+3.5114447618869733E-10i
-0.9                      0.15                     -0.15                    -1.780710943495201E-11+8.055490440092044E-11i
-0.3                      0.15                     -0.75                    -1.3891769698010833E-10+4.499421479502337E-10i
-0.15                     0.6                      0.45                     6.904635605758705E-11-2.5670133554269475E-10i
-0.15                     0.75                     0.3                      4.150567406472576E-11-1.6656518119537626E-10i
-0.15                     0.45                     0.6                      1.0134733553691124E-10-3.512910102874425E-10i
-0.15                     0.9                      0.15                     1.85344306852819E-11-8.105285369185878E-11i
-0.15                     0.3                      0.75                     1.398583434521076E-10-4.5092513494516796E-10i
-0.15                     0.6                      -0.45                    -6.880031377993143E-11+2.566828932050172E-10i
-0.15                     0.75                     -0.3                     -4.125134674013627E-11+1.666454553298613E-10i
-0.15                     0.45                     -0.6                     -1.0096930814580364E-10+3.5103171349609803E-10i
-0.15                     0.9                      -0.15                    -1.825283331293624E-11+8.122306443357989E-11i
-0.15                     0.3                      -0.75                    -1.38936018925002E-10+4.498499256310147E-10i
-1.05                     0.15                     0                        2.978386689735071E-13-1.610065102138973E-13i
-0.15                     1.05                     0                        3.0095144499833275E-13-3.781177201518584E-13i
-0.15                     0.15                     0.9                      1.8561247027610545E-10-5.553545895111186E-10i
-0.15                     0.15                     -0.9                     -1.856392963292369E-10+5.548094120846076E-10i
0.6                       -0.6                     0                        2.8747540608470027E-13-2.226009866183285E-13i
0.6                       -0.45                    0.15                     2.5475523376782827E-11-8.919248093375256E-11i
0.6                       -0.45                    -0.15                    -2.5041726557403226E-11+8.890119700993454E-11i
0.45                      -0.6                     0.15                     2.526223914974763E-11-8.895860596315622E-11i
0.45                      -0.6                     -0.15                    -2.4864683943534368E-11+8.870666763884204E-11i
0.75                      -0.45                    0                        2.0567902445367167E-13-1.5678338976361125E-13i
0.45                      -0.75                    0                        3.0931814295191417E-13-2.1111159664843583E-13i
0.45                      -0.45                    0.3                      5.0176500789480826E-11-1.7659223716132263E-10i
0.45                      -0.45                    -0.3                     -4.966736979455843E-11+1.7610168559067657E-10i
0.6                       -0.3                     0.3                      4.789811325966801E-11-1.740083867539632E-10i
0.75                      -0.3                     0.15                     2.2816897172203824E-11-8.62151926569121E-11i
0.45                      -0.3                     0.45                     7.483977899792156E-11-2.6316466002550154E-10i
0.6                       -0.3                     -0.3                     -4.748124923634111E-11+1.736555971481472E-10i
0.75                      -0.3                     -0.15                    -2.2523765293720823E-11+8.60574639742515E-11i
0.45                      -0.3                     -0.45                    -7.461023433762225E-11+2.629839687030235E-10i
0.3                       -0.6                     0.3                      4.780402130268194E-11-1.7387943013127782E-10i
0.3                       -0.75                    0.15                     2.2997340125817516E-11-8.635146762538873E-11i
0.3                       -0.45                    0.45                     7.477040606538127E-11-2.6310663419363434E-10i
0.3                       -0.6                     -0.3                     -4.728449519201729E-11+1.734912713140376E-10i
